,3,4,6,7,10,11,13,14
Storage_pre,-0.002312076972859539,-0.005853296063111513,0.012619730014218435,0.0010723663524860039,0.00933160054418905,0.02837490963427044,0.04947343673379529,0.1774460809817398
Release_pre,0.8363638059097664,0.756091482947566,0.7502643050832556,0.7159175239094717,0.6902898273693112,0.7231592936079855,0.7775124615576984,0.8357053502828281
Net Inflow,-0.04798594757698238,0.014650279088491105,0.004434226026485032,-0.017551377875972413,0.01886283104615366,0.11345191713988592,0.15702042877147598,0.17306535725720565
Storage_Inflow_interaction,0.10228969190884885,0.08248973012498802,0.0781432752487344,0.10121838838635593,0.09365130153308954,-0.006363329784037197,-0.02995161126728197,-0.06396556850423332
