1652.040	1652.050	1652.090	1647.180	1647.180	1648.610	1647.300	1647.290	1647.430	1647.420	1647.340	1648.450	1648.070	1648.820	1648.000	1648.280	1649.090	1650.220	1650.200	1650.200	1650.210	1650.200	1651.710	1647.230	1650.640	1651.700	1651.680	1651.710	1651.690	1651.720	1651.730	1651.700	1650.220	1650.210	1650.200	1650.200	1650.210	1650.220	1648.200	1650.260	1650.290	1648.350	1649.310	1648.470	1648.960	1648.310	1648.150	1648.180	1648.560	1647.190	1648.480	1648.470	1647.260	1648.750	1649.010	1647.200	1647.440	1650.290	1650.280	1647.630	1648.610	1647.960	1647.940	1647.630	1648.390	1648.470	1647.470	1647.810	1648.540	1648.410	1647.850	1647.900	1648.670	1650.250	1647.200	1647.750	1647.540	1650.260	1650.260	1649.230	1650.420	1650.920	1650.260	1650.270	1650.180	1648.810	1649.250	1648.490	1648.170	1648.930	1648.530	1647.230	1647.410	1647.510	1647.420	1647.470	1647.590	1647.480	1648.280	1649.050	1648.370	1647.790	1648.180	1647.240	1647.720	1647.960	1647.850	1648.460	1647.340	1648.890	1648.670	1648.790	1648.710	1648.690	1648.830	1649.270	1648.370	1648.880	1648.800	1648.210	1647.290	1647.270	1648.220	1648.040	1648.280	1647.510	1647.260	1647.270	1648.370	1647.940	1648.380	1648.520	1648.320	1648.200	1647.870	1649.130	1648.450	1648.330	1649.200	1648.650	1649.060	1648.070	1647.690	1647.260	1647.530	1647.300	1647.400	1647.280	1647.350	1647.600	1648.290	1647.830	1647.950	1647.600	1647.240	1647.230	1647.240	1647.230	1648.340	1647.550	1647.690	1647.330	1647.710	1647.320	1647.230	1647.220	1647.240	1650.360	1647.860	1647.230	1647.220	1647.230	1647.900	1647.750	1647.850	1647.460	1647.240	1647.770	1647.290	1648.350	1648.270	1647.410	1648.090	1648.150	1647.430	1647.240	1647.230	1647.320	1647.220	1647.220	1648.470	1647.910	1647.220	1647.020	1647.240	1648.600	1647.230	1647.240	1648.370	1647.850	1648.430	1648.470	1648.590	1648.680	1647.740	1648.130	1647.250	1647.960	1647.840	1648.590	1648.220	1647.560	1648.300	1648.380	1648.060	1648.100	1648.400	1647.320	1647.760	1647.370	1648.890	1648.620	1648.510	1648.720	1647.690	1647.850	1647.770	1647.860	1649.050	1648.430	1648.960	1648.190	1647.830	1648.460	1648.480	1647.570	1647.300	1647.250	1648.870	1648.700	1648.700	1647.240	1648.330	1648.870	1647.240	1648.290	1647.240	1648.320	1647.230	1647.240	1647.240	1647.230	1647.230	1647.240	1647.220	1647.630	1647.220	1647.920	1650.240	1647.220	1647.270	1647.260	1647.230	1647.640	1647.240	1647.240	1647.250	1647.770	1647.360	1647.360	1647.230	1647.360	1647.450	1647.740	1647.740	1647.250	1647.230	1647.920	1647.230	1647.230	1647.230	1647.240	1647.230	1647.230	1647.400	1647.230	1647.540	1647.380	1647.910	1648.130	1647.240	1647.240	1647.410	1648.100	1647.560	1647.260	1647.230	1648.110	1647.350	1648.160	1648.050	1647.520	1647.950	1648.210	1647.240	1648.530	1648.160	1647.660	1649.090	1647.550	1647.920	1648.030	1647.770	1648.680	1647.450	1647.570	1647.290	1647.830	1647.820	1647.680	1647.760	1647.900	1647.440	1648.160	1648.410	1647.430	1647.910	1648.190	1648.340	1648.020	1648.720	1648.310	1648.490	1648.610	1648.660	1648.110	1648.130	1648.540	1648.420	1648.450	1648.440	1648.580	1647.580	1648.130	1647.320	1647.830	1648.040	1647.920	1647.520	1647.990	1647.700	1648.340	1647.870	1647.270	1647.220	1647.280	1648.510	1648.470	1648.810	1648.560	1647.580	1648.380	1648.100	1648.280	1648.220	1648.530	1648.520	1649.130	1648.050	1647.970	1647.210	1647.200	1648.670	1647.420	1647.410	1647.200	1647.260	1648.210	1647.880	1647.810	1650.220	1650.210	1647.220	1647.570	1648.380	1648.520	1648.040	1647.930	1647.780	1647.500	1647.530	1648.980	1647.200	1647.230	1648.330	1648.370	1648.500	1650.400	1647.950	1648.130	1648.210	1648.210	1648.250	1650.280	1650.260	1650.200	1650.220	1647.980	1647.940	1648.190	1647.840	1648.600	1648.820	1647.590	1647.860	1648.150	1647.180	1647.180	1648.310	1648.790	1648.480	1648.820	1648.640	1647.860	1648.580	1648.610	1648.570	1650.230	1650.340	1650.280	1650.300	1650.270	1650.310	1650.280	1650.300	1650.280	1650.300	1650.300	1650.330	1650.330	1650.340	1650.250	1650.630	1650.310	1650.230	1650.250	1650.240	1650.250	1647.890	1647.810	1647.710	1647.590	1647.300	1648.090	1647.270	1648.140	1649.070	1648.380	1648.160	1647.230	1648.300	1649.030	1648.540	1648.270	1648.990	1649.040	1648.920	1649.200	1650.400	1647.640	1651.820	1650.390	1650.380	1650.420	1650.380	1650.350	1650.380	1650.380	1647.290	1647.550	1648.400	1647.250	1648.180	1647.250	1648.010	1648.390	1648.250	1647.830	1647.780	1647.790	1648.720	1648.900	1648.610	1647.970	1648.570	1648.560	1647.990	1648.920	1649.110	1647.250	1648.370	1649.130	1649.000	1650.390	1650.350	1647.270	1647.250	1650.370	1650.440	1648.630	1648.590	1649.400	1647.310	1647.260	1650.410	1648.600	1648.130	1647.780	1647.430	1647.600	1648.040	1648.680	1647.720	1649.020	1648.710	1647.710	1647.230	1647.700	1648.640	1648.240	1648.260	1648.590	1648.580	1647.240	1648.200	1647.820	1648.440	1648.210	1648.250	1647.950	1647.230	1647.330	1648.530	1648.140	1647.870	1647.340	1647.770	1648.300	1647.910	1647.740	1647.410	1647.240	1647.990	1647.630	1648.190	1648.170	1647.280	1647.230	1647.220	1647.250	1647.220	1647.860	1647.740	1647.260	1647.290	1647.250	1647.250	1647.260	1650.360	1647.270	1647.270	1647.260	1647.260	1647.250	1647.240	1647.790	1647.630	1647.950	1647.690	1648.280	1647.910	1648.910	1647.420	1647.360	1648.410	1650.340	1650.300	1647.250	1647.270	1647.260	1647.250	1650.290	1650.280	1650.290	1650.240	1650.240	1647.240	1647.490	1647.540	1647.260	1647.250	1647.240	1648.020	1647.240	1647.250	1647.250	1647.240	1647.250	1650.140	1647.240	1647.250	1648.080	1647.250	1647.240	1647.250	1647.480	1647.980	1647.950	1648.290	1647.240	1648.300	1648.300	1647.910	1647.890	1647.230	1647.230	1647.260	1648.400	1648.760	1648.170	1647.230	1647.240	1647.240	1647.540	1648.090	1648.030	1648.180	1647.500	1647.240	1648.110	1647.810	1647.500	1647.370	1647.320	1647.430	1647.230	1647.230	1648.000	1647.230	1647.400	1647.860	1647.230	1647.230	1647.230	1648.490	1648.550	1648.130	1648.730	1648.300	1647.640	1647.710	1647.320	1647.800	1648.390	1647.240	1647.540	1647.220	1647.210	1647.220	1647.210	1647.200	1647.210	1647.580	1647.760	1647.810	1648.300	1647.260	1647.450	1649.780	1647.950	1647.360	1647.370	1648.300	1648.750	1649.050	1647.220	1647.210	1647.200	1647.200	1648.360	1648.280	1648.660	1647.840	1647.910	1647.190	1647.190	1647.220	1647.190	1647.990	1647.290	1647.230	1647.200	1647.200	1647.220	1650.230	1650.240	1650.250	1650.250	1648.220	1647.460	1647.240	1651.630	1650.250	1650.210	1650.220	1650.220	1650.210	1648.030	1648.300	1648.890	1648.400	1648.180	1648.250	1648.630	1648.460	1651.630	1650.210	1651.630	1647.990	1647.750	1647.690	1647.280	1647.190	1647.200	1650.240	1647.190	1647.180	1647.190	1647.990	1650.180	1647.190	1650.210	1647.180	1648.800	1650.230	1651.620	1650.190	1650.200	1650.190	1650.210	1648.130	1647.410	1650.240	1650.240	1650.260	1650.190	1650.190	1648.250	1647.200	1650.190	1650.200	1647.700	1650.230	1650.170	1647.230	1647.880	1648.390	1647.180	1648.800	1648.960	1648.020	1648.610	1648.770	1648.440	1647.180	1647.260	1647.600	1647.600	1647.220	1647.220	1648.110	1648.090	1647.050	1647.720	1647.010	1647.120	1647.700	1649.610	1649.600	1649.610	1649.630	1649.590	1647.040	1647.040	1649.590	1649.570	1649.570	1647.030	1649.560	1649.590	1649.550	1649.550	1649.580	1649.590	1649.550	1648.770	1649.580	1649.580	1649.570	1649.570	1649.580	1649.570	1649.570	1649.560	1649.560	1649.570	1649.550	1649.560	1647.030	1646.990	1647.970	1647.050	1647.030	1646.990	1648.130	1649.590	1649.230	1648.180	1649.580	1649.580	1649.580	1649.600	1649.690	1649.600	1648.030	1648.040	1647.190	1647.600	1646.990	1647.010	1647.580	1648.270	1647.950	1648.290	1648.180	1647.110	1648.860	1647.180	1647.410	1647.180	1649.600	1650.330	1649.610	1649.710	1649.600	1649.620	1647.180	1648.820	1647.450	1647.600	1647.200	1648.200	1648.950	1650.300	1647.610	1649.240	1649.670	1649.650	1649.620	1649.600	1649.600	1647.390	1648.330	1649.640	1649.650	1649.650	1647.190	1647.310	1647.200	1647.600	1648.880	1647.540	1647.920	1647.530	1647.210	1648.260	1647.200	1647.190	1647.200	1647.190	1647.180	1647.200	1647.820	1647.900	1649.090	1648.020	1648.860	1647.190	1648.390	1648.680	1648.650	1648.100	1648.870	1648.870	1648.430	1647.440	1647.190	1648.390	1648.240	1647.560	1648.290	1647.750	1647.620	1648.470	1647.960	1647.290	1648.360	1648.780	1647.200	1647.820	1649.430	1647.510	1648.790	1647.230	1648.360	1647.650	1647.360	1647.190	1648.070	1648.440	1647.460	1647.360	1648.290	1647.970	1648.450	1648.280	1647.340	1648.780	1647.190	1647.320	1647.190	1649.010	1648.740	1648.070	1648.770	1648.030	1647.190	1647.700	1647.190	1649.050	1648.510	1648.450	1647.590	1647.290	1648.360	1647.410	1649.230	1648.450	1648.810	1648.590	1648.060	1648.470	1648.530	1650.250	1650.240	1650.200	1648.660	1647.370	1647.770	1647.180	1647.920	1648.970	1650.220	1647.840	1648.250	1647.520	1647.180	1648.590	1648.490	1648.120	1647.180	1647.180	1647.450	1647.550	1647.200	1647.590	1647.550	1647.190	1647.180	1647.190	1647.190	1647.200	1647.190	1647.190	1647.190	1647.190	1647.190	1647.190	1647.190	1647.180	1647.190	1647.190	1647.190	1647.190	1647.200	1647.200	1647.190	1647.200	1647.190	1647.190	1647.190	1647.190	1647.190	1647.180	1647.170	1647.160	1647.160	1647.160	1649.630	1647.160	1647.170	1649.640	1647.160	1647.170	1647.160	1647.180	1647.160	1647.160	1647.160	1649.660	1647.160	1647.160	1647.160	1647.160	1647.150	1647.160	1647.160	1647.150	1647.150	1649.530	1649.530	1649.550	1649.530	1647.150	1647.150	1647.140	1647.150	1649.500	1647.150	1647.150	1647.150	1647.150	1647.140	1647.140	1647.140	1649.620	1647.140	1647.150	1649.610	1647.140	1647.140	1649.610	1649.620	1649.630	1649.660	1649.650	1649.630	1647.140	1647.130	1647.140	1647.130	1648.190	1647.130	1647.220	1647.780	1650.140	1647.450	1647.130	1647.130	1647.140	1647.590	1648.250	1647.120	1647.120	1647.120	1647.120	1647.120	1647.260	1647.830	1647.190	1647.130	1647.130	1647.130	1647.360	1647.760	1648.180	1648.120	1648.000	1648.350	1648.340	1648.210	1648.450	1647.130	1647.120	1647.220	1647.320	1648.370	1647.980	1647.220	1647.150	1649.500	1648.610	1648.270	1647.610	1650.310	1650.200	1649.730	1651.590	1651.580	1651.590	1651.600	1651.810	1651.810	1651.790	1651.630	1647.240	1651.740	1651.860	1651.810	1651.830	1651.820	1651.820	1651.840	1651.840	1651.560	1651.590	1651.500	1651.590	1651.570	1651.450	1651.540	1651.780	1651.630	1651.810	1651.800	1650.100	1649.440	1651.380	1651.490	1651.390	1651.410	1651.410	1650.070	1650.090	1650.070	1650.070	1647.070	1647.060	1646.950	1646.950	1646.920	1649.290	1646.920	1646.920	1646.910	1649.510	1646.990	1650.060	1650.080	1650.350	1650.070	1650.060	1650.060	1650.070	1650.090	1649.580	1649.570	1650.120	1650.160	1650.090	1650.110	1649.710	1650.110	1650.110	1650.100	1650.010	1650.090	1650.110	1650.110	1650.130	1650.100	1650.120	1649.750	1650.110	1650.110	1650.120	1650.110	1650.110	1650.100	1650.160	1650.200	1650.120	1650.160	1650.160	1650.110	1650.130	1650.170	1650.130	1650.120	1650.090	1650.150	1650.150	1650.140	1650.120	1650.090	1650.090	1650.140	1650.110	1648.350	1650.070	1646.910	1650.480	1650.720	1650.770	1650.740	1651.630	1651.610	1651.620	1651.610	1651.630	1651.630	1651.620	1651.610	1651.420	1651.440	1651.150	1651.630	1651.620	1651.650	1650.140	1650.140	1650.180	1650.180	1650.170	1649.410	1650.110	1648.510	1647.460	1647.110	1650.100	1649.400	1649.410	1650.110	1650.170	1649.280	1650.110	1648.300	1650.250	1650.040	1650.070	1648.810	1647.330	1648.280	1647.620	1647.620	1647.470	1647.050	1648.210	1648.300	1647.840	1648.340	1647.440	1648.220	1647.040	1647.060	1647.050	1648.110	1647.590	1650.140	1650.020	1650.050	1650.350	1650.370	1650.350	1650.470	1650.960	1650.300	1651.000	1651.000	1651.010	1650.990	1651.000	1650.980	1651.000	1651.000	1650.990	1651.000	1651.020	1651.030	1651.030	1651.040	1651.010	1650.520	1648.040	1648.570	1650.390	1650.270	1650.410	1650.400	1650.320	1650.280	1647.410	1647.770	1650.390	1647.640	1650.380	1649.110	1648.860	1648.640	1649.900	1649.040	1650.250	1650.380	1650.360	1650.370	1650.380	1648.920	1648.680	1647.400	1648.240	1649.210	1647.970	1648.040	1647.820	1648.760	1648.890	1647.890	1647.370	1648.430	1648.310	1648.800	1650.430	1650.430	1650.420	1650.390	1647.620	1647.880	1647.350	1647.440	1648.610	1648.070	1650.450	1647.350	1647.350	1648.350	1647.340	1647.690	1650.470	1650.460	1647.340	1648.070	1649.160	1648.280	1648.050	1650.170	1650.130	1647.700	1648.810	1648.320	1649.010	1647.590	1650.110	1650.110	1650.170	1650.100	1650.070	1650.090	1650.090	1650.080	1650.320	1650.310	1650.300	1650.340	1650.340	1650.330	1650.330	1650.310	1650.350	1650.020	1650.300	1650.320	1650.300	1650.300	1650.310	1650.300	1650.360	1650.290	1650.350	1650.270	1647.550	1648.140	1648.490	1648.570	1648.020	1648.030	1648.270	1647.840	1648.350	1648.330	1648.290	1648.520	1648.250	1647.970	1648.190	1648.470	1648.110	1648.360	1648.540	1648.420	1648.190	1648.370	1648.150	1648.260	1648.360	1647.590	1646.990	1649.680	1649.180	1649.200	1646.940	1647.170	1649.330	1648.610	1647.690	1649.480	1649.810	1646.870	1647.190	1649.810	1649.820	1649.910	1649.870	1647.900	1648.340	1649.560	1647.980	1648.140	1647.860	1647.930	1648.000	1647.650	1647.520	1648.830	1648.800	1648.940	1648.980	1648.910	1649.010	1648.920	1648.600	1647.320	1647.590	1647.640	1647.710	1646.850	1646.950	1648.070	1648.360	1648.020	1648.380	1648.280	1647.800	1648.430	1648.310	1649.030	1648.380	1648.350	1648.700	1648.530	1648.370	1648.190	1648.430	1648.500	1649.160	1647.480	1648.220	1648.160	1648.920	1648.650	1647.810	1648.730	1647.730	1647.460	1647.910	1648.020	1648.540	1648.530	1648.130	1648.220	1648.400	1648.340	1649.660	1649.020	1648.560	1648.350	1648.420	1648.200	1648.320	1648.300	1648.470	1648.600	1648.680	1649.130	1648.770	1648.750	1649.650	1649.550	1649.550	1649.650	1649.580	1648.340	1649.550	1649.570	1649.630	1649.590	1649.560	1649.800	1648.440	1648.570	1648.550	1649.010	1649.270	1647.340	1648.850	1648.520	1648.170	1647.970	1647.370	1648.200	1647.860	1648.350	1647.840	1647.930	1648.600	1648.010	1647.690	1647.890	1648.230	1648.390	1648.780	1649.210	1649.290	1648.580	1648.240	1648.750	1649.110	1648.900	1649.230	1649.100	1648.530	1647.390	1647.390	1647.390	1647.390	1647.620	1647.990	1647.720	1647.820	1645.540	1645.540	1645.540	1645.540	1647.580	1647.660	1647.880	1647.870	1648.570	1649.260	1647.850	1647.870	1647.870	1647.850	1647.850	1647.850	1647.850	1647.850	1647.720	1647.700	1647.650	1647.650	1647.640	1648.500	1648.000	1647.620	1648.860	1647.600	1650.480	1650.410	1647.870	1647.970	1648.580	1648.330	1648.080	1648.410	1647.450	1647.780	1647.450	1647.450	1647.580	1648.140	1647.450	1647.440	1648.510	1647.450	1647.680	1647.470	1647.630	1647.440	1648.240	1648.350	1649.090	1647.450	1647.470	1647.450	1648.000	1647.450	1647.460	1647.460	1647.470	1647.840	1647.650	1647.460	1647.450	1648.000	1647.450	1647.450	1647.520	1647.450	1647.450	1647.440	1647.440	1647.440	1647.860	1647.440	1648.310	1647.440	1648.480	1648.690	1647.440	1647.440	1647.440	1650.470	1647.440	1647.530	1647.960	1647.430	1647.430	1647.450	1647.440	1647.910	1647.900	1648.050	1647.440	1649.060	1649.070	1647.440	1647.450	1647.450	1647.450	1648.180	1648.260	1648.610	1648.560	1648.360	1648.410	1648.330	1648.110	1648.200	1647.470	1648.680	1648.680	1648.600	1648.640	1648.280	1648.060	1649.250	1647.480	1647.550	1648.650	1647.530	1648.480	1649.400	1649.070	1649.800	1648.360	1647.540	1647.480	1650.440	1648.310	1648.450	1650.600	1648.950	1648.740	1647.970	1648.750	1648.380	1647.910	1647.650	1648.730	1647.900	1648.730	1648.560	1648.370	1649.040	1648.410	1648.830	1693.240	1643.940	1643.670	1643.650	1649.240	1649.350	1649.480	1648.650	1648.990	1648.660	1649.370	1648.660	1648.890	1649.160	1648.560	1648.830	1649.130	1649.360	1649.610	1648.740	1649.100	1648.930	1649.150	1649.150	1649.610	1649.330	1649.100	1648.780	1648.250	1649.280	1648.410	1648.990	1649.060	1648.060	1651.020	1651.340	1651.360	1651.340	1651.200	1651.220	1651.220	1651.240	1651.010	1650.890	1648.100	1647.950	1648.140	1648.040	1647.790	1647.840	1648.020	1646.160	1646.160	1646.140	1646.160	1646.140	1646.150	1643.850	1643.850	1643.850	1643.850	1643.850	1643.850	1643.850	1643.850	1643.850	1643.850	1643.850	1643.850	1643.850	1643.850	1643.850	1644.720	1644.720	1644.720	1644.720	1644.720	1644.720	1644.720	1644.720	1643.590	1644.720	1644.710	1644.720	1644.730	1644.130	1644.710	1644.710	1644.710	1644.710	1644.710	1644.710	1644.710	1644.720	1644.720	1644.720	1644.720	1644.710	1644.710	1644.710	1644.710	1644.710	1644.710	1644.710	1644.710	1644.710	1643.740	1643.810	1650.470	1678.470	1643.690	1644.670	1644.720	1644.710	1643.850	1644.720	1644.720	1642.000	1643.000	1643.000	1643.000	1643.000	1643.000	1643.000	1648.110	1648.110	1648.110	1648.130	1648.120	1648.120	1648.120	1648.120	1648.120	1648.120	1648.120	1648.130	1648.130	1648.120	1648.140	1648.100	1648.110	1648.110	1648.120	1648.110	1648.120	1648.120	1648.110	1648.120	1648.150	1648.120	1648.120	1648.100	1648.100	1648.120	1651.070	1649.550	1648.160	1648.120	1652.760	1652.300	1648.110	1648.100	1648.110	1648.100	1648.120	1648.100	1648.120	1649.150	1649.050	1648.120	1648.120	1649.430	1648.140	1648.420	1648.140	1648.130	1648.120	1648.120	1648.120	1648.120	1648.130	1648.120	1651.130	1648.480	1648.130	1648.130	1648.130	1648.140	1649.300	1648.130	1648.290	1648.130	1648.130	1648.160	1648.140	1648.130	1651.110	1648.140	1648.250	1650.120	1649.530	1648.150	1648.170	1648.150	1648.150	1648.140	1648.490	1648.150	1651.140	1651.150	1651.150	1651.150	1651.130	1651.130	1651.120	1651.130	1648.310	1648.140	1648.140	1652.470	1652.470	1652.480	1652.470	1652.440	1652.490	1652.480	1648.150	1650.540	1650.420	1648.150	1648.150	1648.140	1648.190	1648.150	1648.200	1648.280	1648.280	1648.160	1648.150	1648.160	1648.150	1648.150	1648.150	1648.160	1648.160	1648.220	1648.170	1648.170	1648.170	1648.160	1648.170	1648.400	1648.160	1648.170	1648.170	1648.170	1648.160	1648.160	1648.170	1648.170	1648.280	1651.170	1651.160	1650.230	1649.640	1649.840	1648.750	1649.650	1650.010	1648.780	1648.170	1648.210	1651.150	1648.910	1648.390	1649.890	1649.740	1649.700	1649.910	1649.480	1648.140	1649.300	1649.350	1649.220	1649.140	1648.140	1648.130	1648.130	1648.160	1648.140	1648.130	1648.130	1648.690	1648.140	1648.130	1648.310	1651.120	1651.110	1649.730	1648.470	1648.130	1648.140	1648.140	1648.130	1648.150	1651.150	1648.880	1648.140	1648.250	1648.220	1648.720	1648.130	1648.150	1648.140	1648.140	1648.140	1648.140	1648.980	1648.140	1648.290	1648.200	1648.130	1648.450	1648.120	1651.110	1648.140	1648.130	1648.140	1649.190	1648.140	1648.160	1651.080	1650.740	1651.100	1648.390	1651.080	1648.130	1651.080	1651.070	1651.090	1648.140	1648.220	1648.130	1648.130	1648.140	1648.140	1648.150	1648.140	1648.140	1649.030	1648.130	1651.060	1648.130	1648.130	1648.140	1649.100	1648.130	1648.310	1649.380	1648.130	1648.120	1648.130	1648.130	1648.240	1648.140	1648.250	1648.090	1648.300	1648.830	1649.330	1649.520	1648.130	1648.200	1648.590	1649.090	1648.860	1648.150	1648.260	1648.130	1648.120	1648.120	1648.130	1648.150	1651.070	1651.070	1648.940	1648.110	1648.110	1648.100	1648.600	1648.100	1648.150	1648.100	1648.470	1648.100	1648.110	1648.110	1648.090	1648.100	1648.100	1648.090	1648.100	1648.100	1648.100	1648.090	1648.080	1648.100	1649.310	1648.970	1648.120	1648.130	1648.130	1648.120	1650.530	1648.750	1648.120	1648.120	1650.520	1648.120	1648.290	1648.870	1649.400	1648.130	1650.560	1650.500	1650.510	1650.520	1650.520	1650.540	1650.560	1650.540	1648.450	1649.000	1650.600	1650.560	1650.580	1649.660	1649.090	1648.360	1650.400	1650.370	1650.410	1650.420	1648.130	1648.140	1648.980	1650.300	1650.300	1650.290	1650.360	1652.410	1652.400	1652.380	1652.400	1652.430	1652.430	1650.650	1650.490	1650.480	1650.510	1650.490	1650.420	1650.410	1650.370	1650.370	1650.340	1649.490	1650.260	1650.060	1648.420	1649.300	1648.120	1650.520	1652.400	1652.310
