,3,4,6,7,10,11,13,14
sto_diff,1.4448935526043556,1.8514981922402853,2.8304043756665465,2.8192978369346235,2.8379678022733827,2.582793613153676,1.3612816656395808,1.206967942795174
Storage_Inflow_interaction,0.10579978360233433,0.14822601625597187,0.11680577842623485,0.089056155646277,0.10926722016581569,0.06555788674228102,0.0831174708356448,0.2932623030834032
Release_pre,0.6188784684748967,0.4971290300753566,0.5342288063137559,0.5716150898387546,0.587219606817408,0.599129915165495,0.6978417648266202,0.6419553494945305
Release_roll7,0.35164424193122557,0.3610343668601175,0.3611622780268391,0.3394723205722041,0.2975398732050807,0.274980561146144,0.2009171103984695,0.1147844501797941
Net Inflow,-0.10463705717336591,-0.08944879633717306,-0.09396622437634683,-0.059442444660389615,-0.08170263630338903,-0.05641813206975055,-0.12770850755748153,-0.3129335528574657
Inflow_roll7,-0.011239596680387542,-0.06900146363020121,-0.05112231597449712,-0.07161936093810417,-0.05632995729675566,-0.01115483228843861,0.09265606367934387,0.04800804900142941
Jan,-0.03601366570250186,0.012255614045402652,-0.002085755041466797,-0.014943563892053535,-0.007094127269657247,0.02631915815697905,0.07827234048790843,0.1780085616186977
Feb,-0.13063568836899453,-0.04951237258469998,-0.08181456413529364,-0.07392656852613566,-0.08353662804696854,-0.14673396806840566,0.034015687559748375,0.2069922807523854
Mar,-0.21234511813835688,-0.15112422459540475,-0.17416595338522,-0.15703633757743596,-0.1547270261199094,-0.17821052395959924,-0.046684368319887426,0.04156134726932237
Apr,-0.23657274029096698,-0.1803586094145082,-0.24479895636615367,-0.2389454012171699,-0.17522453183485442,-0.16705630127074844,-0.11184819906423726,-0.12371908484681704
May,-0.18804957248570275,-0.11195177106332821,-0.09822256138706287,-0.11711824443457486,-0.091609211111913,-0.10890112090494464,-0.027277009443798406,-0.10167570743378285
Jun,-0.07209571728583875,-0.0009138793055516459,0.019871565283164472,-0.005637352001143903,-0.004547658019139811,-0.09911857198450713,-0.07166403523297005,-0.2336778901070291
Jul,0.022677983063555285,0.020311923264294318,0.04734356711716403,-0.00647791646400675,0.03445080699399611,0.014701611248544078,0.07671491286865995,9.044348700193439e-05
Aug,0.2528731462024849,0.1311411382987231,0.14211604950639334,0.09647288955324385,0.14051187054237135,0.1255423480739295,-0.03399559693323795,-0.19536609894379353
Sep,-0.03411729790406692,0.04313966600468433,0.1082477121055927,0.1070297512415368,0.12007210281202407,0.12106355054995843,0.10270987308232593,-0.11404659173864928
Oct,0.060615525409125404,0.10942383794064447,0.11355259571141296,0.11665718582211682,0.1502785544909866,0.13784783748105767,0.04161951378241957,-0.1759846738905262
Nov,-0.04416077815465691,0.0842404674430739,0.08518715866899029,0.0865939547185306,0.10354338859686474,0.07043875179088843,0.13162392301207415,0.06293432541462796
Dec,-0.07614384871339475,0.04669866022798175,0.055156953772046435,0.060291090889808885,0.0837014521561934,0.10139591583313612,0.2062533719999049,0.24912106639733445
const,0.11738008491506591,-0.06609121786731786,-0.05215233126104901,-0.029749372925486406,-0.042188052922327635,-0.009411051240063306,-0.194460472186886,0.36880406228937934
