,3,4,6,7,10,11,13,14
Storage_pre,0.13203055125481855,0.17130539478612217,0.1653194597561236,0.1517232919684395,0.17941342930939025,0.23197009921374515,0.23629672424156595,0.1264282458154365
Release_pre,0.4967961374197092,0.4985587630101993,0.4263346592826158,0.4559454943807937,0.4454190083998897,0.700263755559339,0.5509124761879997,0.48866335783565806
Net Inflow,0.07458097427619848,0.0436320337704843,0.6766016684753133,0.048413089107361085,0.49858953129599826,0.1617562280805258,0.3828987670337775,0.3169683906811155
Storage_Inflow_interaction,0.04983185562048726,0.21178749360760032,-0.0013715818450817097,0.2252860892556393,-0.06714647977325512,0.10029805729475738,-0.04721941537733554,0.05374446628906497
Inflow_roll7,-0.05185875539603768,-0.12225135632448209,-0.3049305434271279,-0.00943687980624991,-0.1089264661352487,0.06719345702663541,0.03911783152326557,0.11358001874011119
Storage_roll7,-0.11975260452643033,-0.1558988477190536,-0.13551849704010782,-0.17391418372616907,-0.13628165807340042,-0.2173885691485572,-0.16427936783021135,-0.12137146605041815
Release_roll7,0.3986602689026222,0.3402916778794478,0.30483338742652943,0.1573982564510309,0.1678111027480207,-0.01054885906512637,0.050307783421842237,0.007078035199425025
NaturalOnly,-0.0067746364471137355,-0.02781043232354019,0.08636248970126736,-0.13283911224206157,0.18439202972376112,-0.44748525976528053,0.27748052927956446,1.0169699560621854
RunOfRiver,0.04701753550550691,0.046902173979552764,-0.07430587870853511,0.18274933507544233,-0.1643326604393338,0.18824393691396746,-0.2315761527602643,-0.6497392752736286
