#TIME all_pgs_mb huge_pgs_mb Node0_Foreign Node1_Foreign Node0_Local Node1_Local Node0_Other Node1_Other Node0_Free Node1_Free Node0_Used Node1_Used
1648314355 1509907861 1250588746 16762630 0 29794293 17733515 59487 65812 91135.37 94664.58 3649.25 2066.75
1648314365 1509907861 1250588746 16762630 0 29794345 17733550 59487 65812 91134.03 94662.96 3650.97 2067.49
1648314375 1509907861 1250588746 16762630 0 29794845 17734055 59487 65812 90641.41 94237.21 4142.60 2494.63
1648314385 1509908639 1250589218 16762630 0 29795023 17734287 59487 65812 90557.93 94113.02 4227.07 2618.39
1648314396 1509908639 1250589218 16762630 0 29795119 17734443 59487 65812 90515.91 94043.57 4268.24 2687.26
1648314406 1509908639 1250589218 16762630 0 29795235 17734559 59487 65812 90466.65 93979.89 4318.45 2750.93
1648314416 1509909814 1250589600 16762630 0 29795779 17735088 59487 65812 89913.48 93400.45 4872.99 3333.33
1648314426 1509913197 1250592018 16762630 0 29797289 17736921 59487 65812 87846.21 90664.64 6938.99 6066.18
1648314436 1509916655 1250593784 16762630 0 29797460 17737064 59487 65812 87743.59 90536.35 7039.98 6194.47
1648314447 1509919411 1250595468 16762630 0 29799032 17739190 59487 65812 87221.55 90054.37 7560.49 6707.57
1648314457 1509923133 1250598162 16762630 0 29799729 17739509 59487 65812 87296.12 90200.30 7488.43 6547.70
1648314467 1509925209 1250599686 16762630 0 29799862 17740013 59487 65812 87321.00 89952.95 7462.59 6777.88
1648314477 1509926071 1250600268 16762630 0 29799991 17740053 59487 65812 87304.29 89997.10 7480.60 6733.72
1648314488 1509927032 1250600896 16762630 0 29800153 17740093 59487 65812 87148.33 89913.59 7636.35 6817.23
1648314501 1509927392 1250601156 16762630 0 29801633 17741388 59487 65812 85829.65 88680.29 8954.86 8051.07
1648314516 1509927611 1250601306 16762630 0 29802606 17742398 59487 65812 84939.75 87753.83 9845.26 8977.49
1648314534 1509927611 1250601306 16762630 0 29803080 17743313 59487 65812 84554.84 86991.66 10229.18 9740.31
1648314552 1509927611 1250601306 16762630 0 29803460 17743697 59487 65812 84254.46 86693.88 10530.08 10037.04
1648314570 1509927611 1250601306 16762630 0 29803775 17744048 59487 65812 84027.97 86420.98 10757.14 10310.42
1648314585 1509930607 1250601544 16762630 0 29804406 17744595 59487 65812 83563.60 86043.51 11221.47 10688.38
1648314599 1509935875 1250602198 16762630 0 29804933 17745435 59487 65812 83189.55 85489.22 11595.04 11241.60
1648314614 1509937477 1250602600 16762630 0 29805038 17745473 59487 65812 83174.18 85488.23 11611.44 11242.59
