#TIME all_pgs_mb huge_pgs_mb Node0_Foreign Node1_Foreign Node0_Local Node1_Local Node0_Other Node1_Other Node0_Free Node1_Free Node0_Used Node1_Used
1648314334 2531803831 2144521312 3077902743 113893891 362440255 352805698 550534 12023377 92274.77 93808.77 2509.88 2922.59
1648314345 2531803831 2144521312 3077902743 113893891 362440304 352805731 550534 12023377 92274.87 93809.80 2509.62 2921.61
1648314355 2531803831 2144521312 3077902743 113893891 362440340 352805781 550534 12023377 92274.37 93809.19 2510.24 2921.75
1648314365 2531803831 2144521312 3077902743 113893891 362440375 352805831 550534 12023377 92275.25 93808.98 2509.74 2922.99
1648314375 2531803831 2144521312 3077902743 113893891 362440958 352806264 550534 12023377 91743.59 93416.41 3041.39 3314.00
1648314385 2531804646 2144521790 3077902743 113893891 362441178 352806445 550534 12023377 91621.73 93328.66 3163.30 3402.32
1648314395 2531804646 2144521790 3077902743 113893891 362441306 352806567 550534 12023377 91559.89 93278.69 3224.18 3451.64
1648314406 2531804646 2144521790 3077902743 113893891 362441439 352806660 550534 12023377 91497.18 93233.54 3287.32 3497.93
1648314416 2531805854 2144522180 3077902743 113893891 362442067 352807096 550534 12023377 90842.51 92776.15 3943.08 3954.68
1648314426 2531809193 2144524558 3077902743 113893891 362443943 352808542 550534 12023377 88088.34 90714.34 6696.76 6016.48
1648314436 2531812628 2144526250 3077902743 113893891 362444088 352808711 550534 12023377 87959.59 90615.48 6824.41 6114.89
1648314446 2531815205 2144527886 3077902743 113893891 362445971 352810751 550534 12023377 87401.14 90200.71 7384.46 6530.28
1648314457 2531819453 2144530908 3077902743 113893891 362446511 352811154 550534 12023377 87574.29 90311.31 7210.81 6427.50
1648314467 2531821290 2144532222 3077902743 113893891 362446616 352811243 550534 12023377 87381.26 90194.92 7403.23 6535.42
1648314477 2531822081 2144532786 3077902743 113893891 362446681 352811358 550534 12023377 87427.75 90168.41 7358.61 6562.42
1648314488 2531822451 2144533020 3077902743 113893891 362446756 352812199 550534 12023377 87401.90 89318.72 7396.60 7420.75
1648314500 2531822915 2144533318 3077902743 113893891 362447470 352813083 550534 12023377 86694.86 88588.94 8089.64 8142.38
1648314513 2531822917 2144533318 3077902743 113893891 362448190 352813992 550534 12023377 85930.11 87804.86 8854.39 8926.51
1648314531 2531822917 2144533318 3077902743 113893891 362449386 352814965 550534 12023377 84985.86 86865.22 9800.27 9865.11
1648314549 2531822917 2144533318 3077902743 113893891 362449805 352815312 550534 12023377 84654.65 86597.87 10129.91 10133.03
1648314566 2531824837 2144533466 3077902743 113893891 362450149 352815919 550534 12023377 84409.11 86152.35 10377.01 10579.01
1648314580 2531826549 2144533750 3077902743 113893891 362450762 352816088 550534 12023377 83979.98 86001.30 10804.80 10729.53
1648314593 2531827754 2144533896 3077902743 113893891 362451193 352816451 550534 12023377 83686.89 85722.57 11099.25 11007.76
1648314606 2531832544 2144534558 3077902743 113893891 362451907 352816702 550534 12023377 83282.51 85580.70 11501.98 11151.84
1648314621 2531833816 2144534820 3077902743 113893891 362451963 352816808 550534 12023377 83260.64 85564.22 11524.54 11166.60
1648314636 2531834942 2144535016 3077902743 113893891 362452156 352816871 550534 12023377 83173.16 85563.35 11612.00 11167.47
1648314651 2531835939 2144535200 3077902743 113893891 362452271 352816924 550534 12023377 83157.20 85545.71 11627.38 11185.11
1648314666 2531836463 2144535306 3077902743 113893891 362452357 352816998 550534 12023377 83146.53 85544.85 11637.96 11185.55
1648314681 2531836779 2144535354 3077902743 113893891 362452407 352817132 550534 12023377 83146.63 85505.64 11637.99 11225.18
1648314696 2531838180 2144535570 3077902743 113893891 362452575 352817438 550534 12023377 83141.60 85362.84 11642.90 11368.68
1648314711 2531838291 2144535580 3077902743 113893891 362452870 352817550 550534 12023377 82974.72 85422.14 11809.81 11306.71
1648314726 2531839650 2144535740 3077902743 113893891 362452954 352817690 550534 12023377 83023.11 85366.63 11762.05 11364.19
1648314741 2531840077 2144535794 3077902743 113893891 362453070 352817788 550534 12023377 83004.09 85349.66 11780.40 11380.79
1648314756 2531841586 2144536056 3077902743 113893891 362453151 352817901 550534 12023377 82991.00 85340.38 11793.77 11391.07
1648314771 2531841693 2144536070 3077902743 113893891 362453304 352818011 550534 12023377 82985.56 85322.61 11800.30 11400.67
1648314782 2531842821 2144536230 3077902743 113893891 362453408 352818179 550534 12023377 83011.29 85310.61 11773.21 11420.72
1648314792 2531843234 2144536302 3077902743 113893891 362453439 352818284 550534 12023377 83031.36 85309.60 11753.70 11421.22
1648314802 2531843234 2144536302 3077902743 113893891 362453635 352818343 550534 12023377 83046.02 85325.70 11738.52 11405.12
1648314813 2531844302 2144536502 3077902743 113893891 362453722 352818403 550534 12023377 83037.21 85358.73 11747.29 11371.74
1648314823 2531844409 2144536524 3077902743 113893891 362453748 352818524 550534 12023377 83057.75 85398.45 11726.75 11332.40
1648314833 2531844409 2144536524 3077902743 113893891 362453771 352818636 550534 12023377 83069.20 85412.18 11715.30 11317.66
1648314843 2531844622 2144536594 3077902743 113893891 362453788 352818746 550534 12023377 83068.40 85413.27 11716.10 11317.66
1648314854 2531844764 2144536618 3077902743 113893891 362453808 352818871 550534 12023377 83073.37 85462.93 11711.12 11268.03
1648314864 2531844764 2144536618 3077902743 113893891 362453839 352819006 550534 12023377 83117.97 85502.34 11666.53 11228.58
1648314874 2531844906 2144536668 3077902743 113893891 362453847 352819278 550534 12023377 83117.65 85846.20 11666.84 10888.54
1648314884 2531845382 2144536822 3077902743 113893891 362453982 352819660 550534 12023377 84737.10 90413.55 10047.39 6318.28
1648314895 2531845860 2144537096 3077902743 113893891 362454005 352819763 550534 12023377 84969.26 90414.73 9815.23 6315.71
1648314905 2531846361 2144537374 3077902743 113893891 362454170 352819860 550534 12023377 86365.55 90414.17 8418.95 6317.32
1648314915 2531848249 2144538198 3077902743 113893891 362454318 352819957 550534 12023377 86200.30 90723.67 8584.20 6008.30
1648314925 2531849029 2144538702 3077902743 113893891 362454502 352820044 550534 12023377 87430.88 91181.75 7353.71 5549.07
1648314935 2531849203 2144538754 3077902743 113893891 362454619 352820059 550534 12023377 89041.46 91181.44 5743.04 5548.89
1648314946 2531849473 2144538866 3077902743 113893891 362454705 352820073 550534 12023377 89039.12 91183.39 5745.42 5547.44
1648314956 2531849688 2144539012 3077902743 113893891 362454790 352820089 550534 12023377 89039.37 91183.14 5745.64 5547.19
1648314966 2531849935 2144539132 3077902743 113893891 362454878 352820104 550534 12023377 89038.70 91183.92 5746.48 5547.50
1648314976 2531849941 2144539138 3077902743 113893891 362454962 352820119 550534 12023377 89040.23 91183.99 5744.39 5546.83
1648314986 2531849969 2144539166 3077902743 113893891 362455036 352820145 550534 12023377 92078.64 93655.75 2704.97 3075.57
1648314996 2531849969 2144539166 3077902743 113893891 362455089 352820183 550534 12023377 92080.30 93657.60 2704.36 3073.75
1648315007 2531849969 2144539166 3077902743 113893891 362455142 352820221 550534 12023377 92079.19 93657.62 2704.93 3073.20
1648315017 2531849969 2144539166 3077902743 113893891 362455194 352820259 550534 12023377 92078.53 93657.88 2705.61 3072.99
1648315027 2531849969 2144539166 3077902743 113893891 362455246 352820297 550534 12023377 92079.50 93658.90 2704.62 3071.97
1648315037 2531849969 2144539166 3077902743 113893891 362455300 352820334 550534 12023377 92078.99 93659.73 2705.12 3071.63
