#TIME all_pgs_mb huge_pgs_mb Node0_Foreign Node1_Foreign Node0_Local Node1_Local Node0_Other Node1_Other Node0_Free Node1_Free Node0_Used Node1_Used
1648314292 3297426101 2810719536 2726744656 125537751 216161485 125446539 624809 10651502 92332.74 93582.45 2436.63 3164.13
1648314302 3297426101 2810719536 2726744656 125537751 216161521 125446589 624809 10651502 92333.50 93582.05 2436.00 3163.92
1648314312 3297426101 2810719536 2726744656 125537751 216161571 125446623 624809 10651502 92335.00 93583.42 2434.42 3163.66
1648314322 3297426101 2810719536 2726744656 125537751 216161607 125446672 624810 10651502 92333.48 93583.25 2435.55 3162.72
1648314332 3297426101 2810719536 2726744656 125537751 216161659 125446707 624810 10651502 92334.36 93582.62 2435.07 3164.49
1648314342 3297426101 2810719536 2726744656 125537751 216161693 125446760 624810 10651502 92334.23 93581.75 2435.15 3164.28
1648314353 3297426101 2810719536 2726744656 125537751 216161729 125446811 624810 10651502 92334.47 93582.05 2434.48 3164.91
1648314363 3297426101 2810719536 2726744656 125537751 216161781 125446846 624810 10651502 92334.03 93581.75 2434.88 3165.38
1648314373 3297426101 2810719536 2726744656 125537751 216162298 125447359 624810 10651502 91868.11 93165.48 2901.39 3580.98
1648314384 3297426862 2810719996 2726744656 125537751 216162508 125447533 624810 10651502 91757.30 93071.98 3012.57 3674.51
1648314394 3297426862 2810719996 2726744656 125537751 216162647 125447691 624810 10651502 91716.00 92979.02 3052.97 3768.06
1648314404 3297426862 2810719996 2726744656 125537751 216162745 125447782 624810 10651502 91675.88 92949.72 3093.06 3796.78
1648314414 3297428005 2810720372 2726744656 125537751 216163301 125448348 624810 10651502 91212.37 92459.56 3556.59 4287.05
1648314424 3297430682 2810722254 2726744656 125537751 216165383 125449970 624810 10651502 88322.73 90303.68 6445.62 6442.91
1648314434 3297434306 2810723744 2726744656 125537751 216165528 125450144 624810 10651502 88195.73 90206.48 6573.12 6540.56
1648314445 3297437216 2810725602 2726744656 125537751 216167302 125451219 624810 10651502 87665.11 89795.82 7104.44 6951.86
1648314455 3297439594 2810727052 2726744656 125537751 216167887 125451689 624810 10651502 87521.64 89820.75 7247.21 6925.78
1648314465 3297443084 2810729310 2726744656 125537751 216168067 125451802 624810 10651502 87564.22 89764.30 7205.42 6982.16
1648314476 3297444247 2810730038 2726744656 125537751 216168181 125451850 624810 10651502 87754.58 89737.03 7015.38 7009.44
1648314486 3297444894 2810730446 2726744656 125537751 216168299 125453217 624810 10651502 87662.16 88430.84 7106.69 8317.96
1648314497 3297445286 2810730724 2726744656 125537751 216168351 125453891 624810 10651502 87586.60 87881.89 7182.25 8866.13
1648314508 3297446862 2810731126 2726744656 125537751 216168379 125455174 624810 10651502 87582.74 86788.29 7186.11 9958.41
