#TIME all_pgs_mb huge_pgs_mb Node0_Foreign Node1_Foreign Node0_Local Node1_Local Node0_Other Node1_Other Node0_Free Node1_Free Node0_Used Node1_Used
1648314361 1655809466 1368500530 0 936808667 90185288 143026795 3705906 525 92427.56 93319.11 2356.94 3411.81
1648314372 1655809466 1368500530 0 936808667 90185729 143027178 3705906 525 91969.26 92944.38 2815.36 3786.47
1648314382 1655810278 1368501010 0 936808667 90186002 143027387 3705906 525 91848.79 92836.52 2936.27 3894.84
1648314392 1655810278 1368501010 0 936808667 90186171 143027537 3705906 525 91758.91 92769.11 3026.17 3961.22
1648314402 1655810278 1368501010 0 936808667 90186279 143027611 3705906 525 91720.50 92743.96 3064.61 3986.86
1648314412 1655811455 1368501390 0 936808667 90186911 143028053 3705906 525 91149.02 92335.07 3636.07 4395.92
1648314422 1655814255 1368503420 0 936808667 90188823 143029485 3705906 525 88339.54 90205.96 6444.46 6524.53
1648314432 1655817637 1368505036 0 936808667 90188972 143029659 3705906 525 88193.01 90109.10 6592.09 6621.75
1648314443 1655820597 1368506882 0 936808667 90190468 143032321 3705906 525 87729.12 89610.68 7061.38 7120.16
1648314453 1655825616 1368510508 0 936808667 90190683 143032622 3705906 525 87785.50 89439.77 7015.00 7325.31
1648314463 1655828206 1368512414 0 936808667 90190810 143033217 3705906 525 87685.36 89568.41 7099.14 7162.96
1648314473 1655829393 1368513238 0 936808667 90190874 143033336 3705906 525 87735.59 89543.54 7049.59 7187.29
1648314484 1655830287 1368513828 0 936808667 90190983 143034168 3705906 525 87741.41 88680.41 7043.09 8052.74
1648314496 1655831677 1368514182 0 936808667 90191781 143036667 3705906 525 86983.87 86393.29 7800.62 10338.71
1648314510 1655832248 1368514436 0 936808667 90192612 143037126 3705906 525 86198.86 86045.83 8586.23 10685.00
1648314527 1655832594 1368514492 0 936808667 90193728 143037425 3705906 525 85258.35 85779.69 9526.31 10951.14
1648314544 1655832594 1368514492 0 936808667 90194215 143037688 3705906 525 84912.40 85551.48 9872.20 11179.35
1648314561 1655832812 1368514532 0 936808667 90194646 143037892 3705906 525 84621.38 85384.75 10163.72 11346.08
1648314575 1655835677 1368514732 0 936808667 90195243 143038425 3705906 525 84215.73 84998.18 10570.36 11732.64
1648314589 1655839673 1368515224 0 936808667 90196068 143038604 3705906 525 83649.49 84923.23 11135.00 11809.13
1648314604 1655841431 1368515630 0 936808667 90196122 143038729 3705906 525 83636.16 84891.67 11148.41 11839.16
1648314619 1655842452 1368515842 0 936808667 90196309 143038814 3705906 525 83537.06 84896.55 11248.60 11834.27
1648314633 1655843440 1368515998 0 936808667 90196472 143038857 3705906 525 83469.50 84931.51 11315.06 11799.89
1648314648 1655844083 1368516106 0 936808667 90196563 143038921 3705906 525 83457.47 84920.14 11327.68 11810.69
1648314663 1655844467 1368516182 0 936808667 90196664 143038983 3705906 525 83438.49 84918.38 11346.01 11813.00
1648314678 1655845559 1368516346 0 936808667 90196731 143039290 3705906 525 83494.23 84761.30 11290.27 11969.13
