#TIME all_pgs_mb huge_pgs_mb Node0_Foreign Node1_Foreign Node0_Local Node1_Local Node0_Other Node1_Other Node0_Free Node1_Free Node0_Used Node1_Used
1648314305 3045501072 2429251476 505793669 1001870078 180041791 176917574 4033249 1976268 92201.92 93421.56 2566.57 3324.41
1648314315 3045501072 2429251476 505793669 1001870078 180041842 176917610 4033249 1976268 92203.93 93422.52 2565.41 3324.53
1648314325 3045501072 2429251476 505793669 1001870078 180041876 176917660 4033249 1976268 92203.09 93421.58 2565.81 3325.01
1648314335 3045501072 2429251476 505793669 1001870078 180041923 176917698 4033249 1976268 92203.98 93421.13 2564.38 3324.45
1648314345 3045501072 2429251476 505793669 1001870078 180041958 176917750 4033249 1976268 92203.09 93421.80 2566.35 3323.80
1648314355 3045501072 2429251476 505793669 1001870078 180041995 176917799 4033249 1976268 92202.19 93422.07 2566.31 3324.39
1648314366 3045501072 2429251476 505793669 1001870078 180042166 176918006 4033249 1976268 92169.76 93374.84 2601.47 3373.07
1648314376 3045501072 2429251476 505793669 1001870078 180042526 176918395 4033249 1976268 91787.47 92904.84 2981.53 3841.63
1648314386 3045501848 2429251944 505793669 1001870078 180042766 176918573 4033249 1976268 91656.16 92819.59 3112.73 3927.01
1648314396 3045501848 2429251944 505793669 1001870078 180042910 176918680 4033249 1976268 91590.87 92783.37 3177.49 3963.71
1648314406 3045501848 2429251944 505793669 1001870078 180043038 176918802 4033249 1976268 91520.93 92730.41 3247.94 4016.66
1648314417 3045503013 2429252306 505793669 1001870078 180043948 176919435 4033249 1976268 90702.00 92150.17 4071.27 4596.82
1648314427 3045507750 2429255298 505793669 1001870078 180045580 176920729 4033249 1976268 88104.58 90180.65 6663.78 6564.86
1648314437 3045510621 2429256832 505793669 1001870078 180045727 176920906 4033249 1976268 88041.22 90134.20 6727.63 6613.91
1648314447 3045512944 2429258322 505793669 1001870078 180047917 176922530 4033249 1976268 87400.46 89676.47 7368.39 7070.07
1648314458 3045517098 2429261434 505793669 1001870078 180048552 176922873 4033249 1976268 87592.59 89710.43 7176.36 7036.03
1648314468 3045519128 2429262854 505793669 1001870078 180048690 176922939 4033249 1976268 87392.78 89693.24 7376.07 7053.23
1648314478 3045519647 2429263222 505793669 1001870078 180048776 176923043 4033249 1976268 87460.74 89636.25 7310.70 7110.21
1648314489 3045520050 2429263506 505793669 1001870078 180048858 176924133 4033249 1976268 87483.82 88589.28 7285.03 8159.83
1648314501 3045520388 2429263708 505793669 1001870078 180048910 176924865 4033249 1976268 87355.60 88026.64 7413.25 8721.00
1648314513 3045520558 2429263804 505793669 1001870078 180049039 176926001 4033249 1976268 87134.33 87048.22 7636.76 9698.84
1648314531 3045520671 2429263866 505793669 1001870078 180051231 176926882 4033249 1976268 85233.69 86257.32 9535.55 10489.09
1648314548 3045522687 2429264060 505793669 1001870078 180051700 176927456 4033249 1976268 84880.07 85823.27 9889.94 10923.19
1648314565 3045523356 2429264256 505793669 1001870078 180052210 176927625 4033249 1976268 84519.36 85673.32 10249.52 11073.72
1648314580 3045523701 2429264338 505793669 1001870078 180052732 176927804 4033249 1976268 84148.98 85526.28 10619.89 11220.79
1648314593 3045524781 2429264426 505793669 1001870078 180053329 176928112 4033249 1976268 83683.73 85300.28 11095.05 11447.19
1648314607 3045530539 2429265126 505793669 1001870078 180054091 176928291 4033249 1976268 83278.44 85223.29 11491.71 11522.94
1648314622 3045531368 2429265324 505793669 1001870078 180054186 176928381 4033249 1976268 83255.45 85179.16 11513.93 11567.82
1648314637 3045532204 2429265498 505793669 1001870078 180054315 176928529 4033249 1976268 83160.93 85163.26 11608.03 11584.32
1648314652 3045534036 2429265802 505793669 1001870078 180054347 176928699 4033249 1976268 83161.35 85118.20 11607.50 11629.36
1648314668 3045534069 2429265810 505793669 1001870078 180054387 176928859 4033249 1976268 83157.47 85099.91 11612.59 11646.56
1648314683 3045534135 2429265826 505793669 1001870078 180054475 176929006 4033249 1976268 83145.69 85044.11 11623.69 11702.87
