#TIME all_pgs_mb huge_pgs_mb Node0_Foreign Node1_Foreign Node0_Local Node1_Local Node0_Other Node1_Other Node0_Free Node1_Free Node0_Used Node1_Used
1648314364 3137090714 2320357818 1393249704 1044964212 459766379 454957976 4255157 5442332 92257.58 93523.11 2511.83 3223.96
1648314375 3137090714 2320357818 1393249704 1044964212 459766922 454958402 4255157 5442332 91752.10 93101.29 3016.76 3645.77
1648314385 3137091509 2320358286 1393249704 1044964212 459767134 454958595 4255157 5442332 91636.05 93006.34 3133.90 3740.13
1648314395 3137091509 2320358286 1393249704 1044964212 459767276 454958701 4255157 5442332 91570.27 92955.67 3199.23 3791.34
1648314405 3137091509 2320358286 1393249704 1044964212 459767404 454958795 4255157 5442332 91508.32 92911.53 3260.70 3835.45
1648314415 3137092700 2320358654 1393249704 1044964212 459768023 454959280 4255157 5442332 90872.66 92416.32 3895.70 4331.27
1648314425 3137095885 2320360980 1393249704 1044964212 459769913 454960733 4255157 5442332 88120.15 90350.28 6648.21 6396.23
1648314436 3137099322 2320362672 1393249704 1044964212 459770058 454960901 4255157 5442332 87990.82 90254.39 6778.62 6493.12
1648314446 3137101877 2320364216 1393249704 1044964212 459772263 454962500 4255157 5442332 87388.66 89820.68 7380.24 6925.79
1648314456 3137105861 2320367010 1393249704 1044964212 459772611 454962595 4255157 5442332 87561.94 89960.23 7206.91 6786.24
1648314467 3137108978 2320369220 1393249704 1044964212 459772770 454962650 4255157 5442332 87389.79 89835.70 7379.69 6910.77
1648314477 3137109806 2320369786 1393249704 1044964212 459772874 454962718 4255157 5442332 87415.25 89842.41 7353.60 6905.17
1648314487 3137110561 2320370308 1393249704 1044964212 459773635 454962849 4255157 5442332 86646.05 89733.38 8125.52 7014.61
1648314499 3137110901 2320370516 1393249704 1044964212 459774633 454963527 4255157 5442332 85780.71 89093.85 8988.14 7652.62
1648314514 3137111387 2320370826 1393249704 1044964212 459775987 454964879 4255157 5442332 84521.21 87778.68 10249.21 8967.78
1648314532 3137111387 2320370826 1393249704 1044964212 459776472 454965463 4255157 5442332 84141.86 87322.26 10628.05 9424.74
1648314549 3137112475 2320370934 1393249704 1044964212 459776983 454965910 4255157 5442332 83745.36 86983.20 11023.50 9764.95
1648314566 3137112740 2320371006 1393249704 1044964212 459777233 454966384 4255157 5442332 83515.42 86648.59 11253.43 10097.95
1648314580 3137115360 2320371310 1393249704 1044964212 459777577 454966948 4255157 5442332 83254.92 86275.41 11514.93 10472.17
1648314593 3137116458 2320371412 1393249704 1044964212 459777797 454967722 4255157 5442332 83047.43 85737.00 11732.08 11014.31
1648314606 3137121168 2320372056 1393249704 1044964212 459778157 454967934 4255157 5442332 82902.38 85657.45 11866.47 11089.20
1648314621 3137121775 2320372216 1393249704 1044964212 459778226 454968030 4255157 5442332 82889.20 85642.20 11880.77 11104.26
1648314636 3137122858 2320372434 1393249704 1044964212 459778448 454968130 4255157 5442332 82780.72 85610.72 11988.75 11135.74
1648314651 3137124500 2320372690 1393249704 1044964212 459778550 454968197 4255157 5442332 82786.10 85581.53 11983.92 11164.93
1648314666 3137124659 2320372716 1393249704 1044964212 459778693 454968273 4255157 5442332 82739.41 85560.05 12030.03 11186.41
1648314681 3137125409 2320372812 1393249704 1044964212 459778791 454968337 4255157 5442332 82736.67 85542.64 12036.22 11216.67
1648314696 3137126380 2320372980 1393249704 1044964212 459778961 454968533 4255157 5442332 82725.29 85440.60 12043.56 11306.45
1648314710 3137126926 2320373058 1393249704 1044964212 459779140 454968736 4255157 5442332 82617.61 85395.57 12151.78 11351.00
1648314725 3137127356 2320373118 1393249704 1044964212 459779224 454968861 4255157 5442332 82635.57 85363.00 12133.81 11384.00
1648314740 3137128146 2320373236 1393249704 1044964212 459779305 454968974 4255157 5442332 82637.79 85357.87 12131.06 11389.73
1648314752 3137129705 2320373494 1393249704 1044964212 459779423 454969081 4255157 5442332 82630.16 85353.42 12137.71 11393.04
1648314762 3137129937 2320373540 1393249704 1044964212 459779589 454969111 4255157 5442332 82653.31 85350.38 12115.05 11396.08
1648314773 3137130051 2320373562 1393249704 1044964212 459779718 454969166 4255157 5442332 82667.27 85345.79 12102.11 11400.68
1648314783 3137130168 2320373582 1393249704 1044964212 459779884 454969242 4255157 5442332 82666.44 85331.80 12102.46 11414.67
1648314793 3137130899 2320373726 1393249704 1044964212 459780005 454969266 4255157 5442332 82677.02 85358.66 12091.83 11387.80
1648314804 3137130994 2320373740 1393249704 1044964212 459780233 454969312 4255157 5442332 82626.17 85424.84 12141.70 11321.62
1648314814 3137132366 2320373984 1393249704 1044964212 459780316 454969379 4255157 5442332 82637.91 85465.18 12130.94 11282.52
1648314824 3137132449 2320374016 1393249704 1044964212 459780334 454969497 4255157 5442332 82655.05 85475.39 12113.80 11270.18
1648314834 3137132471 2320374026 1393249704 1044964212 459780403 454969568 4255157 5442332 82711.00 85492.44 12058.51 11254.02
1648314845 3137132514 2320374046 1393249704 1044964212 459780528 454969583 4255157 5442332 82743.29 85508.75 12025.60 11237.72
1648314855 3137132623 2320374090 1393249704 1044964212 459780666 454969600 4255157 5442332 82759.70 85533.49 12010.22 11212.98
1648314865 3137132643 2320374098 1393249704 1044964212 459780790 454969608 4255157 5442332 82770.89 85550.52 11998.02 11195.94
1648314875 3137132778 2320374142 1393249704 1044964212 459780910 454969625 4255157 5442332 82782.68 85581.35 11986.69 11165.11
1648314886 3137132802 2320374154 1393249704 1044964212 459780989 454969825 4255157 5442332 82809.49 87319.74 11958.87 9425.89
1648314896 3137133061 2320374230 1393249704 1044964212 459781311 454969889 4255157 5442332 86100.77 87322.07 8667.21 9424.89
1648314906 3137133424 2320374386 1393249704 1044964212 459781650 454970103 4255157 5442332 88975.90 89351.56 5792.46 7394.93
1648314916 3137134049 2320374712 1393249704 1044964212 459781668 454970331 4255157 5442332 88976.90 90898.14 5792.07 5848.38
1648314926 3137134748 2320375088 1393249704 1044964212 459781688 454970415 4255157 5442332 88976.45 90898.68 5791.91 5847.96
1648314937 3137135534 2320375576 1393249704 1044964212 459781704 454970500 4255157 5442332 88976.73 90899.66 5792.24 5847.43
1648314947 3137136001 2320375792 1393249704 1044964212 459781724 454970584 4255157 5442332 88975.43 90897.73 5792.93 5848.26
1648314957 3137136497 2320376066 1393249704 1044964212 459781739 454970669 4255157 5442332 88977.02 90897.54 5791.34 5847.99
1648314967 3137136692 2320376144 1393249704 1044964212 459781757 454970753 4255157 5442332 88978.11 90898.76 5791.35 5847.22
1648314977 3137136712 2320376164 1393249704 1044964212 459781776 454970838 4255157 5442332 88976.98 90899.18 5791.87 5846.79
1648314987 3137136714 2320376166 1393249704 1044964212 459781800 454970908 4255157 5442332 92091.47 93327.75 2677.38 3418.84
1648314998 3137136714 2320376166 1393249704 1044964212 459781841 454970959 4255157 5442332 92091.66 93329.11 2677.82 3417.36
1648315008 3137136714 2320376166 1393249704 1044964212 459781895 454970996 4255157 5442332 92093.00 93329.37 2676.00 3416.60
1648315018 3137136714 2320376166 1393249704 1044964212 459781947 454971034 4255157 5442332 92092.52 93329.79 2676.00 3416.72
1648315028 3137136714 2320376166 1393249704 1044964212 459782000 454971074 4255157 5442332 92092.96 93330.09 2676.51 3415.89
1648315038 3137136714 2320376166 1393249704 1044964212 459782052 454971112 4255157 5442332 92093.18 93332.51 2676.33 3414.05
1648315048 3137136714 2320376166 1393249704 1044964212 459782107 454971150 4255157 5442332 92092.41 93330.72 2676.04 3416.25
1648315058 3137136714 2320376166 1393249704 1044964212 459782159 454971188 4255157 5442332 92092.80 93330.34 2676.05 3416.24
1648315069 3137136714 2320376166 1393249704 1044964212 459782201 454971238 4255157 5442332 92093.82 93331.71 2675.64 3415.26
1648315079 3137136714 2320376166 1393249704 1044964212 459782253 454971278 4255157 5442332 92094.16 93330.66 2674.69 3415.41
1648315089 3137136714 2320376166 1393249704 1044964212 459782294 454971329 4255157 5442332 92094.24 93329.77 2674.62 3417.30
1648315099 3137136714 2320376166 1393249704 1044964212 459782335 454971378 4255157 5442332 92093.60 93330.21 2674.93 3416.25
1648315109 3137136714 2320376166 1393249704 1044964212 459782389 454971417 4255157 5442332 92093.59 93330.98 2674.88 3415.49
1648315119 3137136714 2320376166 1393249704 1044964212 459782444 454971454 4255157 5442332 92093.50 93332.60 2674.96 3414.37
1648315130 3137136714 2320376166 1393249704 1044964212 459782497 454971492 4255157 5442332 92093.98 93331.36 2674.45 3415.14
1648315140 3137136714 2320376166 1393249704 1044964212 459782551 454971530 4255157 5442332 92092.82 93331.86 2675.61 3415.12
1648315150 3137136714 2320376166 1393249704 1044964212 459782603 454971568 4255157 5442332 92093.13 93331.20 2675.32 3415.33
1648315160 3137136714 2320376166 1393249704 1044964212 459782656 454971606 4255157 5442332 92094.43 93332.50 2674.56 3414.50
1648315170 3137136714 2320376166 1393249704 1044964212 459782711 454971643 4255157 5442332 92092.56 93332.14 2675.40 3414.90
