#TIME all_pgs_mb huge_pgs_mb Node0_Foreign Node1_Foreign Node0_Local Node1_Local Node0_Other Node1_Other Node0_Free Node1_Free Node0_Used Node1_Used
1648314361 1506481145 1374682526 1934308269 15099823 122176619 57538424 107201 7556342 92524.45 93305.81 2244.90 3441.80
1648314371 1506481145 1374682526 1934308269 15099823 122177077 57538808 107201 7556342 92076.02 92908.37 2692.85 3838.10
1648314381 1506481972 1374683012 1934308269 15099823 122177351 57539028 107201 7556342 91946.94 92794.12 2821.91 3952.96
1648314391 1506481972 1374683012 1934308269 15099823 122177523 57539178 107201 7556342 91855.90 92730.91 2913.11 4015.06
1648314402 1506481972 1374683012 1934308269 15099823 122177628 57539254 107201 7556342 91816.03 92705.28 2952.82 4041.23
1648314412 1506481972 1374683012 1934308269 15099823 122177991 57539647 107201 7556342 91581.76 92443.34 3188.30 4304.27
1648314422 1506486117 1374685584 1934308269 15099823 122179595 57540823 107201 7556342 89182.91 90625.14 5613.70 6121.42
1648314432 1506489137 1374687014 1934308269 15099823 122180232 57541363 107201 7556342 88334.24 90054.07 6434.61 6693.49
1648314442 1506491634 1374688484 1934308269 15099823 122181642 57542305 107201 7556342 88001.67 89800.70 6761.67 6940.34
1648314453 1506496506 1374691970 1934308269 15099823 122182651 57542916 107201 7556342 87686.55 89504.68 7145.49 7241.79
1648314463 1506498929 1374693758 1934308269 15099823 122183032 57543074 107201 7556342 87723.52 89576.38 7045.34 7169.18
1648314473 1506499941 1374694446 1934308269 15099823 122183064 57543193 107201 7556342 87705.78 89615.68 7063.07 7130.31
1648314483 1506501190 1374695298 1934308269 15099823 122183128 57543317 107201 7556342 87675.42 89493.34 7093.43 7252.25
1648314495 1506501723 1374695672 1934308269 15099823 122184432 57544234 107201 7556342 86428.12 88692.78 8340.73 8055.26
1648314507 1506502098 1374695896 1934308269 15099823 122184693 57544660 107201 7556342 86198.36 88369.26 8570.53 8379.55
1648314525 1506502099 1374695896 1934308269 15099823 122186117 57546263 107201 7556342 84828.77 86932.09 9939.10 9815.00
1648314543 1506502099 1374695896 1934308269 15099823 122186626 57546665 107201 7556342 84429.18 86623.72 10339.18 10124.39
1648314559 1506504395 1374696120 1934308269 15099823 122187148 57547106 107201 7556342 84060.12 86298.30 10709.39 10448.68
1648314575 1506505622 1374696262 1934308269 15099823 122187565 57547534 107201 7556342 83777.00 85992.93 10993.46 10752.55
1648314589 1506506477 1374696466 1934308269 15099823 122187905 57547815 107201 7556342 83527.73 85780.07 11242.79 10967.40
1648314603 1506511454 1374697052 1934308269 15099823 122188474 57548370 107201 7556342 83144.16 85441.78 11627.36 11304.69
1648314617 1506512634 1374697326 1934308269 15099823 122188570 57548416 107201 7556342 83126.14 85442.46 11643.25 11304.67
1648314632 1506513410 1374697502 1934308269 15099823 122188700 57548543 107201 7556342 83046.52 85446.20 11722.34 11299.83
1648314647 1506513894 1374697568 1934308269 15099823 122188789 57548694 107201 7556342 82989.17 85389.10 11779.76 11357.37
1648314662 1506515766 1374697878 1934308269 15099823 122188890 57548869 107201 7556342 83012.99 85300.14 11755.90 11446.33
1648314677 1506515783 1374697882 1934308269 15099823 122188991 57549040 107201 7556342 83027.93 85233.79 11741.70 11512.68
1648314692 1506517453 1374698148 1934308269 15099823 122189219 57549174 107201 7556342 82901.75 85234.07 11867.10 11513.59
