#TIME all_pgs_mb huge_pgs_mb Node0_Foreign Node1_Foreign Node0_Local Node1_Local Node0_Other Node1_Other Node0_Free Node1_Free Node0_Used Node1_Used
1648314295 2667684421 2115857146 2010497349 1070619317 292505138 253422248 4917765 7853274 91197.59 94551.17 3587.39 2179.79
1648314305 2667684421 2115857146 2010497349 1070619317 292505172 253422298 4917765 7853274 91195.50 94549.33 3589.00 2182.13
1648314315 2667684421 2115857146 2010497349 1070619317 292505207 253422348 4917765 7853274 91196.19 94549.85 3588.40 2181.11
1648314325 2667684421 2115857146 2010497349 1070619317 292505242 253422399 4917765 7853274 91196.74 94550.46 3587.75 2180.52
1648314335 2667684421 2115857146 2010497349 1070619317 292505276 253422450 4917765 7853274 91196.40 94550.50 3588.10 2180.95
1648314345 2667684421 2115857146 2010497349 1070619317 292505312 253422500 4917765 7853274 91197.65 94549.54 3587.34 2180.91
1648314355 2667684421 2115857146 2010497349 1070619317 292505347 253422550 4917765 7853274 91196.37 94550.17 3588.12 2180.80
1648314366 2667684421 2115857146 2010497349 1070619317 292505529 253422734 4917765 7853274 91179.11 94510.88 3610.49 2228.45
1648314376 2667684421 2115857146 2010497349 1070619317 292505946 253423075 4917765 7853274 90704.59 94123.53 4079.56 2607.88
1648314386 2667685203 2115857608 2010497349 1070619317 292506176 253423248 4917765 7853274 90584.62 94032.95 4198.39 2698.49
1648314396 2667685203 2115857608 2010497349 1070619317 292506300 253423356 4917765 7853274 90520.55 93989.23 4264.44 2741.71
1648314406 2667685203 2115857608 2010497349 1070619317 292506435 253423463 4917765 7853274 90455.98 93937.99 4328.51 2793.45
1648314417 2667686401 2115857984 2010497349 1070619317 292507351 253424167 4917765 7853274 89707.70 93373.51 5076.91 3357.82
1648314427 2667690961 2115861000 2010497349 1070619317 292508916 253425455 4917765 7853274 87045.94 91361.59 7738.55 5370.36
1648314437 2667693430 2115862364 2010497349 1070619317 292509060 253425626 4917765 7853274 86918.68 91280.16 7865.81 5451.37
1648314447 2667695987 2115863934 2010497349 1070619317 292511036 253427378 4917765 7853274 86452.00 90804.93 8332.50 5925.97
1648314458 2667699440 2115866448 2010497349 1070619317 292511449 253427823 4917765 7853274 86682.50 90763.81 8102.54 5967.02
1648314468 2667702116 2115868422 2010497349 1070619317 292511572 253427926 4917765 7853274 86602.92 90611.20 8181.57 6120.20
1648314478 2667703179 2115869222 2010497349 1070619317 292511643 253428043 4917765 7853274 86564.38 90672.00 8219.64 6058.83
1648314489 2667704329 2115870108 2010497349 1070619317 292512488 253428909 4917765 7853274 85759.05 89900.88 9025.55 6830.54
1648314501 2667705139 2115870682 2010497349 1070619317 292512745 253429175 4917765 7853274 85516.62 89725.68 9268.38 7004.96
1648314515 2667707528 2115871100 2010497349 1070619317 292514665 253430726 4917765 7853274 83690.86 88315.54 11094.45 8415.52
1648314531 2667708168 2115871260 2010497349 1070619317 292515266 253431383 4917765 7853274 83213.00 87786.05 11572.10 8945.37
1648314546 2667708547 2115871340 2010497349 1070619317 292515639 253431732 4917765 7853274 82909.21 87534.11 11875.35 9197.29
1648314562 2667708547 2115871340 2010497349 1070619317 292515947 253432048 4917765 7853274 82681.89 87294.79 12102.11 9436.61
1648314578 2667708973 2115871416 2010497349 1070619317 292516296 253432325 4917765 7853274 82423.49 87086.55 12361.07 9643.79
1648314591 2667713630 2115871716 2010497349 1070619317 292517103 253433100 4917765 7853274 81896.91 86575.27 12888.17 10155.56
1648314606 2667715912 2115872258 2010497349 1070619317 292517260 253433181 4917765 7853274 81850.79 86536.45 12934.34 10194.38
1648314621 2667717205 2115872552 2010497349 1070619317 292517389 253433229 4917765 7853274 81806.78 86525.30 12978.28 10205.52
1648314635 2667717685 2115872664 2010497349 1070619317 292517534 253433370 4917765 7853274 81780.92 86444.52 13004.11 10285.81
1648314650 2667719024 2115872904 2010497349 1070619317 292517593 253433470 4917765 7853274 81764.53 86440.68 13020.14 10289.95
1648314665 2667719344 2115872972 2010497349 1070619317 292517690 253433572 4917765 7853274 81743.09 86419.90 13041.40 10311.57
1648314680 2667719894 2115873064 2010497349 1070619317 292517880 253433747 4917765 7853274 81608.55 86363.36 13175.95 10368.93
1648314695 2667721992 2115873394 2010497349 1070619317 292517992 253433873 4917765 7853274 81586.11 86359.76 13198.39 10371.68
1648314710 2667722107 2115873406 2010497349 1070619317 292518141 253434207 4917765 7853274 81557.10 86236.09 13227.39 10495.34
1648314722 2667722202 2115873412 2010497349 1070619317 292518230 253434272 4917765 7853274 81544.40 86234.61 13241.15 10496.21
1648314732 2667723007 2115873558 2010497349 1070619317 292518376 253434284 4917765 7853274 81570.11 86247.98 13214.39 10482.85
1648314743 2667723215 2115873570 2010497349 1070619317 292518494 253434354 4917765 7853274 81571.22 86258.11 13213.31 10472.71
1648314753 2667725048 2115873904 2010497349 1070619317 292518575 253434407 4917765 7853274 81572.31 86275.65 13212.18 10455.66
1648314763 2667725068 2115873910 2010497349 1070619317 292518647 253434494 4917765 7853274 81576.74 86275.62 13208.30 10455.20
1648314773 2667725105 2115873922 2010497349 1070619317 292518839 253434590 4917765 7853274 81586.73 86277.74 13197.89 10453.08
1648314784 2667725105 2115873922 2010497349 1070619317 292518977 253434602 4917765 7853274 81601.77 86295.99 13182.80 10434.85
1648314794 2667725256 2115873982 2010497349 1070619317 292519107 253434692 4917765 7853274 81649.64 86312.13 13135.40 10418.70
1648314804 2667725522 2115874026 2010497349 1070619317 292519210 253434825 4917765 7853274 81665.63 86320.22 13118.86 10411.16
