#TIME all_pgs_mb huge_pgs_mb Node0_Foreign Node1_Foreign Node0_Local Node1_Local Node0_Other Node1_Other Node0_Free Node1_Free Node0_Used Node1_Used
1648314355 401458962 318394066 13784727 0 220374906 213964757 50120 53386 92290.44 94207.81 2494.18 2523.54
1648314365 401458962 318394066 13784727 0 220374956 213964791 50120 53386 92291.77 94206.96 2493.30 2523.52
1648314375 401458962 318394066 13784727 0 220375480 213965283 50120 53386 91865.89 93697.79 2919.22 3033.03
1648314385 401459739 318394536 13784727 0 220375661 213965504 50120 53386 91774.16 93575.54 3010.88 3155.38
1648314395 401459739 318394536 13784727 0 220375811 213965621 50120 53386 91694.31 93540.87 3089.31 3189.95
1648314406 401459739 318394536 13784727 0 220375948 213965712 50120 53386 91632.70 93498.52 3152.81 3232.89
1648314416 401461080 318395022 13784727 0 220376838 213966477 50120 53386 90818.54 92423.95 3964.54 4306.88
1648314426 401465467 318397818 13784727 0 220378093 213968065 50120 53386 89036.87 90133.42 5747.73 6597.40
1648314436 401468869 318399762 13784727 0 220378265 213968208 50120 53386 88997.34 90052.52 5787.73 6678.90
1648314446 401471588 318401472 13784727 0 220379797 213970235 50120 53386 88537.02 89434.09 6248.18 7296.73
1648314457 401475203 318404160 13784727 0 220380485 213970460 50120 53386 88532.61 89515.73 6252.95 7215.09
1648314467 401476895 318405374 13784727 0 220380587 213970545 50120 53386 88531.00 89486.93 6253.50 7244.95
1648314477 401477770 318405974 13784727 0 220380648 213970666 50120 53386 88526.63 89416.85 6257.86 7313.02
1648314490 401478097 318406184 13784727 0 220382490 213972071 50120 53386 86667.79 88077.18 8116.77 8654.81
1648314505 401478332 318406308 13784727 0 220383509 213973117 50120 53386 85765.97 87116.10 9018.52 9615.26
1648314523 401478332 318406308 13784727 0 220384009 213973593 50120 53386 85379.55 86709.73 9405.13 10021.10
1648314540 401479418 318406422 13784727 0 220384473 213973990 50120 53386 85025.69 86412.98 9758.80 10318.82
1648314557 401479715 318406508 13784727 0 220384729 213974472 50120 53386 84795.98 86071.34 9988.52 10661.66
1648314574 401479935 318406554 13784727 0 220384915 213974937 50120 53386 84632.28 85744.93 10152.82 10987.49
1648314586 401484218 318406984 13784727 0 220385417 213975720 50120 53386 84263.80 85242.99 10520.96 11488.31
1648314600 401488067 318407608 13784727 0 220385720 213975996 50120 53386 84114.86 85075.98 10670.28 11654.84
1648314615 401488958 318407840 13784727 0 220385839 213976043 50120 53386 84097.95 85047.25 10686.56 11683.57
1648314630 401489796 318408026 13784727 0 220386061 213976108 50120 53386 84018.01 85032.14 10767.08 11698.68
1648314645 401491579 318408326 13784727 0 220386185 213976162 50120 53386 83991.34 84997.84 10793.15 11732.59
1648314660 401491648 318408344 13784727 0 220386254 213976266 50120 53386 83979.04 84979.28 10805.52 11752.07
1648314675 401491830 318408384 13784727 0 220386483 213976399 50120 53386 83857.70 84975.34 10926.91 11755.48
1648314689 401494307 318408730 13784727 0 220386590 213976532 50120 53386 83864.61 84891.32 10919.88 11840.16
1648314704 401494481 318408766 13784727 0 220386738 213976735 50120 53386 83845.23 84810.59 10939.90 11920.24
1648314719 401494598 318408784 13784727 0 220386913 213976835 50120 53386 83828.85 84798.51 10956.73 11932.35
1648314734 401494899 318408824 13784727 0 220387022 213976903 50120 53386 83825.26 84795.98 10959.14 11934.71
1648314749 401497249 318409196 13784727 0 220387213 213976944 50120 53386 83796.75 84794.21 10987.72 11936.61
1648314764 401497776 318409268 13784727 0 220387367 213977005 50120 53386 83789.69 84787.19 10994.46 11944.17
1648314775 401497793 318409272 13784727 0 220387510 213977039 50120 53386 83808.09 84797.84 10975.48 11933.09
1648314786 401497834 318409286 13784727 0 220387643 213977104 50120 53386 83818.05 84808.71 10965.94 11922.12
1648314796 401498450 318409396 13784727 0 220387812 213977206 50120 53386 83821.34 84810.11 10963.23 11920.72
1648314806 401499763 318409620 13784727 0 220387944 213977275 50120 53386 83846.92 84778.87 10937.60 11951.95
1648314816 401500201 318409706 13784727 0 220388069 213977287 50120 53386 83870.83 84823.88 10912.29 11906.95
1648314827 401500201 318409706 13784727 0 220388199 213977301 50120 53386 83902.22 84858.06 10883.96 11872.77
1648314837 401500201 318409706 13784727 0 220388323 213977320 50120 53386 83919.14 84900.69 10865.46 11830.14
1648314847 401500257 318409724 13784727 0 220388439 213977336 50120 53386 83918.77 84912.41 10866.34 11818.41
1648314857 401500466 318409774 13784727 0 220388552 213977400 50120 53386 83925.73 85105.49 10858.31 11625.34
1648314868 401500762 318409872 13784727 0 220388669 213977512 50120 53386 83947.91 86595.97 10836.68 10134.85
1648314878 401500992 318409952 13784727 0 220388925 213977530 50120 53386 85619.82 86628.41 9164.74 10102.41
1648314888 401501159 318410054 13784727 0 220389038 213977549 50120 53386 85631.05 86654.44 9152.96 10076.39
1648314898 401501330 318410162 13784727 0 220389235 213977566 50120 53386 85780.56 86684.09 9004.50 10046.74
1648314909 401501843 318410462 13784727 0 220389630 213977671 50120 53386 87867.05 87732.69 6917.97 8998.14
1648314919 401502396 318410742 13784727 0 220389720 213977839 50120 53386 87869.96 89381.39 6914.20 7349.54
1648314929 401502952 318410992 13784727 0 220389952 213977999 50120 53386 89514.53 91035.87 5270.07 5695.07
1648314939 401503320 318411172 13784727 0 220390037 213978016 50120 53386 89515.81 91036.18 5269.18 5694.16
1648314949 401503915 318411490 13784727 0 220390121 213978034 50120 53386 89516.62 91036.98 5267.98 5693.85
1648314960 401504298 318411652 13784727 0 220390206 213978053 50120 53386 89515.12 91035.56 5268.96 5694.77
1648314970 401504541 318411816 13784727 0 220390289 213978071 50120 53386 89515.56 91036.25 5270.09 5694.68
1648314980 401504716 318411922 13784727 0 220390373 213978089 50120 53386 89515.80 91036.30 5269.86 5695.12
1648314990 401504758 318411940 13784727 0 220390446 213978114 50120 53386 92102.42 94018.29 2682.20 2713.08
1648315000 401504758 318411940 13784727 0 220390498 213978151 50120 53386 92102.27 94018.91 2682.87 2712.46
1648315010 401504758 318411940 13784727 0 220390550 213978191 50120 53386 92103.11 94018.94 2681.38 2711.54
1648315020 401504758 318411940 13784727 0 220390590 213978242 50120 53386 92103.61 94018.07 2681.01 2712.80
1648315031 401504758 318411940 13784727 0 220390643 213978281 50120 53386 92103.71 94019.61 2680.89 2711.21
1648315041 401504758 318411940 13784727 0 220390697 213978318 50120 53386 92103.03 94020.19 2681.07 2710.64
1648315051 401504758 318411940 13784727 0 220390741 213978365 50120 53386 92103.68 94019.79 2680.96 2711.04
1648315061 401504758 318411940 13784727 0 220390794 213978403 50120 53386 92102.50 94019.50 2682.16 2711.33
1648315071 401504758 318411940 13784727 0 220390846 213978443 50120 53386 92103.38 94021.04 2680.75 2710.39
1648315081 401504758 318411940 13784727 0 220390900 213978481 50120 53386 92103.41 94019.33 2682.71 2711.50
1648315091 401504758 318411940 13784727 0 220390953 213978521 50120 53386 92103.07 94018.96 2681.55 2711.95
1648315102 401504758 318411940 13784727 0 220391004 213978560 50120 53386 92103.82 94020.11 2680.82 2710.22
1648315112 401504758 318411940 13784727 0 220391058 213978599 50120 53386 92102.86 94020.82 2681.73 2710.00
