#TIME all_pgs_mb huge_pgs_mb Node0_Foreign Node1_Foreign Node0_Local Node1_Local Node0_Other Node1_Other Node0_Free Node1_Free Node0_Used Node1_Used
1648314312 2717703278 2411443500 35381586 982482736 162846993 178327994 3929669 138671 91799.69 93540.29 2984.83 3191.20
1648314322 2717703278 2411443500 35381586 982482736 162847027 178328044 3929669 138671 91801.38 93537.54 2983.12 3192.91
1648314332 2717703278 2411443500 35381586 982482736 162847061 178328095 3929669 138671 91801.29 93537.86 2983.71 3194.06
1648314342 2717703278 2411443500 35381586 982482736 162847095 178328147 3929669 138671 91802.43 93537.21 2982.66 3193.16
1648314353 2717703278 2411443500 35381586 982482736 162847130 178328197 3929669 138671 91802.45 93537.02 2982.54 3193.40
1648314363 2717703278 2411443500 35381586 982482736 162847165 178328248 3929669 138671 91803.04 93537.09 2981.98 3193.35
1648314373 2717703278 2411443500 35381586 982482736 162847715 178328681 3929669 138671 91292.26 93150.11 3491.89 3580.71
1648314383 2717704066 2411443964 35381586 982482736 162847936 178328836 3929669 138671 91184.66 93061.30 3599.94 3669.52
1648314394 2717704066 2411443964 35381586 982482736 162848088 178328981 3929669 138671 91105.41 93001.66 3678.74 3729.69
1648314404 2717704066 2411443964 35381586 982482736 162848212 178329061 3929669 138671 91060.06 92967.09 3724.43 3763.81
1648314414 2717705271 2411444334 35381586 982482736 162848845 178329542 3929669 138671 90417.84 92458.57 4366.66 4272.86
1648314424 2717708448 2411446670 35381586 982482736 162850726 178330978 3929669 138671 87671.48 90380.03 7113.01 6349.81
1648314434 2717711636 2411448240 35381586 982482736 162850863 178331172 3929669 138671 87586.89 90241.51 7197.63 6489.92
1648314445 2717714459 2411449926 35381586 982482736 162852990 178332314 3929669 138671 87117.82 89773.15 7667.76 6958.22
1648314455 2717718293 2411452704 35381586 982482736 162853742 178332766 3929669 138671 87180.26 89909.18 7604.39 6821.88
1648314465 2717720731 2411454536 35381586 982482736 162853895 178332878 3929669 138671 87061.47 89816.63 7723.02 6914.87
1648314476 2717721608 2411455118 35381586 982482736 162853942 178333005 3929669 138671 87006.22 89763.77 7778.27 6966.62
1648314486 2717722795 2411455926 35381586 982482736 162854755 178333096 3929669 138671 86204.43 89665.76 8580.16 7065.06
1648314501 2717723179 2411456186 35381586 982482736 162855920 178334902 3929669 138671 85167.95 88054.06 9617.15 8676.93
1648314520 2717723181 2411456186 35381586 982482736 162856892 178335858 3929669 138671 84310.51 87196.69 10474.69 9534.32
