#TIME all_pgs_mb huge_pgs_mb Node0_Foreign Node1_Foreign Node0_Local Node1_Local Node0_Other Node1_Other Node0_Free Node1_Free Node0_Used Node1_Used
1648314297 1793569290 1643685410 15964180 3468721 23929812 24644103 65310 62799 91244.79 94501.23 3524.56 2245.83
1648314307 1793569290 1643685410 15964180 3468721 23929846 24644153 65310 62799 91245.11 94500.81 3524.23 2245.79
1648314317 1793569290 1643685410 15964180 3468721 23929883 24644202 65310 62799 91246.08 94501.92 3522.88 2245.07
1648314327 1793569290 1643685410 15964180 3468721 23929933 24644236 65310 62799 91245.61 94500.21 3523.24 2246.34
1648314338 1793569290 1643685410 15964180 3468721 23929967 24644289 65310 62799 91245.46 94499.39 3523.40 2247.23
1648314348 1793569290 1643685410 15964180 3468721 23930002 24644340 65310 62799 91246.57 94500.33 3522.86 2246.24
1648314358 1793569290 1643685410 15964180 3468721 23930036 24644392 65310 62799 91246.09 94501.17 3522.93 2245.29
1648314368 1793569290 1643685410 15964180 3468721 23930457 24644756 65310 62799 90874.54 94069.07 3893.36 2677.47
1648314378 1793569290 1643685410 15964180 3468721 23930651 24644977 65310 62799 90795.01 93961.63 3974.64 2790.82
1648314388 1793570062 1643685880 15964180 3468721 23930817 24645203 65310 62799 90715.30 93840.80 4053.16 2906.68
1648314399 1793570062 1643685880 15964180 3468721 23930908 24645292 65310 62799 90694.11 93804.45 4074.90 2942.02
1648314409 1793570062 1643685880 15964180 3468721 23931121 24645565 65310 62799 90525.74 93547.72 4244.85 3199.89
1648314419 1793572633 1643687100 15964180 3468721 23932297 24646862 65310 62799 89012.14 91772.31 5757.36 4974.15
1648314429 1793575951 1643689324 15964180 3468721 23933074 24647836 65310 62799 87977.73 90356.68 6791.80 6389.78
1648314439 1793579107 1643691284 15964180 3468721 23933577 24648423 65310 62799 87603.16 89879.32 7070.81 6832.54
1648314450 1793580938 1643692306 15964180 3468721 23934569 24650201 65310 62799 87358.84 89781.66 7469.71 6974.53
1648314460 1793585488 1643695666 15964180 3468721 23934944 24650467 65310 62799 87353.91 89958.93 7414.95 6788.06
