#TIME all_pgs_mb huge_pgs_mb Node0_Foreign Node1_Foreign Node0_Local Node1_Local Node0_Other Node1_Other Node0_Free Node1_Free Node0_Used Node1_Used
1648314295 2560106316 2133362616 1405729008 720339837 227203240 180258443 2928811 5491060 91199.66 94628.77 3569.69 2117.86
1648314305 2560106316 2133362616 1405729008 720339837 227203277 180258490 2928811 5491060 91199.79 94629.25 3569.16 2117.71
1648314315 2560106316 2133362616 1405729008 720339837 227203327 180258523 2928811 5491060 91199.86 94629.15 3569.53 2118.45
1648314325 2560106316 2133362616 1405729008 720339837 227203362 180258575 2928811 5491060 91199.70 94627.75 3569.16 2118.88
1648314335 2560106316 2133362616 1405729008 720339837 227203396 180258626 2928811 5491060 91200.61 94628.12 3568.28 2118.48
1648314345 2560106316 2133362616 1405729008 720339837 227203430 180258676 2928811 5491060 91201.50 94629.08 3567.85 2118.49
1648314356 2560106316 2133362616 1405729008 720339837 227203465 180258728 2928811 5491060 91200.41 94627.89 3568.95 2118.70
1648314366 2560106316 2133362616 1405729008 720339837 227203718 180258966 2928811 5491060 91119.63 94562.34 3649.23 2185.21
1648314376 2560106316 2133362616 1405729008 720339837 227204067 180259274 2928811 5491060 90697.70 94215.49 4072.29 2531.00
1648314386 2560107090 2133363082 1405729008 720339837 227204296 180259452 2928811 5491060 90574.69 94121.70 4193.70 2624.27
1648314396 2560107090 2133363082 1405729008 720339837 227204420 180259553 2928811 5491060 90521.14 94079.68 4248.20 2665.95
1648314406 2560107090 2133363082 1405729008 720339837 227204546 180259675 2928811 5491060 90450.87 94026.73 4318.55 2720.34
1648314417 2560108264 2133363442 1405729008 720339837 227205261 180260357 2928811 5491060 89909.94 93460.82 4876.18 3285.65
1648314427 2560111848 2133365958 1405729008 720339837 227206954 180261707 2928811 5491060 87111.27 91389.56 7657.70 5357.00
1648314437 2560115292 2133367684 1405729008 720339837 227207095 180261880 2928811 5491060 86983.85 91294.12 7785.11 5453.96
1648314447 2560117892 2133369384 1405729008 720339837 227208587 180263858 2928811 5491060 86558.81 90767.43 8210.04 5978.54
1648314458 2560120552 2133371396 1405729008 720339837 227208771 180264434 2928811 5491060 86713.45 90793.77 8055.40 5952.71
1648314468 2560123270 2133373382 1405729008 720339837 227208900 180264559 2928811 5491060 86614.17 90706.47 8154.20 6040.00
1648314478 2560124709 2133374404 1405729008 720339837 227209027 180264642 2928811 5491060 86699.76 90663.75 8069.09 6082.71
1648314489 2560125750 2133375118 1405729008 720339837 227209162 180265498 2928811 5491060 86558.10 89816.71 8210.75 6930.36
1648314500 2560126517 2133375636 1405729008 720339837 227209877 180266457 2928811 5491060 85907.84 88963.15 8861.02 7783.34
1648314517 2560126729 2133375790 1405729008 720339837 227211382 180267744 2928811 5491060 84489.67 87791.72 10279.79 8956.96
1648314534 2560127583 2133375834 1405729008 720339837 227211961 180268428 2928811 5491060 84048.29 87241.67 10721.75 9504.80
1648314551 2560128032 2133375942 1405729008 720339837 227212441 180268713 2928811 5491060 83704.95 86979.55 11064.47 9766.92
1648314568 2560128193 2133375982 1405729008 720339837 227212915 180268918 2928811 5491060 83362.12 86793.98 11407.84 9952.48
1648314583 2560130505 2133376254 1405729008 720339837 227213454 180269293 2928811 5491060 83020.46 86497.70 11748.94 10249.75
1648314596 2560135356 2133376760 1405729008 720339837 227214284 180269810 2928811 5491060 82487.05 86141.44 12282.29 10604.16
1648314611 2560136942 2133377178 1405729008 720339837 227214324 180269928 2928811 5491060 82474.84 86126.84 12294.02 10619.68
1648314626 2560137704 2133377342 1405729008 720339837 227214374 180270151 2928811 5491060 82507.39 86006.86 12262.03 10739.61
1648314641 2560138889 2133377502 1405729008 720339837 227214530 180270225 2928811 5491060 82454.71 85986.89 12314.20 10759.58
1648314656 2560139761 2133377668 1405729008 720339837 227214627 180270276 2928811 5491060 82452.45 85966.84 12317.01 10779.62
1648314671 2560140424 2133377780 1405729008 720339837 227214780 180270335 2928811 5491060 82408.07 85941.88 12361.34 10804.58
1648314686 2560140571 2133377792 1405729008 720339837 227215020 180270477 2928811 5491060 82330.12 85857.69 12439.26 10888.30
1648314701 2560142325 2133378046 1405729008 720339837 227215097 180270584 2928811 5491060 82333.30 85816.37 12434.56 10930.09
1648314716 2560142325 2133378046 1405729008 720339837 227215343 180270816 2928811 5491060 82263.53 85766.15 12505.32 10980.94
1648314731 2560143177 2133378184 1405729008 720339837 227215445 180270946 2928811 5491060 82259.21 85761.97 12509.64 10985.07
1648314746 2560143625 2133378244 1405729008 720339837 227215513 180271087 2928811 5491060 82254.17 85758.30 12514.68 10988.24
1648314758 2560145816 2133378588 1405729008 720339837 227215616 180271178 2928811 5491060 82259.43 85751.58 12510.13 10995.24
1648314768 2560145922 2133378602 1405729008 720339837 227215707 180271218 2928811 5491060 82258.84 85759.65 12511.61 10986.82
1648314779 2560145922 2133378602 1405729008 720339837 227215822 180271310 2928811 5491060 82265.19 85759.13 12503.66 10987.33
