#TIME all_pgs_mb huge_pgs_mb Node0_Foreign Node1_Foreign Node0_Local Node1_Local Node0_Other Node1_Other Node0_Free Node1_Free Node0_Used Node1_Used
1648314364 868414445 658533564 606015693 58196499 86566862 59501231 291725 2367342 92255.14 93690.41 2514.27 3055.68
1648314374 868414445 658533564 606015693 58196499 86567328 59501734 291725 2367342 91839.75 93214.87 2929.25 3531.60
1648314384 868415231 658534038 606015693 58196499 86567509 59501958 291725 2367342 91749.37 93095.38 3020.62 3650.59
1648314394 868415231 658534038 606015693 58196499 86567636 59502099 291725 2367342 91698.18 93021.18 3070.18 3724.89
1648314404 868415231 658534038 606015693 58196499 86567731 59502212 291725 2367342 91657.56 92973.05 3111.31 3773.94
1648314415 868416409 658534400 606015693 58196499 86568210 59502779 291725 2367342 91249.85 92432.78 3519.13 4313.20
1648314425 868419221 658536452 606015693 58196499 86569754 59504630 291725 2367342 89089.04 89608.95 5680.44 7137.52
1648314435 868422598 658538088 606015693 58196499 86569925 59504774 291725 2367342 88990.50 89480.96 5778.92 7266.10
1648314445 868425590 658539974 606015693 58196499 86571157 59506546 291725 2367342 88563.44 88895.90 6205.42 7851.30
1648314456 868429555 658542838 606015693 58196499 86571486 59507159 291725 2367342 88550.00 88910.81 6217.87 7846.26
1648314466 868431442 658544220 606015693 58196499 86571603 59507315 291725 2367342 88528.26 88880.11 6240.59 7867.48
1648314476 868432382 658544886 606015693 58196499 86571636 59507460 291725 2367342 88582.00 88891.25 6186.86 7855.83
1648314486 868433261 658545458 606015693 58196499 86571727 59507637 291725 2367342 88458.46 88701.02 6310.41 8045.81
1648314498 868433559 658545634 606015693 58196499 86572591 59509217 291725 2367342 87700.21 87195.54 7068.64 9561.74
1648314513 868433767 658545760 606015693 58196499 86573885 59510434 291725 2367342 86455.11 86105.85 8314.27 10641.13
1648314531 868433767 658545760 606015693 58196499 86574537 59510950 291725 2367342 85909.20 85697.69 8860.80 11049.34
1648314549 868433767 658545760 606015693 58196499 86574916 59511302 291725 2367342 85612.15 85437.59 9156.73 11309.46
1648314566 868434645 658545812 606015693 58196499 86575303 59511800 291725 2367342 85317.79 85063.02 9451.25 11683.44
1648314582 868436837 658546066 606015693 58196499 86575858 59512211 291725 2367342 84948.43 84740.10 9820.98 12011.21
1648314593 868439611 658546386 606015693 58196499 86576563 59512587 291725 2367342 84464.75 84429.02 10305.18 12326.21
1648314607 868443234 658546950 606015693 58196499 86576800 59512804 291725 2367342 84359.59 84368.85 10409.76 12378.21
1648314622 868444267 658547174 606015693 58196499 86576851 59512911 291725 2367342 84349.36 84343.98 10419.49 12402.66
1648314637 868445019 658547352 606015693 58196499 86576902 59513053 291725 2367342 84322.74 84309.73 10447.32 12436.74
1648314652 868446256 658547550 606015693 58196499 86577009 59513115 291725 2367342 84310.85 84297.84 10458.01 12448.21
1648314667 868446887 658547654 606015693 58196499 86577073 59513233 291725 2367342 84274.51 84276.96 10495.54 12469.51
1648314682 868447631 658547748 606015693 58196499 86577164 59513510 291725 2367342 84314.10 84128.57 10454.75 12618.58
1648314696 868449214 658547950 606015693 58196499 86577316 59513702 291725 2367342 84204.86 84112.18 10564.00 12633.87
1648314711 868449344 658547968 606015693 58196499 86577542 59513933 291725 2367342 84117.75 84081.81 10651.11 12665.83
1648314726 868450357 658548110 606015693 58196499 86577606 59514056 291725 2367342 84112.82 84076.41 10655.70 12670.19
1648314741 868450853 658548202 606015693 58196499 86577731 59514106 291725 2367342 84110.98 84072.81 10658.81 12675.40
1648314756 868452275 658548430 606015693 58196499 86577839 59514189 291725 2367342 84104.18 84066.54 10664.68 12680.57
1648314768 868452464 658548448 606015693 58196499 86577882 59514345 291725 2367342 84099.18 84071.77 10670.17 12675.21
1648314778 868452573 658548466 606015693 58196499 86577986 59514521 291725 2367342 84090.16 84067.57 10678.70 12680.02
1648314789 868453667 658548628 606015693 58196499 86578057 59514639 291725 2367342 84116.29 84086.46 10652.56 12660.12
1648314799 868453710 658548644 606015693 58196499 86578152 59514723 291726 2367342 84146.50 84111.56 10623.47 12634.91
1648314809 868453926 658548682 606015693 58196499 86578333 59514749 291726 2367342 84132.84 84154.81 10635.04 12591.65
1648314819 868454854 658548846 606015693 58196499 86578409 59514815 291726 2367342 84149.36 84205.79 10619.50 12541.27
1648314830 868454854 658548846 606015693 58196499 86578479 59514881 291726 2367342 84189.68 84219.87 10580.82 12526.59
1648314840 868454948 658548858 606015693 58196499 86578665 59514952 291726 2367342 85841.35 84252.44 8927.51 12494.70
1648314850 868455201 658548942 606015693 58196499 86578683 59515067 291726 2367342 85839.47 84272.88 8929.38 12473.26
1648314860 868455412 658549058 606015693 58196499 86578700 59515183 291726 2367342 85866.00 84300.18 8902.85 12446.35
1648314871 868456809 658549690 606015693 58196499 86578725 59515435 291726 2367342 86295.15 85521.59 8473.71 11226.52
1648314881 868457181 658549854 606015693 58196499 86578735 59515681 291726 2367342 86294.39 87148.54 8474.47 9597.54
1648314891 868457239 658549860 606015693 58196499 86578770 59515779 291726 2367342 86345.09 87150.15 8422.91 9596.80
1648314901 868457418 658549972 606015693 58196499 86578829 59516018 291726 2367342 86345.71 88890.41 8423.23 7856.77
1648314911 868457983 658550298 606015693 58196499 86578904 59516129 291726 2367342 86359.38 90344.11 8410.04 6401.86
1648314922 868458378 658550450 606015693 58196499 86579144 59516144 291726 2367342 87988.44 90344.10 6780.44 6401.88
1648314932 868458511 658550502 606015693 58196499 86579231 59516160 291726 2367342 87990.48 90344.28 6779.05 6402.18
1648314942 868458883 658550730 606015693 58196499 86579462 59516175 291726 2367342 89617.68 90344.10 5152.28 6402.97
1648314952 868459279 658550932 606015693 58196499 86579547 59516191 291726 2367342 89618.09 90344.34 5150.88 6401.63
1648314962 868459671 658551162 606015693 58196499 86579635 59516208 291726 2367342 89622.87 90348.16 5146.52 6397.81
1648314973 868459803 658551238 606015693 58196499 86579716 59516228 291726 2367342 89622.62 90347.53 5147.95 6399.05
