#TIME all_pgs_mb huge_pgs_mb Node0_Foreign Node1_Foreign Node0_Local Node1_Local Node0_Other Node1_Other Node0_Free Node1_Free Node0_Used Node1_Used
1648314364 3047268920 2575142288 1415959858 152265635 446456557 387672419 682778 5530993 92283.56 93488.05 2500.09 3243.38
1648314374 3047268920 2575142288 1415959858 152265635 446457081 387672900 682778 5530993 91841.62 93023.62 2943.37 3707.32
1648314385 3047269712 2575142758 1415959858 152265635 446457264 387673128 682778 5530993 91756.61 92900.73 3030.15 3833.17
1648314395 3047269712 2575142758 1415959858 152265635 446457436 387673235 682778 5530993 91670.61 92866.29 3114.56 3865.04
1648314405 3047269712 2575142758 1415959858 152265635 446457566 387673322 682778 5530993 91607.57 92823.25 3177.43 3908.13
1648314415 3047270902 2575143144 1415959858 152265635 446458138 387673754 682778 5530993 91051.00 92442.15 3732.61 4288.70
1648314425 3047274271 2575145510 1415959858 152265635 446459672 387675660 682778 5530993 89003.40 89517.16 5780.60 7214.26
1648314435 3047277872 2575147324 1415959858 152265635 446459845 387675805 682778 5530993 88906.62 89387.66 5878.48 7343.77
1648314446 3047280313 2575148834 1415959858 152265635 446461487 387677591 682778 5530993 88448.93 88805.84 6335.56 7925.55
1648314456 3047284815 2575152146 1415959858 152265635 446461799 387677928 682778 5530993 88532.41 89012.35 6252.69 7720.06
1648314466 3047286476 2575153334 1415959858 152265635 446461925 387678034 682778 5530993 88284.53 88970.70 6500.55 7760.13
1648314477 3047287316 2575153914 1415959858 152265635 446462052 387678089 682778 5530993 88333.78 88943.86 6450.72 7786.48
1648314487 3047288535 2575154738 1415959858 152265635 446462125 387679083 682778 5530993 88217.89 88019.71 6566.61 8712.21
1648314499 3047288944 2575155032 1415959858 152265635 446462344 387680617 682778 5530993 87953.68 86783.64 6830.82 9948.29
1648314511 3047290215 2575155250 1415959858 152265635 446462442 387681924 682778 5530993 87763.04 85649.73 7022.16 11081.09
1648314528 3047290560 2575155370 1415959858 152265635 446464702 387682207 682778 5530993 85780.51 85403.18 9004.54 11327.64
1648314545 3047290693 2575155406 1415959858 152265635 446465180 387682436 682778 5530993 85438.53 85199.71 9347.68 11531.11
1648314561 3047292512 2575155532 1415959858 152265635 446465719 387682958 682778 5530993 85047.46 84830.51 9737.66 11900.32
1648314576 3047293432 2575155756 1415959858 152265635 446466213 387683052 682778 5530993 84703.88 84754.27 10082.15 11976.55
1648314589 3047294813 2575155930 1415959858 152265635 446466881 387683344 682778 5530993 84227.83 84556.54 10555.68 12174.29
1648314603 3047299744 2575156612 1415959858 152265635 446467464 387683435 682778 5530993 83894.99 84568.06 10889.50 12163.23
1648314618 3047300685 2575156814 1415959858 152265635 446467475 387683656 682778 5530993 83908.76 84475.32 10875.73 12255.75
1648314632 3047301270 2575156954 1415959858 152265635 446467536 387683813 682778 5530993 83857.55 84459.28 10926.95 12272.18
1648314647 3047302415 2575157170 1415959858 152265635 446467565 387683949 682778 5530993 83842.02 84435.20 10935.93 12301.39
1648314662 3047302977 2575157252 1415959858 152265635 446467684 387684159 682778 5530993 83772.66 84427.79 11011.73 12304.11
1648314677 3047303547 2575157328 1415959858 152265635 446467745 387684382 682778 5530993 83778.74 84321.61 11005.77 12409.18
1648314691 3047305624 2575157642 1415959858 152265635 446467952 387684497 682778 5530993 83631.02 84320.28 11153.48 12409.58
1648314704 3047305811 2575157670 1415959858 152265635 446468110 387684695 682778 5530993 83526.05 84265.62 11258.94 12464.71
1648314715 3047305811 2575157670 1415959858 152265635 446468144 387684843 682778 5530993 83528.38 84264.69 11256.12 12466.13
1648314725 3047306343 2575157780 1415959858 152265635 446468196 387684962 682778 5530993 83524.98 84276.75 11259.52 12454.16
1648314735 3047306455 2575157800 1415959858 152265635 446468200 387685133 682778 5530993 83524.20 84275.94 11260.30 12455.99
1648314746 3047307549 2575157976 1415959858 152265635 446468286 387685295 682778 5530993 83520.85 84272.58 11263.64 12458.81
1648314756 3047308978 2575158216 1415959858 152265635 446468315 387685449 682778 5530993 83522.18 84294.86 11262.32 12435.97
1648314767 3047309000 2575158226 1415959858 152265635 446468344 387685642 682778 5530993 83534.32 84322.32 11250.17 12407.59
1648314777 3047309000 2575158226 1415959858 152265635 446468375 387685767 682778 5530993 83573.81 84318.54 11210.69 12411.79
1648314787 3047309340 2575158302 1415959858 152265635 446468398 387685892 682778 5530993 83589.12 84336.31 11195.38 12395.09
1648314797 3047309340 2575158302 1415959858 152265635 446468470 387686017 682778 5530993 83600.78 84350.46 11183.71 12379.98
1648314808 3047310226 2575158484 1415959858 152265635 446468493 387686154 682778 5530993 83600.86 84384.99 11183.64 12346.97
1648314818 3047310857 2575158612 1415959858 152265635 446468508 387686289 682778 5530993 83665.50 84419.43 11119.00 12312.53
1648314828 3047310857 2575158612 1415959858 152265635 446468515 387686562 682778 5530993 83699.98 86052.69 11084.52 10677.19
1648314838 3047311032 2575158716 1415959858 152265635 446468520 387686694 682778 5530993 83712.70 86088.14 11071.80 10644.34
1648314849 3047311267 2575158864 1415959858 152265635 446468526 387686814 682778 5530993 83728.18 86087.74 11056.31 10642.60
1648314859 3047311434 2575158902 1415959858 152265635 446468539 387686944 682778 5530993 83758.20 86119.87 11026.29 10611.52
1648314869 3047311622 2575158970 1415959858 152265635 446468543 387687065 682778 5530993 83775.65 86117.57 11008.84 10613.26
1648314879 3047311660 2575158980 1415959858 152265635 446468682 387687318 682778 5530993 83930.54 87738.22 10853.96 8993.23
1648314889 3047312092 2575159188 1415959858 152265635 446468864 387687401 682778 5530993 87024.13 87736.88 7759.94 8993.95
1648314900 3047312973 2575159504 1415959858 152265635 446468950 387687613 682778 5530993 87531.93 88858.61 7144.50 7805.58
1648314910 3047313726 2575159878 1415959858 152265635 446469042 387687631 682778 5530993 87641.59 88925.48 7142.48 7805.34
1648314920 3047313988 2575160056 1415959858 152265635 446469130 387687791 682778 5530993 87676.25 90544.96 7108.18 6186.39
1648314930 3047314566 2575160364 1415959858 152265635 446469303 387687810 682778 5530993 87823.24 90543.68 6960.77 6187.25
1648314940 3047315087 2575160694 1415959858 152265635 446469440 387687827 682778 5530993 89364.18 90545.07 5419.82 6186.36
1648314951 3047315377 2575160858 1415959858 152265635 446469523 387687845 682778 5530993 89363.47 90545.52 5420.09 6185.30
1648314961 3047315758 2575161044 1415959858 152265635 446469606 387687862 682778 5530993 89364.36 90544.79 5419.65 6185.54
1648314971 3047315793 2575161060 1415959858 152265635 446469690 387687881 682778 5530993 89364.58 90544.94 5419.45 6186.48
1648314981 3047315833 2575161094 1415959858 152265635 446469769 387687905 682778 5530993 91087.53 92696.00 3439.18 3825.62
1648314991 3047315833 2575161094 1415959858 152265635 446469823 387687948 682778 5530993 92052.24 93370.71 2732.78 3361.22
