#TIME all_pgs_mb huge_pgs_mb Node0_Foreign Node1_Foreign Node0_Local Node1_Local Node0_Other Node1_Other Node0_Free Node1_Free Node0_Used Node1_Used
1648314300 3034013143 2592085030 113154200 23431854 72278169 98611801 212640 442414 91812.95 93127.29 2971.55 3603.66
1648314310 3034013143 2592085030 113154200 23431854 72278203 98611851 212640 442414 91813.44 93127.26 2971.13 3604.21
1648314320 3034013143 2592085030 113154200 23431854 72278238 98611900 212640 442414 91813.58 93125.25 2970.91 3605.70
1648314330 3034013143 2592085030 113154200 23431854 72278273 98611950 212640 442414 91814.90 93127.07 2970.11 3603.88
1648314340 3034013143 2592085030 113154200 23431854 72278309 98612000 212640 442414 91814.92 93125.21 2970.08 3605.73
1648314350 3034013143 2592085030 113154200 23431854 72278343 98612050 212640 442414 91814.09 93125.48 2970.91 3604.97
1648314361 3034013143 2592085030 113154200 23431854 72278378 98612102 212640 442414 91814.07 93124.16 2969.93 3606.35
1648314371 3034013143 2592085030 113154200 23431854 72278828 98612482 212640 442414 91418.26 92698.93 3365.91 4031.94
1648314381 3034013898 2592085494 113154200 23431854 72279036 98612726 212640 442414 91329.28 92586.88 3455.79 4145.02
1648314391 3034013898 2592085494 113154200 23431854 72279192 98612924 212640 442414 91256.20 92480.77 3528.85 4250.13
1648314401 3034013898 2592085494 113154200 23431854 72279264 98613032 212640 442414 91231.23 92439.28 3553.83 4291.15
1648314411 3034013898 2592085494 113154200 23431854 72279593 98613443 212640 442414 91005.33 92173.09 3779.71 4557.88
1648314422 3034016691 2592086940 113154200 23431854 72280580 98614873 212640 442414 89573.83 90230.94 5211.21 6507.15
1648314432 3034020507 2592089328 113154200 23431854 72281311 98615785 212640 442414 88612.78 88917.44 6172.21 7812.89
1648314442 3034023051 2592090774 113154200 23431854 72282061 98616610 212640 442414 88224.29 88460.27 6505.56 8233.42
1648314452 3034026331 2592093056 113154200 23431854 72283119 98617974 212640 442414 88043.86 88236.50 6721.07 8494.32
1648314463 3034028868 2592094946 113154200 23431854 72283436 98618173 212640 442414 88170.60 88273.04 6613.48 8457.79
1648314473 3034030741 2592096312 113154200 23431854 72283562 98618243 212640 442414 88175.92 88322.20 6608.61 8408.62
1648314483 3034031364 2592096742 113154200 23431854 72284844 98618339 212640 442414 86998.62 88116.19 7788.08 8616.25
1648314497 3034033030 2592097200 113154200 23431854 72285050 98621007 212640 442414 86832.93 85671.27 7951.56 11061.68
1648314511 3034033348 2592097364 113154200 23431854 72285705 98621768 212640 442414 86167.77 85084.92 8616.72 11648.16
1648314528 3034033485 2592097402 113154200 23431854 72286623 98622254 212640 442414 85317.83 84740.89 9467.16 11989.44
1648314545 3034033779 2592097448 113154200 23431854 72286877 98622674 212640 442414 85086.66 84469.17 9697.84 12263.27
1648314560 3034035699 2592097596 113154200 23431854 72287120 98623371 212640 442414 84888.18 83982.66 9896.80 12748.16
1648314573 3034038036 2592097852 113154200 23431854 72287683 98623775 212640 442414 84500.73 83714.04 10283.89 13016.91
1648314587 3034041624 2592098392 113154200 23431854 72288388 98623824 212640 442414 84036.23 83701.68 10748.95 13028.93
1648314602 3034042702 2592098686 113154200 23431854 72288535 98623956 212640 442414 83949.62 83711.07 10834.87 13020.55
1648314617 3034043978 2592098934 113154200 23431854 72288581 98624087 212640 442414 83935.82 83691.92 10848.67 13039.05
1648314631 3034044413 2592098996 113154200 23431854 72288642 98624215 212640 442414 83923.86 83671.87 10860.14 13058.04
1648314646 3034045506 2592099174 113154200 23431854 72288685 98624318 212640 442414 83922.38 83643.27 10862.64 13086.57
1648314661 3034046293 2592099292 113154200 23431854 72288789 98624477 212640 442414 83875.02 83644.14 10909.61 13086.69
