#TIME all_pgs_mb huge_pgs_mb Node0_Foreign Node1_Foreign Node0_Local Node1_Local Node0_Other Node1_Other Node0_Free Node1_Free Node0_Used Node1_Used
1648314297 3020093834 2566304608 53737434 1707555 101085953 61714002 75359 210310 90978.68 94381.12 3806.36 2350.81
1648314307 3020093834 2566304608 53737434 1707555 101085989 61714050 75359 210310 90978.38 94380.60 3806.11 2349.82
1648314317 3020093834 2566304608 53737434 1707555 101086023 61714102 75359 210310 90979.14 94381.56 3805.85 2349.39
1648314327 3020093834 2566304608 53737434 1707555 101086058 61714154 75359 210310 90978.78 94380.39 3806.21 2350.55
1648314337 3020093834 2566304608 53737434 1707555 101086093 61714204 75359 210310 90979.00 94381.01 3806.00 2350.46
1648314348 3020093834 2566304608 53737434 1707555 101086129 61714254 75359 210310 90979.27 94380.12 3805.77 2350.81
1648314358 3020093834 2566304608 53737434 1707555 101086163 61714305 75359 210310 90978.91 94380.00 3805.59 2350.45
1648314368 3020093834 2566304608 53737434 1707555 101086552 61714700 75359 210310 90596.34 93955.38 4188.17 2776.07
1648314378 3020093834 2566304608 53737434 1707555 101086722 61714935 75359 210310 90506.81 93848.96 4278.79 2881.43
1648314388 3020094611 2566305092 53737434 1707555 101086889 61715160 75359 210310 90426.60 93736.16 4357.52 2994.66
1648314399 3020094611 2566305092 53737434 1707555 101086981 61715250 75359 210310 90403.19 93700.26 4381.34 3030.18
1648314409 3020094611 2566305092 53737434 1707555 101087177 61715537 75359 210310 90234.28 93447.86 4550.71 3283.07
1648314419 3020095981 2566305606 53737434 1707555 101087818 61716374 75359 210310 89522.17 92495.89 5263.39 4234.94
1648314429 3020100428 2566308576 53737434 1707555 101089044 61717885 75359 210310 87784.53 90203.06 6999.05 6527.27
1648314439 3020103707 2566310548 53737434 1707555 101089217 61718027 75359 210310 87742.65 90148.35 7042.33 6581.98
1648314450 3020105933 2566311898 53737434 1707555 101090842 61720208 75359 210310 87248.35 89557.41 7536.07 7173.42
1648314460 3020109355 2566314476 53737434 1707555 101090957 61720673 75359 210310 87243.82 89750.43 7540.67 6980.93
1648314470 3020111283 2566315904 53737434 1707555 101091016 61720818 75359 210310 87335.91 89570.89 7448.62 7159.93
1648314481 3020111771 2566316246 53737434 1707555 101091138 61720886 75359 210310 87243.73 89566.88 7540.76 7165.03
1648314492 3020111967 2566316390 53737434 1707555 101092978 61720974 75359 210310 85424.74 89504.93 9360.31 7225.90
1648314507 3020112166 2566316530 53737434 1707555 101094038 61721882 75359 210310 84534.91 88682.95 10250.97 8048.38
1648314525 3020112389 2566316682 53737434 1707555 101094555 61723240 75359 210310 84136.32 87404.34 10649.24 9326.53
1648314543 3020112389 2566316682 53737434 1707555 101094882 61723794 75359 210310 83889.35 86988.56 10894.65 9742.36
1648314561 3020112389 2566316682 53737434 1707555 101095288 61724247 75359 210310 83561.03 86627.73 11224.91 10103.68
1648314578 3020113602 2566316818 53737434 1707555 101095720 61724592 75359 210310 83244.72 86383.16 11540.38 10348.24
1648314591 3020117131 2566317148 53737434 1707555 101096203 61725358 75359 210310 82923.80 85833.18 11862.50 10896.89
1648314604 3020121417 2566317788 53737434 1707555 101096275 61726006 75359 210310 82903.98 85413.86 11881.68 11316.96
1648314619 3020122302 2566318006 53737434 1707555 101096399 61726066 75359 210310 82856.71 85396.64 11927.33 11334.18
