#TIME all_pgs_mb huge_pgs_mb Node0_Foreign Node1_Foreign Node0_Local Node1_Local Node0_Other Node1_Other Node0_Free Node1_Free Node0_Used Node1_Used
1648314345 1575231637 1275094938 751883716 109047570 228721623 180454090 537802 2937424 92524.92 93509.18 2260.07 3222.23
1648314355 1575231637 1275094938 751883716 109047570 228721656 180454139 537802 2937424 92526.42 93509.59 2258.62 3221.86
1648314365 1575231637 1275094938 751883716 109047570 228721693 180454189 537802 2937424 92527.50 93510.14 2257.64 3220.68
1648314375 1575231637 1275094938 751883716 109047570 228722275 180454624 537802 2937424 92038.31 93073.45 2746.70 3657.41
1648314385 1575232441 1275095410 751883716 109047570 228722512 180454785 537802 2937424 91918.12 92985.75 2865.95 3745.07
1648314395 1575232441 1275095410 751883716 109047570 228722647 180454898 537802 2937424 91857.82 92938.00 2926.78 3792.84
1648314406 1575232441 1275095410 751883716 109047570 228722781 180454991 537802 2937424 91794.22 92892.08 2990.31 3839.34
1648314416 1575233632 1275095792 751883716 109047570 228723365 180455461 537802 2937424 91168.22 92398.89 3616.86 4331.93
1648314426 1575236769 1275098086 751883716 109047570 228725287 180456881 537802 2937424 88433.26 90336.77 6351.23 6395.32
1648314436 1575240213 1275099810 751883716 109047570 228725429 180457054 537802 2937424 88307.16 90240.68 6476.84 6490.75
1648314446 1575242927 1275101506 751883716 109047570 228727178 180458947 537802 2937424 87924.22 89581.32 6860.27 7150.59
1648314457 1575246902 1275104416 751883716 109047570 228727537 180459322 537802 2937424 88064.34 89696.14 6720.15 7001.41
1648314467 1575249237 1275106116 751883716 109047570 228727605 180459499 537802 2937424 87971.74 89582.54 6811.27 7148.29
1648314478 1575250282 1275106866 751883716 109047570 228727744 180459559 537802 2937424 87970.02 89531.54 6813.49 7199.28
1648314488 1575251174 1275107470 751883716 109047570 228727823 180460329 537802 2937424 87967.94 88782.09 6816.55 7949.31
1648314500 1575251494 1275107674 751883716 109047570 228728151 180461674 537802 2937424 87589.62 87629.93 7194.88 9101.43
1648314516 1575251970 1275107992 751883716 109047570 228729879 180462765 537802 2937424 85854.08 86685.64 8931.02 10045.20
1648314533 1575253222 1275108136 751883716 109047570 228730602 180463282 537802 2937424 85287.69 86315.80 9499.15 10415.02
1648314550 1575253359 1275108172 751883716 109047570 228731072 180463563 537802 2937424 84956.37 86057.05 9828.24 10673.77
1648314566 1575253497 1275108208 751883716 109047570 228731513 180463788 537802 2937424 84658.16 85855.97 10127.96 10874.85
1648314582 1575255219 1275108422 751883716 109047570 228732111 180464132 537802 2937424 84214.07 85621.08 10571.57 11109.74
1648314594 1575259653 1275108774 751883716 109047570 228733081 180464499 537802 2937424 83559.66 85343.47 11224.84 11386.89
1648314609 1575261571 1275109272 751883716 109047570 228733101 180464685 537802 2937424 83558.76 85279.65 11225.85 11451.13
1648314623 1575262768 1275109520 751883716 109047570 228733145 180464839 537802 2937424 83534.34 85253.21 11250.15 11476.62
1648314638 1575263912 1275109748 751883716 109047570 228733271 180464956 537802 2937424 83431.86 85268.96 11352.64 11462.01
1648314653 1575265255 1275109976 751883716 109047570 228733328 180465093 537802 2937424 83395.37 85261.09 11389.12 11469.90
1648314668 1575265328 1275109994 751883716 109047570 228733363 180465228 537802 2937424 83382.13 85239.45 11403.60 11491.38
1648314683 1575266310 1275110162 751883716 109047570 228733574 180465385 537802 2937424 83315.37 85192.67 11469.12 11537.69
1648314697 1575268016 1275110398 751883716 109047570 228733654 180465548 537802 2937424 83282.22 85175.75 11502.14 11554.96
1648314712 1575268034 1275110402 751883716 109047570 228733754 180465723 537802 2937424 83234.15 85162.64 11550.34 11570.30
1648314727 1575268072 1275110412 751883716 109047570 228733843 180465923 537802 2937424 83224.68 85139.19 11559.32 11590.71
1648314742 1575269349 1275110616 751883716 109047570 228733892 180466047 537802 2937424 83224.62 85125.54 11560.92 11605.29
1648314754 1575271271 1275110892 751883716 109047570 228733957 180466111 537802 2937424 83223.15 85153.36 11561.34 11577.51
1648314764 1575271271 1275110892 751883716 109047570 228734005 180466238 537802 2937424 83217.62 85165.18 11566.87 11566.26
1648314775 1575271290 1275110896 751883716 109047570 228734024 180466403 537802 2937424 83217.41 85169.15 11567.08 11562.16
1648314785 1575271405 1275110916 751883716 109047570 228734063 180466534 537802 2937424 83214.13 85201.78 11570.36 11529.09
1648314795 1575271589 1275110974 751883716 109047570 228734110 180466670 537802 2937424 83176.80 85241.86 11607.70 11489.45
1648314805 1575271856 1275111014 751883716 109047570 228734192 180466871 537802 2937424 83218.31 85194.23 11566.18 11540.35
1648314816 1575273409 1275111286 751883716 109047570 228734240 180467005 537802 2937424 83220.55 85198.86 11563.95 11531.47
1648314826 1575273409 1275111286 751883716 109047570 228734247 180467139 537802 2937424 83234.47 85243.50 11550.02 11487.90
1648314836 1575273505 1275111292 751883716 109047570 228734253 180467270 537802 2937424 83248.32 85257.59 11536.17 11473.34
1648314846 1575273625 1275111332 751883716 109047570 228734265 180467545 537802 2937424 83274.01 86899.27 11510.48 9831.07
1648314857 1575273695 1275111366 751883716 109047570 228734280 180467671 537802 2937424 83310.44 86907.43 11474.05 9822.42
1648314867 1575273910 1275111488 751883716 109047570 228734290 180467791 537802 2937424 83324.06 86909.98 11460.43 9821.46
1648314877 1575274560 1275111756 751883716 109047570 228734302 180467917 537802 2937424 83347.30 86926.73 11437.20 9804.21
1648314887 1575274560 1275111756 751883716 109047570 228734316 180468054 537802 2937424 83385.24 86933.80 11399.25 9796.64
1648314898 1575274616 1275111758 751883716 109047570 228734344 180468178 537802 2937424 83449.11 86938.09 11335.38 9793.88
1648314908 1575274823 1275111824 751883716 109047570 228734567 180468517 537802 2937424 86149.64 89085.32 8634.40 7645.50
1648314918 1575274926 1275111858 751883716 109047570 228734666 180468535 537802 2937424 86151.19 89095.71 8634.29 7635.12
1648314928 1575275297 1275112114 751883716 109047570 228735044 180468698 537802 2937424 87895.24 90627.29 6889.25 6103.65
1648314938 1575276344 1275112690 751883716 109047570 228735147 180468716 537802 2937424 89418.09 90621.95 5365.42 6108.38
1648314949 1575276931 1275112972 751883716 109047570 228735233 180468732 537802 2937424 89419.43 90623.09 5366.08 6107.24
1648314959 1575277118 1275113012 751883716 109047570 228735317 180468750 537802 2937424 89419.14 90622.59 5365.85 6108.23
1648314969 1575277583 1275113330 751883716 109047570 228735404 180468766 537802 2937424 89420.34 90623.59 5365.85 6106.75
1648314979 1575277951 1275113514 751883716 109047570 228735489 180468782 537802 2937424 89417.27 90622.70 5366.80 6107.63
1648314989 1575277955 1275113518 751883716 109047570 228735562 180468810 537802 2937424 92357.56 93308.76 2427.09 3421.57
1648314999 1575277955 1275113518 751883716 109047570 228735614 180468849 537802 2937424 92357.93 93309.83 2427.18 3421.53
1648315010 1575277955 1275113518 751883716 109047570 228735668 180468889 537802 2937424 92359.28 93310.65 2425.78 3421.29
1648315020 1575277955 1275113518 751883716 109047570 228735709 180468940 537802 2937424 92358.42 93309.84 2425.73 3420.49
1648315030 1575277955 1275113518 751883716 109047570 228735762 180468976 537802 2937424 92358.12 93310.74 2425.48 3420.68
1648315040 1575277955 1275113518 751883716 109047570 228735813 180469018 537802 2937424 92358.20 93310.50 2425.80 3420.94
1648315050 1575277955 1275113518 751883716 109047570 228735854 180469068 537802 2937424 92358.65 93308.59 2425.92 3422.25
1648315060 1575277955 1275113518 751883716 109047570 228735909 180469107 537802 2937424 92358.14 93309.25 2426.50 3421.09
1648315070 1575277955 1275113518 751883716 109047570 228735959 180469146 537802 2937424 92359.04 93309.79 2426.04 3421.20
