#TIME all_pgs_mb huge_pgs_mb Node0_Foreign Node1_Foreign Node0_Local Node1_Local Node0_Other Node1_Other Node0_Free Node1_Free Node0_Used Node1_Used
1648314328 2718797986 2175820138 898378356 41880 240307431 198393912 62008 3509782 91959.43 93359.41 2824.57 3371.07
1648314338 2718797986 2175820138 898378356 41880 240307466 198393960 62008 3509782 91959.36 93359.34 2825.24 3371.00
1648314348 2718797986 2175820138 898378356 41880 240307517 198393996 62008 3509782 91958.54 93360.35 2826.11 3370.98
1648314358 2718797986 2175820138 898378356 41880 240307570 198394028 62008 3509782 91958.91 93360.26 2825.58 3369.70
1648314368 2718797986 2175820138 898378356 41880 240308004 198394366 62008 3509782 91526.50 93000.81 3257.04 3730.58
1648314379 2718797986 2175820138 898378356 41880 240308250 198394564 62008 3509782 91429.12 92905.77 3356.05 3825.62
1648314389 2718798792 2175820610 898378356 41880 240308459 198394721 62008 3509782 91315.48 92819.39 3469.14 3911.48
1648314399 2718798792 2175820610 898378356 41880 240308571 198394790 62008 3509782 91281.31 92796.98 3502.82 3933.35
1648314409 2718798792 2175820610 898378356 41880 240308886 198395029 62008 3509782 91025.42 92629.39 3767.04 4100.94
1648314419 2718801300 2175821762 898378356 41880 240310141 198395878 62008 3509782 89444.41 91363.34 5397.59 5368.53
1648314429 2718804459 2175823886 898378356 41880 240311237 198396801 62008 3509782 87772.97 90189.52 7011.52 6540.81
1648314440 2718807693 2175825628 898378356 41880 240311578 198397099 62008 3509782 87421.32 89895.55 7418.68 6872.48
1648314450 2718811885 2175828466 898378356 41880 240313379 198398203 62008 3509782 87376.70 89410.30 7418.12 7284.63
1648314460 2718814960 2175830726 898378356 41880 240313773 198398693 62008 3509782 87389.79 89519.55 7394.80 7211.27
1648314471 2718816655 2175831940 898378356 41880 240313894 198398755 62008 3509782 87410.90 89435.04 7374.18 7295.78
1648314481 2718817120 2175832240 898378356 41880 240314029 198398796 62008 3509782 87380.23 89454.46 7403.91 7276.36
1648314492 2718817464 2175832456 898378356 41880 240314644 198399634 62008 3509782 86823.68 88631.99 7960.81 8098.83
