#TIME all_pgs_mb huge_pgs_mb Node0_Foreign Node1_Foreign Node0_Local Node1_Local Node0_Other Node1_Other Node0_Free Node1_Free Node0_Used Node1_Used
1648314328 2769995305 2355143104 540117385 58918022 101754324 85004203 318753 2122439 90954.15 94739.85 3830.99 1991.01
1648314338 2769995305 2355143104 540117385 58918022 101754375 85004236 318753 2122439 90952.26 94739.42 3832.23 1991.04
1648314348 2769995305 2355143104 540117385 58918022 101754410 85004287 318753 2122439 90953.65 94739.63 3830.85 1992.34
1648314358 2769995305 2355143104 540117385 58918022 101754446 85004338 318753 2122439 90953.55 94737.64 3830.57 1993.30
1648314369 2769995305 2355143104 540117385 58918022 101754877 85004708 318753 2122439 90582.29 94309.00 4202.71 2421.40
1648314379 2769995305 2355143104 540117385 58918022 101755074 85004958 318753 2122439 90488.55 94205.48 4296.47 2525.39
1648314389 2769996095 2355143574 540117385 58918022 101755236 85005169 318753 2122439 90405.55 94084.51 4379.48 2645.98
1648314399 2769996095 2355143574 540117385 58918022 101755345 85005252 318753 2122439 90354.29 94076.77 4430.30 2653.57
1648314409 2769996095 2355143574 540117385 58918022 101755652 85005509 318753 2122439 90122.44 93879.37 4662.05 2850.96
1648314419 2769998879 2355144948 540117385 58918022 101757103 85006995 318753 2122439 88452.09 91833.70 6374.40 4931.96
1648314429 2770002329 2355147118 540117385 58918022 101757679 85007714 318753 2122439 87675.86 90630.99 7109.14 6100.49
1648314440 2770005345 2355148818 540117385 58918022 101758587 85008672 318753 2122439 87371.46 90283.72 7358.30 6361.38
1648314450 2770009670 2355151678 540117385 58918022 101759583 85009897 318753 2122439 87153.21 89947.33 7631.28 6805.37
1648314460 2770011653 2355153164 540117385 58918022 101759907 85010202 318753 2122439 87202.76 90020.07 7582.01 6710.58
1648314471 2770013246 2355154276 540117385 58918022 101760018 85010276 318753 2122439 87279.12 89985.16 7506.49 6746.15
1648314481 2770013591 2355154526 540117385 58918022 101760110 85010435 318753 2122439 87208.10 89795.05 7576.40 6935.86
1648314493 2770014963 2355154818 540117385 58918022 101760827 85013326 318753 2122439 86476.97 87190.02 8307.52 9541.42
1648314506 2770016024 2355155118 540117385 58918022 101761623 85013851 318753 2122439 85667.54 86788.92 9118.02 9941.87
1648314520 2770017060 2355155284 540117385 58918022 101763102 85014252 318753 2122439 84355.11 86496.24 10430.96 10235.08
1648314536 2770017219 2355155318 540117385 58918022 101763734 85014442 318753 2122439 83908.66 86310.39 10876.43 10419.94
1648314551 2770018566 2355155448 540117385 58918022 101764365 85014615 318753 2122439 83479.30 86155.60 11306.86 10575.22
1648314565 2770020262 2355155692 540117385 58918022 101764868 85014823 318753 2122439 83120.38 86009.36 11664.71 10721.47
1648314579 2770023950 2355156116 540117385 58918022 101765641 85015093 318753 2122439 82646.14 85843.88 12138.36 10887.48
1648314594 2770025275 2355156424 540117385 58918022 101765689 85015198 318753 2122439 82633.03 85831.84 12151.58 10898.98
1648314609 2770026370 2355156632 540117385 58918022 101765844 85015333 318753 2122439 82570.92 85798.93 12212.64 10931.89
1648314623 2770026940 2355156724 540117385 58918022 101765951 85015487 318753 2122439 82582.25 85713.29 12208.85 11018.18
1648314638 2770027654 2355156854 540117385 58918022 101766075 85015645 318753 2122439 82572.79 85652.14 12212.18 11078.65
1648314653 2770028778 2355157010 540117385 58918022 101766124 85015787 318753 2122439 82570.05 85635.64 12214.55 11094.77
1648314668 2770030050 2355157228 540117385 58918022 101766258 85015931 318753 2122439 82491.39 85627.57 12293.10 11106.96
1648314683 2770030313 2355157266 540117385 58918022 101766322 85016173 318753 2122439 82486.55 85545.09 12297.95 11186.36
1648314698 2770030313 2355157266 540117385 58918022 101766523 85016347 318753 2122439 82332.93 85579.68 12451.56 11151.81
1648314712 2770031948 2355157510 540117385 58918022 101766596 85016498 318753 2122439 82347.87 85564.12 12437.26 11166.70
1648314723 2770032309 2355157566 540117385 58918022 101766694 85016584 318753 2122439 82343.66 85581.83 12440.84 11149.07
1648314733 2770033453 2355157760 540117385 58918022 101766741 85016712 318753 2122439 82340.25 85598.43 12444.24 11132.89
1648314743 2770033453 2355157760 540117385 58918022 101766749 85016844 318753 2122439 82357.34 85622.14 12427.16 11107.77
1648314753 2770033453 2355157760 540117385 58918022 101766831 85016964 318753 2122439 82346.03 85622.41 12438.46 11109.61
1648314764 2770033695 2355157808 540117385 58918022 101766894 85017114 318753 2122439 82347.75 85639.65 12436.74 11090.84
1648314774 2770034559 2355157956 540117385 58918022 101766937 85017254 318753 2122439 82378.24 85653.97 12406.25 11077.45
1648314784 2770034635 2355157978 540117385 58918022 101766982 85017377 318753 2122439 82363.82 85665.95 12420.68 11065.03
1648314794 2770035589 2355158144 540117385 58918022 101767007 85017511 318753 2122439 82357.89 85715.02 12426.61 11014.90
1648314805 2770035589 2355158144 540117385 58918022 101767025 85017633 318753 2122439 82424.79 85737.96 12359.71 10992.88
1648314815 2770035589 2355158144 540117385 58918022 101767043 85017761 318753 2122439 82446.11 85743.66 12338.38 10986.77
1648314825 2770035637 2355158166 540117385 58918022 101767051 85017885 318753 2122439 82461.79 85757.09 12322.71 10974.25
1648314835 2770035881 2355158256 540117385 58918022 101767063 85018215 318753 2122439 82685.86 87330.37 12098.64 9401.02
1648314846 2770036074 2355158366 540117385 58918022 101767098 85018401 318753 2122439 83166.78 88473.13 11617.71 8257.76
1648314856 2770036496 2355158574 540117385 58918022 101767104 85018668 318753 2122439 83181.19 90042.33 11603.30 6688.54
1648314866 2770036945 2355158788 540117385 58918022 101767115 85018916 318753 2122439 83216.16 91689.34 11568.33 5041.06
1648314876 2770037470 2355159098 540117385 58918022 101767149 85019004 318753 2122439 83241.23 91690.46 11542.78 5039.87
1648314886 2770037657 2355159130 540117385 58918022 101767256 85019050 318753 2122439 83442.73 91692.12 11342.86 5038.81
1648314897 2770038326 2355159490 540117385 58918022 101767739 85019066 318753 2122439 88143.36 91691.43 6642.30 5038.90
1648314907 2770038758 2355159660 540117385 58918022 101767827 85019080 318753 2122439 88145.56 91691.88 6640.01 5039.06
1648314917 2770039067 2355159826 540117385 58918022 101767916 85019096 318753 2122439 88144.78 91692.24 6639.72 5039.19
1648314927 2770039293 2355159986 540117385 58918022 101768003 85019108 318753 2122439 88144.88 91691.48 6638.69 5039.34
1648314937 2770039667 2355160196 540117385 58918022 101768089 85019123 318753 2122439 88146.60 91688.90 6638.01 5041.92
1648314947 2770039802 2355160258 540117385 58918022 101768177 85019138 318753 2122439 88148.33 91688.60 6635.80 5041.73
1648314958 2770039857 2355160286 540117385 58918022 101768266 85019152 318753 2122439 88148.04 91689.12 6636.16 5041.71
1648314968 2770039870 2355160298 540117385 58918022 101768351 85019167 318753 2122439 88148.75 91688.35 6636.95 5041.98
1648314978 2770039911 2355160332 540117385 58918022 101768440 85019185 318753 2122439 88150.45 91689.07 6634.57 5041.26
1648314988 2770039917 2355160338 540117385 58918022 101768512 85019209 318753 2122439 90771.16 94582.57 4013.50 2147.76
1648314998 2770039917 2355160338 540117385 58918022 101768566 85019248 318753 2122439 90771.40 94583.62 4013.73 2147.21
1648315008 2770039917 2355160338 540117385 58918022 101768619 85019287 318753 2122439 90770.73 94583.18 4013.44 2147.72
1648315019 2770039917 2355160338 540117385 58918022 101768673 85019325 318753 2122439 90771.82 94585.41 4012.79 2145.50
