#TIME all_pgs_mb huge_pgs_mb Node0_Foreign Node1_Foreign Node0_Local Node1_Local Node0_Other Node1_Other Node0_Free Node1_Free Node0_Used Node1_Used
1648314364 2674227898 2291523914 1407959391 185313261 289225490 218584458 854771 5500057 92348.08 93522.36 2420.89 3224.60
1648314375 2674227898 2291523914 1407959391 185313261 289226034 218584938 854771 5500057 91916.91 93044.86 2852.52 3702.25
1648314385 2674228671 2291524376 1407959391 185313261 289226211 218585167 854771 5500057 91821.50 92923.84 2946.46 3822.63
1648314395 2674228671 2291524376 1407959391 185313261 289226332 218585293 854771 5500057 91773.55 92858.78 2994.81 3888.30
1648314405 2674228671 2291524376 1407959391 185313261 289226428 218585414 854771 5500057 91729.46 92802.75 3039.98 3943.72
1648314415 2674229850 2291524744 1407959391 185313261 289226869 218585941 854771 5500057 91348.70 92311.64 3421.30 4434.82
1648314425 2674232868 2291527006 1407959391 185313261 289228485 218587791 854771 5500057 89124.71 89504.93 5645.20 7241.53
1648314436 2674236210 2291528586 1407959391 185313261 289228657 218587932 854771 5500057 89026.96 89378.66 5740.98 7367.80
1648314446 2674238571 2291529976 1407959391 185313261 289230419 218589772 854771 5500057 88628.56 88780.09 6152.29 7966.49
1648314456 2674242911 2291533074 1407959391 185313261 289230782 218590091 854771 5500057 88645.23 88805.01 6090.28 7908.83
1648314467 2674244648 2291534364 1407959391 185313261 289231119 218590508 854771 5500057 88638.47 88775.80 6130.98 7970.66
1648314477 2674245707 2291535080 1407959391 185313261 289231233 218590569 854771 5500057 88570.77 88787.05 6198.08 7960.02
1648314487 2674246457 2291535542 1407959391 185313261 289232723 218590745 854771 5500057 87059.15 88577.18 7711.65 8169.29
1648314505 2674246520 2291535588 1407959391 185313261 289234175 218592922 854771 5500057 85820.77 86541.07 8948.18 10206.49
1648314523 2674246521 2291535588 1407959391 185313261 289234660 218593486 854771 5500057 85424.45 86104.10 9345.52 10641.87
1648314540 2674247747 2291535720 1407959391 185313261 289235093 218593881 854771 5500057 85106.82 85822.38 9662.03 10925.14
1648314557 2674247894 2291535758 1407959391 185313261 289235315 218594328 854771 5500057 84915.09 85516.82 9853.76 11231.35
1648314574 2674248026 2291535792 1407959391 185313261 289235544 218594789 854771 5500057 84743.17 85202.43 10025.19 11545.15
1648314588 2674251669 2291536068 1407959391 185313261 289236034 218595617 854771 5500057 84365.77 84624.82 10403.08 12123.20
1648314601 2674255796 2291536716 1407959391 185313261 289236188 218595967 854771 5500057 84304.73 84464.82 10464.75 12281.64
1648314616 2674256627 2291536936 1407959391 185313261 289236315 218596031 854771 5500057 84296.05 84459.15 10472.80 12287.41
1648314631 2674257794 2291537146 1407959391 185313261 289236446 218596177 854771 5500057 84217.77 84452.90 10551.09 12293.16
1648314646 2674259346 2291537384 1407959391 185313261 289236543 218596289 854771 5500057 84203.99 84438.90 10565.90 12307.56
1648314661 2674259381 2291537394 1407959391 185313261 289236676 218596344 854771 5500057 84182.45 84438.91 10586.40 12307.70
1648314676 2674259471 2291537418 1407959391 185313261 289236761 218596493 854771 5500057 84145.40 84418.92 10623.49 12327.54
1648314691 2674262026 2291537742 1407959391 185313261 289236894 218596685 854771 5500057 84127.04 84349.92 10641.82 12397.65
1648314706 2674262121 2291537752 1407959391 185313261 289237126 218596943 854771 5500057 83998.32 84325.56 10770.53 12422.08
1648314721 2674262427 2291537786 1407959391 185313261 289237199 218597030 854771 5500057 84005.86 84311.31 10772.88 12436.45
1648314735 2674262540 2291537804 1407959391 185313261 289237316 218597139 854771 5500057 83975.43 84299.14 10792.52 12447.33
1648314750 2674265349 2291538190 1407959391 185313261 289237430 218597182 854771 5500057 83974.41 84295.94 10794.45 12450.11
1648314762 2674265349 2291538190 1407959391 185313261 289237562 218597251 854771 5500057 83980.76 84286.91 10789.76 12459.55
1648314773 2674265446 2291538232 1407959391 185313261 289237729 218597347 854771 5500057 84010.02 84282.55 10758.34 12463.91
1648314783 2674265462 2291538236 1407959391 185313261 289237851 218597351 854771 5500057 84009.84 84282.19 10759.04 12464.28
1648314793 2674265556 2291538250 1407959391 185313261 289238009 218597439 854771 5500057 83995.20 84276.58 10773.66 12469.88
1648314803 2674266662 2291538418 1407959391 185313261 289238167 218597464 854771 5500057 84010.99 84280.43 10756.88 12466.04
1648314814 2674267556 2291538600 1407959391 185313261 289238242 218597566 854771 5500057 84062.38 84281.91 10706.47 12465.12
1648314824 2674267556 2291538600 1407959391 185313261 289238304 218597651 854771 5500057 84048.79 84291.08 10720.10 12456.46
1648314834 2674267692 2291538628 1407959391 185313261 289238367 218597726 854771 5500057 84058.66 84319.89 10710.27 12426.57
1648314844 2674267786 2291538642 1407959391 185313261 289238494 218597758 854771 5500057 84085.48 84338.34 10683.46 12408.13
1648314855 2674267786 2291538642 1407959391 185313261 289238774 218597780 854771 5500057 85806.07 84346.24 8963.31 12400.22
1648314865 2674268095 2291538750 1407959391 185313261 289238887 218597791 854771 5500057 85818.34 84346.61 8950.11 12399.86
1648314875 2674268464 2291538924 1407959391 185313261 289239139 218597935 854771 5500057 87411.68 85937.96 7357.19 10808.50
1648314885 2674268690 2291539064 1407959391 185313261 289239249 218597963 854771 5500057 87449.61 85966.40 7319.80 10780.06
1648314896 2674269429 2291539454 1407959391 185313261 289239371 218598123 854771 5500057 88040.02 86919.86 6730.00 9826.61
1648314906 2674269537 2291539486 1407959391 185313261 289239618 218598146 854771 5500057 89679.73 86909.93 5089.68 9836.54
1648314916 2674269840 2291539628 1407959391 185313261 289239702 218598452 854771 5500057 89679.23 90343.14 5089.63 6403.33
1648314926 2674270760 2291540188 1407959391 185313261 289239790 218598467 854771 5500057 89680.28 90343.05 5089.16 6403.53
1648314936 2674271633 2291540654 1407959391 185313261 289239877 218598483 854771 5500057 89679.89 90343.59 5090.07 6403.48
