#TIME all_pgs_mb huge_pgs_mb Node0_Foreign Node1_Foreign Node0_Local Node1_Local Node0_Other Node1_Other Node0_Free Node1_Free Node0_Used Node1_Used
1648314312 2956961475 2567368760 250621355 10289012 99081743 102816910 124909 979388 90910.09 94591.88 3874.94 2139.57
1648314322 2956961475 2567368760 250621355 10289012 99081777 102816959 124909 979388 90909.18 94591.33 3875.82 2140.12
1648314332 2956961475 2567368760 250621355 10289012 99081812 102817010 124909 979388 90908.93 94590.78 3876.06 2140.70
1648314343 2956961475 2567368760 250621355 10289012 99081844 102817064 124909 979388 90909.49 94590.47 3875.01 2141.45
1648314353 2956961475 2567368760 250621355 10289012 99081880 102817115 124909 979388 90910.45 94591.46 3875.14 2139.93
1648314363 2956961475 2567368760 250621355 10289012 99081931 102817149 124909 979388 90909.50 94589.37 3874.99 2141.11
1648314373 2956961475 2567368760 250621355 10289012 99082426 102817611 124909 979388 90475.87 94117.75 4308.74 2613.18
1648314383 2956962272 2567369230 250621355 10289012 99082591 102817808 124909 979388 90398.51 94007.69 4385.49 2722.74
1648314393 2956962272 2567369230 250621355 10289012 99082722 102817976 124909 979388 90338.68 93925.63 4445.81 2805.29
1648314403 2956962272 2567369230 250621355 10289012 99082811 102818088 124909 979388 90304.06 93878.48 4479.45 2852.94
1648314415 2956963456 2567369596 250621355 10289012 99083371 102818649 124909 979388 89766.14 93275.35 5018.85 3456.12
1648314426 2956966585 2567371850 250621355 10289012 99084858 102820521 124909 979388 87684.90 90515.23 7100.81 6215.59
1648314436 2956970279 2567373712 250621355 10289012 99085031 102820661 124909 979388 87589.34 90388.96 7195.76 6341.98
1648314446 2956973178 2567375578 250621355 10289012 99086473 102823095 124909 979388 87167.13 89803.48 7617.36 6927.35
1648314456 2956976893 2567378216 250621355 10289012 99086810 102823466 124909 979388 87278.48 89923.17 7506.01 6806.67
1648314467 2956978965 2567379670 250621355 10289012 99086875 102823630 124909 979388 87137.54 89863.64 7646.03 6867.18
1648314477 2956979703 2567380156 250621355 10289012 99086994 102823701 124909 979388 87143.84 89823.43 7640.28 6907.39
1648314487 2956980263 2567380528 250621355 10289012 99087633 102823733 124909 979388 86575.50 89796.27 8210.08 6934.56
1648314499 2956980660 2567380768 250621355 10289012 99088257 102824902 124909 979388 86077.39 88654.32 8707.10 8077.67
1648314514 2956980860 2567380896 250621355 10289012 99089591 102826358 124909 979388 84769.96 87304.87 10015.52 9426.46
1648314531 2956981945 2567380998 250621355 10289012 99090322 102826923 124909 979388 84202.09 86869.73 10582.41 9862.87
1648314548 2956982209 2567381066 250621355 10289012 99090552 102827420 124909 979388 83993.15 86513.02 10791.34 10217.84
1648314565 2956982354 2567381100 250621355 10289012 99090748 102827870 124909 979388 83817.45 86206.17 10967.04 10525.19
1648314581 2956983455 2567381222 250621355 10289012 99091068 102828430 124909 979388 83533.23 85819.99 11251.27 10913.37
1648314593 2956986022 2567381506 250621355 10289012 99091723 102828901 124909 979388 83066.60 85507.28 11717.89 11224.75
1648314606 2956990496 2567382138 250621355 10289012 99091861 102829353 124909 979388 83010.24 85265.22 11774.33 11465.61
1648314621 2956991343 2567382350 250621355 10289012 99092019 102829431 124909 979388 82929.11 85267.75 11856.53 11463.62
1648314636 2956992975 2567382622 250621355 10289012 99092150 102829545 124909 979388 82886.36 85224.46 11898.13 11505.48
1648314651 2956993856 2567382812 250621355 10289012 99092241 102829632 124909 979388 82858.76 85210.82 11926.32 11520.01
1648314666 2956993908 2567382824 250621355 10289012 99092335 102829691 124909 979388 82857.09 85200.50 11927.40 11529.36
1648314681 2956994437 2567382904 250621355 10289012 99092516 102829841 124909 979388 82827.79 85189.98 11962.64 11540.84
1648314695 2956996719 2567383244 250621355 10289012 99092723 102829986 124909 979388 82712.38 85139.11 12072.55 11592.13
1648314710 2956996735 2567383248 250621355 10289012 99092916 102830163 124909 979388 82662.91 85054.47 12121.58 11676.47
1648314725 2956996771 2567383256 250621355 10289012 99093082 102830310 124909 979388 82642.53 85032.30 12142.52 11698.52
1648314735 2956997380 2567383342 250621355 10289012 99093215 102830323 124909 979388 82639.94 85041.13 12145.20 11696.18
1648314746 2956998123 2567383448 250621355 10289012 99093346 102830365 124909 979388 82640.75 85025.41 12144.27 11705.42
1648314756 2957000447 2567383812 250621355 10289012 99093472 102830427 124909 979388 82653.12 85030.40 12131.41 11700.43
1648314767 2957000541 2567383826 250621355 10289012 99093661 102830453 124909 979388 82656.50 85029.41 12127.50 11701.42
1648314777 2957000654 2567383844 250621355 10289012 99093789 102830497 124909 979388 82657.42 85035.26 12127.07 11696.19
1648314787 2957000654 2567383844 250621355 10289012 99093892 102830573 124909 979388 82653.94 85033.87 12130.66 11696.95
1648314797 2957000974 2567383902 250621355 10289012 99093954 102830726 124909 979388 82724.39 85046.09 12060.10 11684.25
1648314808 2957001379 2567383984 250621355 10289012 99093996 102830868 124909 979388 82724.97 85065.61 12059.52 11664.72
1648314818 2957002557 2567384226 250621355 10289012 99094010 102830992 124909 979388 82734.59 85086.33 12049.91 11645.11
1648314828 2957002557 2567384226 250621355 10289012 99094023 102831108 124909 979388 82765.64 85102.11 12018.85 11628.81
1648314838 2957002577 2567384234 250621355 10289012 99094044 102831229 124909 979388 82772.63 85121.96 12011.86 11609.43
1648314849 2957002758 2567384244 250621355 10289012 99094063 102831477 124909 979388 82817.31 86776.30 11967.18 9955.59
1648314859 2957002847 2567384274 250621355 10289012 99094232 102831580 124909 979388 84616.19 86792.25 10167.81 9938.25
1648314869 2957003041 2567384388 250621355 10289012 99094373 102831651 124909 979388 84823.44 86806.83 9961.80 9923.50
1648314879 2957003649 2567384620 250621355 10289012 99094502 102831701 124909 979388 86365.16 86834.41 8419.40 9896.92
1648314890 2957003839 2567384738 250621355 10289012 99094551 102831771 124909 979388 86365.68 86844.02 8418.82 9887.30
1648314900 2957004130 2567384854 250621355 10289012 99094590 102832103 124909 979388 86377.06 90195.75 8407.55 6534.59
1648314910 2957004526 2567385032 250621355 10289012 99094688 102832276 124909 979388 86990.55 91477.80 7794.47 5253.53
1648314920 2957005321 2567385478 250621355 10289012 99094918 102832293 124909 979388 88429.93 91478.89 6355.15 5251.45
1648314930 2957005495 2567385528 250621355 10289012 99095003 102832308 124909 979388 88428.95 91479.15 6356.13 5251.79
1648314941 2957006089 2567385882 250621355 10289012 99095089 102832324 124909 979388 88430.89 91479.79 6354.70 5251.63
1648314951 2957006093 2567385886 250621355 10289012 99095175 102832341 124909 979388 88431.75 91480.19 6353.45 5250.64
1648314961 2957006565 2567386090 250621355 10289012 99095262 102832357 124909 979388 88430.55 91480.76 6353.49 5249.57
1648314971 2957006633 2567386138 250621355 10289012 99095345 102832374 124909 979388 88432.71 91480.23 6352.31 5250.70
1648314981 2957006705 2567386164 250621355 10289012 99095417 102832400 124909 979388 90647.33 94447.93 4128.30 2283.51
1648314991 2957006705 2567386164 250621355 10289012 99095464 102832449 124909 979388 90695.32 94454.24 4089.29 2276.59
