DateTime,Inflow_cfs,Release_cfs,Storage_acft
1990-05-07 23:00:00,187400,179780,10440
1990-05-08 23:00:00,171500,169150,11019
1990-05-09 23:00:00,129000,126500,10440
1990-05-10 23:00:00,108100,105730,10730
1990-05-11 23:00:00,117400,113960,10730
1990-05-12 23:00:00,121100,117480,10730
1990-05-13 23:00:00,104100,101540,10730
1990-05-14 23:00:00,141200,141230,10440
1990-05-15 23:00:00,151600,147010,10440
1990-05-16 23:00:00,162000,157280,10730
1990-05-17 23:00:00,164800,157580,11310
1990-05-18 23:00:00,166900,162560,10730
1990-05-19 23:00:00,116800,114210,11019
1990-05-20 23:00:00,121700,120870,10730
1990-05-21 23:00:00,155600,149110,10730
1990-05-22 23:00:00,162000,156550,10730
1990-05-23 23:00:00,158900,154840,11019
1990-05-24 23:00:00,148800,144900,10440
1990-05-25 23:00:00,112600,112240,11019
1990-05-26 23:00:00,107900,103820,11019
1990-05-27 23:00:00,120000,117690,10730
1990-05-28 23:00:00,141100,141590,11019
1990-05-29 23:00:00,146000,139280,11019
1990-05-30 23:00:00,174800,171650,11019
1990-05-31 23:00:00,195400,185290,10730
1990-06-01 23:00:00,210000,201580,10730
1990-06-02 23:00:00,183900,183560,11019
1990-06-03 23:00:00,147400,144780,10730
1990-06-04 23:00:00,179400,173160,10440
1990-06-05 23:00:00,228600,218970,10150
1990-06-06 23:00:00,252000,243110,10150
1990-06-07 23:00:00,254000,247050,9860
1990-06-08 23:00:00,249900,243750,10440
1990-06-09 23:00:00,246800,240040,10150
1990-06-10 23:00:00,182500,184580,11019
1990-06-11 23:00:00,209400,194850,10730
1990-06-12 23:00:00,250400,243680,10150
1990-06-13 23:00:00,264700,251040,8700
1990-06-14 23:00:00,239000,228140,10440
1990-06-15 23:00:00,251600,242650,7540
1990-06-16 23:00:00,225300,219860,10730
1990-06-17 23:00:00,219000,214550,10150
1990-06-18 23:00:00,232100,224190,9860
1990-06-19 23:00:00,218900,218040,10150
1990-06-20 23:00:00,208500,202400,8700
1990-06-21 23:00:00,215200,210350,10730
1990-06-22 23:00:00,191400,188000,9569
1990-06-23 23:00:00,171500,171620,10730
1990-06-24 23:00:00,185900,183120,10730
1990-06-25 23:00:00,184000,177260,10150
1990-06-26 23:00:00,218200,213660,9569
1990-06-27 23:00:00,225300,219870,10150
1990-06-28 23:00:00,217400,212800,10150
1990-06-29 23:00:00,204200,202200,11019
1990-06-30 23:00:00,192100,186670,10150
1990-07-01 23:00:00,202300,202380,9569
1990-07-02 23:00:00,185400,185390,9860
1990-07-03 23:00:00,187600,180260,10150
1990-07-04 23:00:00,189500,185430,9860
1990-07-05 23:00:00,185600,183660,11019
1990-07-06 23:00:00,191600,189970,11019
1990-07-07 23:00:00,176900,176960,10150
1990-07-08 23:00:00,175000,171980,11019
1990-07-09 23:00:00,193200,186520,10150
1990-07-10 23:00:00,197800,194050,10440
1990-07-11 23:00:00,190100,183480,10150
1990-07-12 23:00:00,184600,181310,10150
1990-07-13 23:00:00,172500,166790,9860
1990-07-14 23:00:00,145800,146550,10440
1990-07-15 23:00:00,123100,122000,10730
1990-07-16 23:00:00,151500,146080,10440
1990-07-17 23:00:00,135000,133730,10150
1990-07-18 23:00:00,132700,130160,10730
1990-07-19 23:00:00,135500,131830,8410
1990-07-20 23:00:00,131800,129660,10730
1990-07-21 23:00:00,114700,113210,10730
1990-07-22 23:00:00,100000,98370,10730
1990-07-23 23:00:00,126200,122670,10730
1990-07-24 23:00:00,119000,117900,10730
1990-07-25 23:00:00,107800,105580,11019
1990-07-26 23:00:00,102700,100130,10440
1990-07-27 23:00:00,103400,100930,10730
1990-07-28 23:00:00,99800,97710,11019
1990-07-29 23:00:00,85300,82170,10440
1990-07-30 23:00:00,145200,139880,10730
1990-07-31 23:00:00,117800,113810,7250
1990-08-01 23:00:00,128800,128570,10730
1990-08-02 23:00:00,138700,133560,10440
1990-08-03 23:00:00,133000,129830,9860
1990-08-04 23:00:00,124000,123430,10440
1990-08-05 23:00:00,105400,105300,10730
1990-08-06 23:00:00,120800,116690,10730
1990-08-07 23:00:00,122900,121260,11019
1990-08-08 23:00:00,123400,121220,10730
1990-08-09 23:00:00,124300,121500,10440
1990-08-10 23:00:00,125700,123010,10440
1990-08-11 23:00:00,109900,108350,11310
1990-08-12 23:00:00,84700,82500,10150
1990-08-13 23:00:00,110800,107120,10730
1990-08-14 23:00:00,124600,121690,10730
1990-08-15 23:00:00,111100,111050,10730
1990-08-16 23:00:00,96700,93650,10730
1990-08-17 23:00:00,105900,104720,10730
1990-08-18 23:00:00,78000,75650,10730
1990-08-19 23:00:00,85200,83330,10730
1990-08-20 23:00:00,113100,110090,11310
1990-08-21 23:00:00,109100,107670,10730
1990-08-22 23:00:00,114800,112800,11019
1990-08-23 23:00:00,99900,99100,11019
1990-08-24 23:00:00,108800,105640,10150
1990-08-25 23:00:00,107500,105380,11019
1990-08-26 23:00:00,104200,102330,11019
1990-08-27 23:00:00,130700,127480,10730
1990-08-28 23:00:00,127300,126140,10440
1990-08-29 23:00:00,89900,89960,10730
1990-08-30 23:00:00,97700,96920,10730
1990-08-31 23:00:00,73200,71760,10150
1990-09-01 23:00:00,62400,60790,10440
1990-09-02 23:00:00,53600,52030,10150
1990-09-03 23:00:00,62600,61120,10150
1990-09-04 23:00:00,93500,91760,10440
1990-09-05 23:00:00,71300,70850,10440
1990-09-06 23:00:00,64800,63800,10730
1990-09-07 23:00:00,83900,82210,10730
1990-09-08 23:00:00,57300,57420,11310
1990-09-09 23:00:00,54200,53350,11019
1990-09-10 23:00:00,87600,86060,11019
1990-09-11 23:00:00,79500,79030,10440
1990-09-12 23:00:00,69600,67300,10440
1990-09-13 23:00:00,85300,83480,10730
1990-09-14 23:00:00,75200,74940,10730
1990-09-15 23:00:00,63900,63300,11019
1990-09-16 23:00:00,59900,59470,10730
1990-09-17 23:00:00,78100,76070,11019
1990-09-18 23:00:00,74600,73180,10730
1990-09-19 23:00:00,76800,75290,11019
1990-09-20 23:00:00,76500,76430,10440
1990-09-21 23:00:00,81000,80180,10440
1990-09-22 23:00:00,59100,58920,10440
1990-09-23 23:00:00,50200,49650,10440
1990-09-24 23:00:00,85400,83720,11019
1990-09-25 23:00:00,95200,94230,11019
1990-09-26 23:00:00,89000,90250,10440
1990-09-27 23:00:00,93000,93400,10730
1990-09-28 23:00:00,74700,73700,11019
1990-09-29 23:00:00,69300,68730,10730
1990-09-30 23:00:00,55100,54210,10730
1990-10-01 23:00:00,84400,84460,11019
1990-10-02 23:00:00,88900,87050,10730
1990-10-03 23:00:00,93200,91900,10730
1990-10-04 23:00:00,92000,91990,10440
1990-10-05 23:00:00,84000,82280,11019
1990-10-06 23:00:00,69200,69480,10440
1990-10-07 23:00:00,59200,57970,11019
1990-10-08 23:00:00,69400,69200,11019
1990-10-09 23:00:00,65500,65610,11019
1990-10-10 23:00:00,65400,63930,11019
1990-10-11 23:00:00,73500,72030,10730
1990-10-12 23:00:00,73900,72020,10730
1990-10-13 23:00:00,50400,48880,10730
1990-10-14 23:00:00,55600,54110,10150
1990-10-15 23:00:00,81200,80110,11019
1990-10-16 23:00:00,88400,85810,11019
1990-10-17 23:00:00,90100,90610,11019
1990-10-18 23:00:00,87300,86000,10440
1990-10-19 23:00:00,87800,87170,10730
1990-10-20 23:00:00,65100,65310,10730
1990-10-21 23:00:00,61300,59070,10440
1990-10-22 23:00:00,84100,83930,11019
1990-10-23 23:00:00,83000,82520,10440
1990-10-24 23:00:00,67200,66330,10150
1990-10-25 23:00:00,71800,69930,11019
1990-10-26 23:00:00,79600,77470,11019
1990-10-27 23:00:00,75100,74760,10440
1990-10-29 00:00:00,69300,69600,10730
1990-10-30 00:00:00,92900,91370,10440
1990-10-31 00:00:00,73500,72980,10440
1990-11-01 00:00:00,81900,80540,10730
1990-11-02 00:00:00,99900,98170,10440
1990-11-03 00:00:00,104400,103280,10440
1990-11-04 00:00:00,99000,99320,10440
1990-11-05 00:00:00,61800,61140,10440
1990-11-06 00:00:00,102400,100290,10440
1990-11-07 00:00:00,103300,102670,9280
1990-11-08 00:00:00,100700,99900,10730
1990-11-09 00:00:00,91400,89200,11019
1990-11-10 00:00:00,105800,103060,10440
1990-11-11 00:00:00,100200,98680,10440
1990-11-12 00:00:00,87300,85230,10440
1990-11-13 00:00:00,133900,126280,11310
