site_name,datetime,actual,model
CRYSTAL,2015-11-05,0.30352934044583424,0.1080002678141393
CRYSTAL,2015-11-06,0.30344531250000095,0.10874250192554391
CRYSTAL,2015-11-07,0.3033822916666675,0.12204620346100448
CRYSTAL,2015-11-08,0.30397048627916756,0.13141591519165585
CRYSTAL,2015-11-09,0.3037184029458342,0.13527469699614614
CRYSTAL,2015-11-10,0.3036973958333342,0.14388917463345507
CRYSTAL,2015-11-11,0.30407552083333417,0.15050912952659568
CRYSTAL,2015-11-12,0.30306718750000095,0.14840233856179186
CRYSTAL,2015-11-13,0.30281510416666757,0.1441209032289097
CRYSTAL,2015-11-14,0.30233194461250085,0.12754260619918123
CRYSTAL,2015-11-15,0.3015336803875009,0.11492288420300134
CRYSTAL,2015-11-16,0.4582454862791679,0.1082717897288118
CRYSTAL,2015-11-17,0.5547934044583349,0.1119740490627974
CRYSTAL,2015-11-18,0.5541631961250015,0.12049902266421053
CRYSTAL,2015-11-19,0.5541841997083349,0.12549651964750042
CRYSTAL,2015-11-20,0.5540581580416681,0.13786410722295783
CRYSTAL,2015-11-21,0.5546673627916683,0.15242015043776636
CRYSTAL,2015-11-22,0.5561168419583349,0.1680671510239714
CRYSTAL,2015-11-23,0.5556126752916682,0.16844744032989745
CRYSTAL,2015-11-24,0.5568940955416681,0.1809490264089728
CRYSTAL,2015-11-25,0.5571671875000015,0.19295790757773346
CRYSTAL,2015-11-26,0.5591838541666682,0.2158577078606545
CRYSTAL,2015-11-27,0.5590788211250016,0.22769777208084407
CRYSTAL,2015-11-28,0.5594149288750015,0.24173499981850155
CRYSTAL,2015-11-29,0.5593939252916682,0.256335696573602
CRYSTAL,2015-11-30,0.4741897571125012,0.22513827337456105
CRYSTAL,2015-12-01,0.32342291666666756,0.18052843662161
CRYSTAL,2015-12-02,0.3033822916666675,0.1072664999999999
CRYSTAL,2015-12-03,0.30077743038750093,0.1072664999999999
CRYSTAL,2015-12-04,0.29796250000000096,0.1072664999999999
CRYSTAL,2015-12-05,0.2949164928875009,0.1072664999999999
CRYSTAL,2015-12-06,0.29180746544583425,0.1072664999999999
CRYSTAL,2015-12-07,0.34629947916666765,0.1072664999999999
CRYSTAL,2015-12-08,0.3512571178875011,0.1072664999999999
CRYSTAL,2015-12-09,0.3026890625000009,0.1072664999999999
CRYSTAL,2015-12-10,0.3047687500000009,0.1074512808257182
CRYSTAL,2015-12-11,0.3022059029458342,0.14507031953548344
CRYSTAL,2015-12-12,0.30214288211250084,0.20185716311879476
CRYSTAL,2015-12-13,0.3021638887208342,0.23012917166207392
CRYSTAL,2015-12-14,0.3022269095541676,0.27596175124612854
CRYSTAL,2015-12-15,0.3021638887208342,0.336147484889422
CRYSTAL,2015-12-16,0.30245798627916753,0.39526925969961196
CRYSTAL,2015-12-17,0.4786852428875013,0.4697675497657552
CRYSTAL,2015-12-18,0.5538270833333349,0.5322648851980447
CRYSTAL,2015-12-19,0.5540371544583349,0.5557338456249186
CRYSTAL,2015-12-20,0.5540371544583349,0.5929621571115794
CRYSTAL,2015-12-21,0.5540161458333349,0.6287185841733568
CRYSTAL,2015-12-22,0.5544152794583349,0.6536323477340237
CRYSTAL,2015-12-23,0.5540161458333349,0.6892395358422856
CRYSTAL,2015-12-24,0.5538690955416682,0.7057059612593922
CRYSTAL,2015-12-25,0.5539111127916683,0.7298084736997553
CRYSTAL,2015-12-26,0.5540161458333349,0.7376931641549027
CRYSTAL,2015-12-27,0.5541211788750015,0.7471120317867792
CRYSTAL,2015-12-28,0.5539951372083348,0.7507646252562002
CRYSTAL,2015-12-29,0.553848091958335,0.7637390943773317
CRYSTAL,2015-12-30,0.5539951372083348,0.7625351210885498
CRYSTAL,2015-12-31,0.5539111127916683,0.7680945475889545
CRYSTAL,2016-01-01,0.5539741336250016,0.7764720085507134
CRYSTAL,2016-01-02,0.5539531250000015,0.7812077685529406
CRYSTAL,2016-01-03,0.5539741336250016,0.7922912137032045
CRYSTAL,2016-01-04,0.5540371544583349,0.802048534204569
CRYSTAL,2016-01-05,0.5540581580416681,0.8174638522278704
CRYSTAL,2016-01-06,0.5540371544583349,0.8242220555599769
CRYSTAL,2016-01-07,0.5541001752916682,0.8352581288790082
CRYSTAL,2016-01-08,0.5539321163750015,0.848597832323479
CRYSTAL,2016-01-09,0.5539111127916683,0.8596968061616811
CRYSTAL,2016-01-10,0.5546043419583349,0.8636725603053403
CRYSTAL,2016-01-11,0.5546463541666682,0.8719809685574065
CRYSTAL,2016-01-12,0.5545833333333349,0.8705795725132899
CRYSTAL,2016-01-13,0.5545413211250015,0.8741710349448462
CRYSTAL,2016-01-14,0.5544783002916682,0.8778950535243322
CRYSTAL,2016-01-15,0.5545413211250015,0.8766475317627606
CRYSTAL,2016-01-16,0.5545833333333349,0.881137433697818
CRYSTAL,2016-01-17,0.5546673627916683,0.8876423766033874
CRYSTAL,2016-01-18,0.5546463541666682,0.8862089968364422
CRYSTAL,2016-01-19,0.5546253455416682,0.895372024198279
CRYSTAL,2016-01-20,0.5545203125000016,0.89756569292151
CRYSTAL,2016-01-21,0.5546463541666682,0.9057537226264287
CRYSTAL,2016-01-22,0.5546253455416682,0.9248324493434802
CRYSTAL,2016-01-23,0.5546253455416682,0.9348181305191599
CRYSTAL,2016-01-24,0.5545833333333349,0.9478931862761484
CRYSTAL,2016-01-25,0.5545833333333349,0.957947112852801
CRYSTAL,2016-01-26,0.5546673627916683,0.9602025034647885
CRYSTAL,2016-01-27,0.5546883663750015,0.962105346322216
CRYSTAL,2016-01-28,0.5546463541666682,0.9602341562647346
CRYSTAL,2016-01-29,0.5546463541666682,0.9879699076948428
CRYSTAL,2016-01-30,0.5545623247083349,1.0254410611847788
CRYSTAL,2016-01-31,0.5544783002916682,1.0561934908042578
CRYSTAL,2016-02-01,0.5545623247083349,1.0838300394897944
CRYSTAL,2016-02-02,0.5546463541666682,1.1067641092174199
CRYSTAL,2016-02-03,0.5547303836250016,1.1207603926006535
CRYSTAL,2016-02-04,0.5545623247083349,1.1270824423812402
CRYSTAL,2016-02-05,0.5546043419583349,1.1334404724994944
CRYSTAL,2016-02-06,0.5545203125000016,1.135566887602902
CRYSTAL,2016-02-07,0.5546463541666682,1.1408851717297401
CRYSTAL,2016-02-08,0.5546043419583349,1.1552096073439826
CRYSTAL,2016-02-09,0.5545623247083349,1.167079946378124
CRYSTAL,2016-02-10,0.5545413211250015,1.1735010567062847
CRYSTAL,2016-02-11,0.5545413211250015,1.1795115412021207
CRYSTAL,2016-02-12,0.5546253455416682,1.187378760091261
CRYSTAL,2016-02-13,0.5546673627916683,1.202480353969817
CRYSTAL,2016-02-14,0.5546043419583349,1.2216275445331692
CRYSTAL,2016-02-15,0.5546043419583349,1.243839132949366
CRYSTAL,2016-02-16,0.5546043419583349,1.2635936453930388
CRYSTAL,2016-02-17,0.5547093750000015,1.2694117017087085
CRYSTAL,2016-02-18,0.5546253455416682,1.28503496860319
CRYSTAL,2016-02-19,0.5545623247083349,1.3159027731565969
CRYSTAL,2016-02-20,0.5546673627916683,1.347249763569205
CRYSTAL,2016-02-21,0.5546253455416682,1.3794679926629456
CRYSTAL,2016-02-22,0.5546883663750015,1.419336446800116
CRYSTAL,2016-02-23,0.5546043419583349,1.474254361606957
CRYSTAL,2016-02-24,0.5545413211250015,1.522575260241582
CRYSTAL,2016-02-25,0.5545623247083349,1.5775983979428778
CRYSTAL,2016-02-26,0.5546463541666682,1.6268549217451789
CRYSTAL,2016-02-27,0.5546043419583349,1.678178093170738
CRYSTAL,2016-02-28,0.5545833333333349,1.720022692980061
CRYSTAL,2016-02-29,0.5105065625000015,1.7702013700847306
CRYSTAL,2016-03-01,0.40293420122083445,1.8037475820569773
CRYSTAL,2016-03-02,0.39862357622083444,1.8290858259738805
CRYSTAL,2016-03-03,0.4034383678875012,1.863665583725147
CRYSTAL,2016-03-04,0.4033123262208345,1.9025122115256123
CRYSTAL,2016-03-05,0.4035223958333345,1.9447754217096156
CRYSTAL,2016-03-06,0.4033753470541678,1.9881683683520976
CRYSTAL,2016-03-07,0.4034173612791678,2.0472683136121614
CRYSTAL,2016-03-08,0.36201267377916774,2.10768224113705
CRYSTAL,2016-03-09,0.3015336803875009,2.155368651159323
CRYSTAL,2016-03-10,0.3015756946125008,2.2043448532652903
CRYSTAL,2016-03-11,0.3027310762208342,2.2512104301439204
CRYSTAL,2016-03-12,0.30275208333333425,2.2947512146269458
CRYSTAL,2016-03-13,0.30283611127916754,2.339782653673168
CRYSTAL,2016-03-14,0.30283611127916754,2.395354055049067
CRYSTAL,2016-03-15,0.3027940970541675,2.4539227288403826
CRYSTAL,2016-03-16,0.30281510416666757,2.5134126543560926
CRYSTAL,2016-03-17,0.3027940970541675,2.579949782793125
CRYSTAL,2016-03-18,0.30285711788750097,2.6517511227587187
CRYSTAL,2016-03-19,0.30285711788750097,2.718573861483849
CRYSTAL,2016-03-20,0.30281510416666757,2.7850932503387815
CRYSTAL,2016-03-21,0.3027940970541675,2.8571148974513316
CRYSTAL,2016-03-22,0.30277309044583417,2.933120420122141
CRYSTAL,2016-03-23,0.30285711788750097,3.0151909827305117
CRYSTAL,2016-03-24,0.30224791666666756,3.0959377265030557
CRYSTAL,2016-03-25,0.3022059029458342,3.1792508460353646
CRYSTAL,2016-03-26,0.3021008678875009,3.258290648790193
CRYSTAL,2016-03-27,0.30218489583333424,3.3258733441005686
CRYSTAL,2016-03-28,0.333884375000001,3.4037199817827926
CRYSTAL,2016-03-29,0.3529376737791677,3.493079391646135
CRYSTAL,2016-03-30,0.4242352428875012,3.5853658885612276
CRYSTAL,2016-03-31,0.45349791666666794,3.6862172934253983
CRYSTAL,2016-04-01,0.45351892377916786,3.790657512709763
CRYSTAL,2016-04-02,0.4534348958333346,3.8878493466078896
CRYSTAL,2016-04-03,0.4534348958333346,3.9818792127236207
CRYSTAL,2016-04-04,0.45349791666666794,4.076961441116158
CRYSTAL,2016-04-05,0.5069605919583348,4.184250678806656
CRYSTAL,2016-04-06,0.5818923627916683,4.285827175614733
CRYSTAL,2016-04-07,0.604117708333335,4.396743904670254
CRYSTAL,2016-04-08,0.6051470502916684,4.5196789429165545
CRYSTAL,2016-04-09,0.6051260416666683,4.640518455582831
CRYSTAL,2016-04-10,0.604117708333335,4.761578838830519
CRYSTAL,2016-04-11,0.6040126752916684,4.877828291770285
CRYSTAL,2016-04-12,0.6039706580416683,4.986541114552855
CRYSTAL,2016-04-13,0.6330232622083349,5.085686223782677
CRYSTAL,2016-04-14,0.7025772586250019,5.19437711974486
CRYSTAL,2016-04-15,0.7841892377916688,5.319344456546189
CRYSTAL,2016-04-16,0.8068347205416687,5.457337934042214
CRYSTAL,2016-04-17,0.8068347205416687,5.58357424517467
CRYSTAL,2016-04-18,0.8068347205416687,5.717789863785778
CRYSTAL,2016-04-19,0.8069607622083353,5.8460619650465935
CRYSTAL,2016-04-20,0.8066456580416688,5.984083314610027
CRYSTAL,2016-04-21,0.8069817708333354,6.131154517617621
CRYSTAL,2016-04-22,0.8068767377916688,6.2726716476877975
CRYSTAL,2016-04-23,0.8069397586250021,6.419901263931793
CRYSTAL,2016-04-24,0.806897741375002,6.5672683852059315
CRYSTAL,2016-04-25,0.8067716997083354,6.629896684583334
CRYSTAL,2016-04-26,0.8181994791666689,6.629896684583334
CRYSTAL,2016-04-27,0.7418812500000019,6.629896684583334
CRYSTAL,2016-04-28,0.7057493038750018,6.629896684583334
CRYSTAL,2016-04-29,0.7057913211250019,6.629896684583334
CRYSTAL,2016-04-30,0.7056022586250019,6.629896684583334
CRYSTAL,2016-05-01,0.7057493038750018,6.629896684583334
CRYSTAL,2016-05-02,0.7056232622083352,6.629896684583334
CRYSTAL,2016-05-03,0.7377638872083353,6.629896684583334
CRYSTAL,2016-05-04,0.7564810747083353,6.629896684583334
CRYSTAL,2016-05-05,0.7563130208333353,6.629896684583334
CRYSTAL,2016-05-06,0.7563970502916687,6.629896684583334
CRYSTAL,2016-05-07,0.7564180538750019,6.629896684583334
CRYSTAL,2016-05-08,0.7564810747083353,6.629896684583334
CRYSTAL,2016-05-09,0.7565440955416686,6.629896684583334
CRYSTAL,2016-05-10,0.7564390625000019,6.629896684583334
CRYSTAL,2016-05-11,0.8895390625000023,6.629896684583334
CRYSTAL,2016-05-12,1.1469791666666698,6.629896684583334
CRYSTAL,2016-05-13,1.39637361279167,6.629896684583334
CRYSTAL,2016-05-14,1.7018565955416713,6.629896684583334
CRYSTAL,2016-05-15,2.0880692708333384,6.629896684583334
CRYSTAL,2016-05-16,2.5318199669583397,6.629896684583334
CRYSTAL,2016-05-17,2.6458246544583397,6.629896684583334
CRYSTAL,2016-05-18,2.6198810747083403,6.629896684583334
CRYSTAL,2016-05-19,2.6768939252916732,6.629896684583334
CRYSTAL,2016-05-20,2.880955383625007,6.629896684583334
CRYSTAL,2016-05-21,2.873686979166674,6.629896684583334
CRYSTAL,2016-05-22,2.9861581580416745,6.629896684583334
CRYSTAL,2016-05-23,3.0137192708333407,6.629896684583334
CRYSTAL,2016-05-24,2.8465670122083404,6.629896684583334
CRYSTAL,2016-05-25,2.550810241375006,6.629896684583334
CRYSTAL,2016-05-26,2.066852258625005,6.597749275711166
CRYSTAL,2016-05-27,1.7606340294583376,6.539265540940936
CRYSTAL,2016-05-28,1.555606250000004,6.490855642098881
CRYSTAL,2016-05-29,1.3560402794583366,6.461036431836698
CRYSTAL,2016-05-30,1.1531131961250032,6.463397225260479
CRYSTAL,2016-05-31,0.9535472205416691,6.488089042268526
CRYSTAL,2016-06-01,0.7885796875000021,6.51828938669477
CRYSTAL,2016-06-02,0.754191321125002,6.578249996753452
CRYSTAL,2016-06-03,0.7612286458333353,6.629896684583334
CRYSTAL,2016-06-04,0.7601572916666687,6.629896684583334
CRYSTAL,2016-06-05,0.760766491375002,6.629896684583334
CRYSTAL,2016-06-06,0.7601572916666687,6.629896684583334
CRYSTAL,2016-06-07,0.7592750000000019,6.629896684583334
CRYSTAL,2016-06-08,0.757783508625002,6.629896684583334
CRYSTAL,2016-06-09,0.7612706580416686,6.629896684583334
CRYSTAL,2016-06-10,0.7601783002916687,6.629896684583334
CRYSTAL,2016-06-11,0.7573633663750019,6.629896684583334
CRYSTAL,2016-06-12,0.7559979166666686,6.629896684583334
CRYSTAL,2016-06-13,0.7555357622083353,6.629896684583334
CRYSTAL,2016-06-14,0.755472741375002,6.629896684583334
CRYSTAL,2016-06-15,0.7563550330416686,6.629896684583334
CRYSTAL,2016-06-16,0.756460071125002,6.629896684583334
CRYSTAL,2016-06-17,0.7564810747083353,6.629896684583334
CRYSTAL,2016-06-18,0.7565440955416686,6.629896684583334
CRYSTAL,2016-06-19,0.7565440955416686,6.629896684583334
CRYSTAL,2016-06-20,0.7565230919583353,6.629896684583334
CRYSTAL,2016-06-21,0.756460071125002,6.629896684583334
CRYSTAL,2016-06-22,0.8270013872083355,6.629896684583334
CRYSTAL,2016-06-23,0.8569783002916689,6.629896684583334
CRYSTAL,2016-06-24,0.8570833333333355,6.629896684583334
CRYSTAL,2016-06-25,0.8569572916666689,6.629896684583334
CRYSTAL,2016-06-26,0.8571253455416689,6.629896684583334
CRYSTAL,2016-06-27,0.8569993038750021,6.629896684583334
CRYSTAL,2016-06-28,0.8570413211250022,6.629896684583334
CRYSTAL,2016-06-29,0.9102519080416689,6.629896684583334
CRYSTAL,2016-06-30,0.9320151041666692,6.629896684583334
CRYSTAL,2016-07-01,0.9321201372083356,6.629896684583334
CRYSTAL,2016-07-02,0.931994095541669,6.629896684583334
CRYSTAL,2016-07-03,0.9318890625000025,6.629896684583334
CRYSTAL,2016-07-04,0.9319520833333357,6.629896684583334
CRYSTAL,2016-07-05,0.9321201372083356,6.629896684583334
CRYSTAL,2016-07-06,0.9319100711250025,6.629896684583334
CRYSTAL,2016-07-07,0.9327923627916692,6.629896684583334
CRYSTAL,2016-07-08,0.9320571163750024,6.629896684583334
CRYSTAL,2016-07-09,0.9320361127916691,6.629896684583334
CRYSTAL,2016-07-10,0.9319730919583357,6.629896684583334
CRYSTAL,2016-07-11,0.9318680538750025,6.629896684583334
CRYSTAL,2016-07-12,0.9317000000000024,6.629896684583334
CRYSTAL,2016-07-13,0.9314689252916692,6.629896684583334
CRYSTAL,2016-07-14,0.9307126752916692,6.629896684583334
CRYSTAL,2016-07-15,0.9691973958333358,6.629896684583334
CRYSTAL,2016-07-16,1.0135430538750028,6.629896684583334
CRYSTAL,2016-07-17,1.0112112830416693,6.629896684583334
CRYSTAL,2016-07-18,1.0231852413750027,6.629896684583334
CRYSTAL,2016-07-19,1.0049722205416696,6.629896684583334
CRYSTAL,2016-07-20,1.0202022586250026,6.629896684583334
CRYSTAL,2016-07-21,1.0104550330416693,6.629896684583334
CRYSTAL,2016-07-22,1.008900520833336,6.629896684583334
CRYSTAL,2016-07-23,1.0166730919583358,6.629896684583334
CRYSTAL,2016-07-24,1.0152656250000027,6.629896684583334
CRYSTAL,2016-07-25,1.017387324708336,6.629896684583334
CRYSTAL,2016-07-26,1.017030208333336,6.629896684583334
CRYSTAL,2016-07-27,1.0111062500000028,6.629896684583334
CRYSTAL,2016-07-28,1.0120305538750025,6.629896684583334
CRYSTAL,2016-07-29,1.034213887208336,6.629896684583334
CRYSTAL,2016-07-30,1.0375539913750027,6.629896684583334
CRYSTAL,2016-07-31,1.0242565955416694,6.629896684583334
CRYSTAL,2016-08-01,1.0192359375000026,6.629896684583334
CRYSTAL,2016-08-02,1.015181595541669,6.629896684583334
CRYSTAL,2016-08-03,1.019130904458336,6.629896684583334
CRYSTAL,2016-08-04,1.0245086788750026,6.629896684583334
CRYSTAL,2016-08-05,1.0002666666666693,6.629896684583334
CRYSTAL,2016-08-06,0.9984810747083358,6.629896684583334
CRYSTAL,2016-08-07,1.0022623247083358,6.629896684583334
CRYSTAL,2016-08-08,1.005896529458336,6.629896684583334
CRYSTAL,2016-08-09,1.0021362830416696,6.629896684583334
CRYSTAL,2016-08-10,0.9584418419583358,6.629896684583334
CRYSTAL,2016-08-11,0.9070588541666691,6.629896684583334
CRYSTAL,2016-08-12,0.9072479166666689,6.629896684583334
CRYSTAL,2016-08-13,0.9074159705416689,6.629896684583334
CRYSTAL,2016-08-14,0.9073949669583357,6.629896684583334
CRYSTAL,2016-08-15,0.9072479166666689,6.629896684583334
CRYSTAL,2016-08-16,0.9072059044583358,6.629896684583334
CRYSTAL,2016-08-17,0.9069748247083356,6.629896684583334
CRYSTAL,2016-08-18,0.9066597205416691,6.629896684583334
CRYSTAL,2016-08-19,0.906302604166669,6.629896684583334
CRYSTAL,2016-08-20,0.906323612791669,6.629896684583334
CRYSTAL,2016-08-21,0.9060715294583357,6.629896684583334
CRYSTAL,2016-08-22,0.9062395833333357,6.629896684583334
CRYSTAL,2016-08-23,0.9067437500000024,6.629896684583334
CRYSTAL,2016-08-24,0.9068277794583357,6.629896684583334
CRYSTAL,2016-08-25,0.906680729166669,6.629896684583334
CRYSTAL,2016-08-26,0.9067647586250023,6.629896684583334
CRYSTAL,2016-08-27,0.9067437500000024,6.629896684583334
CRYSTAL,2016-08-28,0.9068908002916691,6.629896684583334
CRYSTAL,2016-08-29,0.9069538211250023,6.629896684583334
CRYSTAL,2016-08-30,0.9069958333333356,6.629896684583334
CRYSTAL,2016-08-31,0.9068067708333355,6.629896684583334
CRYSTAL,2016-09-01,0.9067437500000024,6.629896684583334
CRYSTAL,2016-09-02,0.9067017377916691,6.629896684583334
CRYSTAL,2016-09-03,0.9069328125000025,6.629896684583334
CRYSTAL,2016-09-04,0.9071428836250023,6.629896684583334
CRYSTAL,2016-09-05,0.9068697916666689,6.629896684583334
CRYSTAL,2016-09-06,0.9067857622083355,6.629896684583334
CRYSTAL,2016-09-07,0.9068908002916691,6.629896684583334
CRYSTAL,2016-09-08,0.9067437500000024,6.629896684583334
CRYSTAL,2016-09-09,0.9069328125000025,6.629896684583334
CRYSTAL,2016-09-10,0.9067227413750023,6.629896684583334
CRYSTAL,2016-09-11,0.9067857622083355,6.629896684583334
CRYSTAL,2016-09-12,0.9069538211250023,6.629896684583334
CRYSTAL,2016-09-13,0.9035296875000023,6.629896684583334
CRYSTAL,2016-09-14,0.9062395833333357,6.629896684583334
CRYSTAL,2016-09-15,0.9061555538750024,6.629896684583334
CRYSTAL,2016-09-16,0.9063866336250024,6.629896684583334
CRYSTAL,2016-09-17,0.9062815955416691,6.629896684583334
CRYSTAL,2016-09-18,0.9065336788750025,6.629896684583334
CRYSTAL,2016-09-19,0.9066177083333355,6.629896684583334
CRYSTAL,2016-09-20,0.9065126752916692,6.629896684583334
CRYSTAL,2016-09-21,0.9067227413750023,6.629896684583334
CRYSTAL,2016-09-22,0.9068277794583357,6.629896684583334
CRYSTAL,2016-09-23,0.9065126752916692,6.629896684583334
CRYSTAL,2016-09-24,0.9065546875000023,6.629896684583334
CRYSTAL,2016-09-25,0.9067647586250023,6.629896684583334
CRYSTAL,2016-09-26,0.9064706580416689,6.629896684583334
CRYSTAL,2016-09-27,0.9065546875000023,6.629896684583334
CRYSTAL,2016-09-28,0.9066597205416691,6.629896684583334
CRYSTAL,2016-09-29,0.8961982622083356,6.629896684583334
CRYSTAL,2016-09-30,0.9072269080416691,6.629896684583334
CRYSTAL,2016-10-01,0.9076890625000025,6.629896684583334
CRYSTAL,2016-10-02,0.9080041666666689,6.629896684583334
CRYSTAL,2016-10-03,0.9078991336250023,6.629896684583334
CRYSTAL,2016-10-04,0.9067857622083355,6.629896684583334
CRYSTAL,2016-10-05,0.9061345502916691,6.629896684583334
CRYSTAL,2016-10-06,0.9061975711250023,6.629896684583334
CRYSTAL,2016-10-07,0.8733427083333356,6.629896684583334
CRYSTAL,2016-10-08,0.8056583333333355,6.629896684583334
CRYSTAL,2016-10-09,0.8056163211250021,6.629896684583334
CRYSTAL,2016-10-10,0.8058053836250021,6.629896684583334
CRYSTAL,2016-10-11,0.778559375000002,6.629896684583334
CRYSTAL,2016-10-12,0.755304687500002,6.629896684583334
CRYSTAL,2016-10-13,0.7552206580416686,6.629896684583334
CRYSTAL,2016-10-14,0.7552626752916687,6.629896684583334
CRYSTAL,2016-10-15,0.7554517377916686,6.629896684583334
CRYSTAL,2016-10-16,0.756628125000002,6.629896684583334
