TIMESTAMP        home1-RQ         home1-RD         home1-WR         work2-RQ         work2-RD         work2-WR         scratch1-RQ      scratch1-RD      scratch1-WR      scratch2-RQ      scratch2-RD      scratch2-WR      scratch3-RQ      scratch3-RD      scratch3-WR      
1648314364        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1648314374        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1648314385        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1648314395        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1648314405        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1648314415        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1648314425        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1648314436        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1648314446        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1648314456        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1648314466        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1648314477        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1648314487        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1648314498        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1648314508        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1648314524        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1648314540        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1648314556        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1648314572        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1648314585        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1648314599        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1648314614        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1648314629        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1648314644        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1648314659        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1648314674        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1648314689        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
1648314704        0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                0                 0                
