DateTime,isl_id,isl_qd,isl_af
1996-09-05,741.77,28.05,106810.99
1996-09-06,705.01,28.03,106319.11
1996-09-07,733.61,28.02,105897.84
1996-09-08,729.79,28.0,105546.35
1996-09-09,735.13,27.99,105199.5
1996-09-10,774.69,27.98,104992.6
1996-09-11,671.31,27.97,104644.12
1996-09-12,744.18,27.97,104438.2
1996-09-13,767.35,27.96,104367.48
1996-09-14,723.04,27.96,104300.12
1996-09-15,792.96,27.96,104367.48
1996-09-16,971.32,27.97,104782.66
1996-09-17,730.9,27.97,104715.03
1996-09-18,869.03,27.97,104921.38
1996-09-19,727.86,27.98,104853.67
1996-09-20,762.0,27.98,104853.67
1996-09-21,689.1,27.97,104715.03
1996-09-22,679.2,27.97,104576.59
1996-09-23,743.0,27.97,104576.59
1996-09-24,673.23,27.97,104438.2
1996-09-25,691.35,27.96,104367.48
1996-09-26,648.42,27.96,104229.48
1996-09-27,684.0,27.96,104229.48
1996-09-28,697.61,27.96,104300.12
1996-09-29,657.0,27.96,104300.12
1996-09-30,614.39,27.96,104229.48
1996-10-01,615.09,27.96,104162.22
1996-10-02,674.91,27.96,104229.48
1996-10-03,629.0,27.96,104229.48
1996-10-04,629.0,27.96,104229.48
1996-10-05,627.0,27.96,104229.48
1996-10-06,619.0,27.96,104229.48
1996-10-07,594.09,27.96,104162.22
1996-10-08,625.0,27.95,104162.22
1996-10-09,589.38,27.95,104091.56
1996-10-10,628.0,27.95,104091.56
1996-10-11,627.0,27.95,104091.56
1996-10-12,586.13,27.95,104024.38
1996-10-13,688.49,27.95,104162.22
1996-10-14,445.69,27.95,103816.49
1996-10-15,550.74,27.94,103679.12
1996-10-16,689.26,28.55,103816.49
1996-10-17,550.47,32.6,103886.84
1996-10-18,549.83,122.92,103953.94
1996-10-19,653.92,27.86,104229.48
1996-10-20,586.58,23.3,104367.48
1996-10-21,548.65,23.3,104438.2
1996-10-22,600.82,23.31,104644.12
1996-10-23,613.69,23.27,104992.6
1996-10-24,869.23,23.33,105826.12
1996-10-25,864.23,270.79,106528.73
1996-10-26,510.0,30.37,106528.73
1996-10-27,688.08,30.37,106879.97
1996-10-28,616.97,30.38,107094.12
1996-10-29,539.86,30.38,107163.27
1996-10-30,648.16,30.39,107447.22
1996-10-31,576.78,40.63,107589.59
1996-11-01,637.72,30.4,107874.65
1996-11-02,569.07,30.41,108017.59
1996-11-03,608.05,30.42,108233.89
1996-11-04,643.64,30.42,108520.78
1996-11-05,569.69,30.43,108661.0
1996-11-06,530.12,30.43,108734.63
1996-11-07,559.58,30.44,108878.59
1996-11-08,632.5,30.45,109167.19
1996-11-09,597.46,30.45,109382.31
1996-11-10,560.07,30.46,109527.25
1996-11-11,529.42,30.46,109601.47
1996-11-12,563.15,30.47,109746.57
1996-11-13,449.53,30.47,109672.25
1996-11-14,711.96,30.48,110108.54
1996-11-15,678.03,30.48,110471.58
1996-11-16,572.79,30.49,110617.95
1996-11-17,646.77,30.5,110911.05
1996-11-18,793.77,30.51,111499.69
1996-11-19,974.2,30.53,112450.16
1996-11-20,494.0,30.55,112450.16
1996-11-21,604.91,30.56,112664.2
1996-11-22,1144.52,30.58,113946.55
1996-11-23,676.05,30.6,114303.67
1996-11-24,713.82,30.61,114735.7
1996-11-25,642.69,30.62,115024.67
1996-11-26,600.6,316.71,115240.08
1996-11-27,566.09,79.08,115385.05
1996-11-28,709.87,28.28,115821.16
1996-11-29,525.85,28.29,115892.27
1996-11-30,636.1,30.54,116184.03
1996-12-01,708.47,29.4,116623.3
1996-12-02,559.97,29.91,116770.01
1996-12-03,673.26,30.21,117139.45
1996-12-04,561.35,30.68,117286.93
1996-12-05,597.74,29.4,117506.57
1996-12-06,637.14,28.34,117802.39
1996-12-07,561.78,28.44,117950.71
1996-12-08,596.36,28.35,118171.59
1996-12-09,632.06,28.35,118469.22
1996-12-10,1087.87,28.37,119666.98
1996-12-11,549.04,28.38,119740.45
1996-12-12,599.92,28.39,119817.64
1996-12-13,659.99,28.39,119968.37
1996-12-14,506.01,28.41,119817.64
1996-12-15,655.99,28.62,119968.37
1996-12-16,505.01,29.34,119817.64
1996-12-17,498.04,30.41,119666.98
1996-12-18,500.2,30.75,119516.63
1996-12-19,576.0,30.28,119516.63
1996-12-20,651.8,29.48,119666.98
1996-12-21,613.04,28.38,119740.45
1996-12-22,576.0,28.38,119740.45
1996-12-23,577.0,28.39,119740.45
1996-12-24,614.92,28.38,119817.64
1996-12-25,659.99,32.64,119968.37
1996-12-26,581.0,29.78,119968.37
1996-12-27,668.08,28.39,120119.28
1996-12-28,517.92,28.39,119968.37
1996-12-29,705.27,28.39,120193.03
1996-12-30,476.73,28.39,119968.37
1996-12-31,744.33,28.39,120270.52
1997-01-01,1047.24,28.4,121181.41
1997-01-02,927.77,28.43,121867.23
1997-01-03,936.73,28.45,122556.94
1997-01-04,667.79,28.45,122711.24
1997-01-05,585.0,28.46,122711.24
1997-01-06,627.82,28.46,122790.22
1997-01-07,659.94,28.46,122944.82
1997-01-08,621.98,28.46,123020.16
1997-01-09,646.99,28.46,123099.48
1997-01-10,576.01,28.46,123020.16
1997-01-11,472.25,52.57,122711.24
1997-01-12,594.04,37.01,122635.95
1997-01-13,514.53,28.45,122402.96
1997-01-14,593.14,28.45,122327.86
1997-01-15,512.83,28.44,122095.45
1997-01-16,512.94,28.44,121867.23
1997-01-17,631.0,28.44,121867.23
1997-01-18,597.42,28.43,121788.72
1997-01-19,574.85,28.43,121635.7
1997-01-20,644.0,28.43,121635.7
1997-01-21,715.54,28.43,121714.13
1997-01-22,895.25,28.44,122095.45
1997-01-23,648.66,28.44,121942.05
1997-01-24,593.55,28.43,121635.7
1997-01-25,816.15,28.43,121788.72
1997-01-26,699.39,28.43,121714.13
1997-01-27,659.83,28.43,121561.07
1997-01-28,660.0,28.43,121408.34
1997-01-29,660.1,28.42,121255.81
1997-01-30,625.73,28.42,121029.16
1997-01-31,857.27,28.42,121255.81
1997-02-01,666.13,28.42,121103.34
1997-02-02,625.88,28.41,120876.98
1997-02-03,583.96,28.41,120573.43
1997-02-04,584.28,28.4,120270.52
1997-02-05,699.93,85.39,120193.03
1997-02-06,587.76,60.97,119891.07
1997-02-07,624.02,30.55,119666.98
1997-02-08,624.23,30.5,119443.3
1997-02-09,510.25,30.74,118993.54
1997-02-10,654.63,29.51,118844.04
1997-02-11,655.72,28.36,118694.73
1997-02-12,766.67,28.36,118767.47
1997-02-13,654.77,28.36,118618.25
1997-02-14,768.56,28.36,118694.73
1997-02-15,616.31,28.36,118469.22
1997-02-16,654.89,28.35,118320.25
1997-02-17,771.46,28.35,118396.53
1997-02-18,570.68,28.35,118023.0
1997-02-19,664.58,28.34,117726.63
1997-02-20,676.56,28.33,117358.81
1997-02-21,685.2,28.32,116916.9
1997-02-22,603.51,28.31,116184.03
1997-02-23,670.36,28.29,115530.2
1997-02-24,672.21,28.27,114880.04
1997-02-25,672.28,28.26,114230.02
1997-02-26,671.9,28.24,113587.18
1997-02-27,709.62,28.23,113017.18
1997-02-28,710.13,28.21,112450.16
1997-03-01,813.21,28.2,112091.57
1997-03-02,959.53,28.19,112019.23
1997-03-03,697.84,28.19,111427.84
1997-03-04,699.36,28.17,110839.47
1997-03-05,665.11,28.15,110183.16
1997-03-06,702.73,28.13,109601.47
1997-03-07,595.37,28.11,108804.85
1997-03-08,741.38,28.09,108303.79
1997-03-09,528.18,28.07,107377.87
1997-03-10,726.98,28.04,106879.97
1997-03-11,644.23,28.03,106319.11
1997-03-12,590.91,28.01,105686.2
1997-03-13,633.62,28.0,105199.5
1997-03-14,724.69,27.98,104992.6
1997-03-15,684.06,27.97,104715.03
1997-03-16,684.43,27.97,104438.2
1997-03-17,758.38,27.96,104300.12
1997-03-18,655.98,27.95,104024.38
1997-03-19,630.41,27.95,103749.49
1997-03-20,689.78,27.94,103612.2
1997-03-21,723.62,27.94,103542.03
1997-03-22,736.31,27.93,103475.21
1997-03-23,797.69,27.93,103542.03
1997-03-24,690.98,27.93,103405.13
1997-03-25,757.0,27.93,103405.13
1997-03-26,733.36,27.93,103338.4
1997-03-27,840.98,27.93,103475.21
1997-03-28,811.69,27.93,103542.03
1997-03-29,734.31,27.93,103475.21
1997-03-30,769.0,27.93,103475.21
1997-03-31,910.28,27.93,103749.49
1997-04-01,700.78,27.94,103612.2
1997-04-02,733.62,27.94,103542.03
1997-04-03,734.31,27.93,103475.21
1997-04-04,732.67,27.93,103405.13
1997-04-05,698.73,27.93,103271.7
1997-04-06,629.36,27.92,102998.69
1997-04-07,732.83,27.92,102928.94
1997-04-08,704.51,27.91,102862.51
1997-04-09,745.49,27.92,102928.94
1997-04-10,674.51,27.92,102862.51
1997-04-11,711.0,27.91,102862.51
1997-04-12,673.87,27.91,102792.84
1997-04-13,699.56,27.91,102726.51
1997-04-14,699.87,27.91,102656.83
1997-04-15,714.59,27.91,102590.57
1997-04-16,749.0,27.9,102590.57
1997-04-17,749.0,27.91,102590.57
1997-04-18,850.98,27.91,102792.84
1997-04-19,1024.05,27.92,103338.4
1997-04-20,1129.72,27.94,104091.56
1997-04-21,1034.58,27.96,104644.12
1997-04-22,1109.22,27.98,105338.77
1997-04-23,1254.26,28.0,106319.11
1997-04-24,1220.22,28.04,107235.9
1997-04-25,1485.49,28.07,108661.0
1997-04-26,1447.62,28.11,109891.99
1997-04-27,1618.99,28.15,111280.4
1997-04-28,1614.97,77.07,112381.16
1997-04-29,1771.0,212.24,113374.87
1997-04-30,1923.59,331.42,114373.72
1997-05-01,1562.6,406.29,114517.72
1997-05-02,1552.63,405.19,114661.78
1997-05-03,1527.27,408.48,114735.7
1997-05-04,1708.64,410.02,115169.37
1997-05-05,2085.31,410.3,116330.31
1997-05-06,2358.64,487.59,117874.72
1997-05-07,2003.08,640.65,118396.53
1997-05-08,2639.6,709.2,120042.02
1997-05-09,2636.43,804.93,121482.88
1997-05-10,2629.12,874.62,122790.22
1997-05-11,2604.04,875.61,124027.98
1997-05-12,2861.01,876.83,125755.61
1997-05-13,2389.93,877.86,126548.85
1997-05-14,2662.8,896.06,127883.32
1997-05-15,2410.14,874.84,128736.48
1997-05-16,2701.58,877.96,130147.88
1997-05-17,2586.94,878.93,131252.56
1997-05-18,2382.14,879.71,131812.17
1997-05-19,2301.23,880.09,132131.97
1997-05-20,2239.44,939.69,132210.19
1997-05-21,2179.94,1065.55,131972.05
1997-05-22,1987.44,1067.11,131411.61
1997-05-23,2130.74,1067.36,131175.06
1997-05-24,2620.55,1067.53,131890.2
1997-05-25,2451.33,1068.0,132210.19
1997-05-26,1998.9,1068.0,131652.64
1997-05-27,2009.22,1067.42,131175.06
1997-05-28,1801.33,1076.39,130463.64
1997-05-29,1911.39,1074.72,129990.36
1997-05-30,2000.61,1015.98,129832.89
1997-05-31,1851.08,1016.3,129438.34
1997-06-01,2031.46,983.48,129361.9
1997-06-02,2089.03,947.31,129518.66
1997-06-03,1869.51,840.77,129438.34
1997-06-04,1790.67,660.08,129519.0
1997-06-07,1669.87,298.81,131016.15
1997-06-08,1739.74,298.9,131571.0
1997-06-09,1560.38,298.99,131730.44
1997-06-10,1923.59,299.1,132530.95
1997-06-11,1975.98,299.33,133336.19
1997-06-12,1934.69,302.7,133900.86
1997-06-13,1741.89,302.08,133983.95
1997-06-14,1719.99,281.96,134063.27
1997-06-15,1468.12,184.6,133900.86
1997-06-16,1643.78,143.84,134225.72
1997-06-17,1534.19,80.02,134551.38
1997-06-18,1360.0,28.79,134551.38
1997-06-19,1514.42,28.79,134798.16
1997-06-20,1370.0,38.96,134798.16
1997-06-21,1320.0,31.19,134798.16
1997-06-22,1125.58,31.19,134551.38
1997-06-23,1558.86,31.19,135283.0
1997-06-24,1008.2,31.19,135041.41
1997-06-25,1120.0,31.19,135041.41
1997-06-26,1079.72,31.2,134961.52
1997-06-27,1037.64,31.19,134798.16
1997-06-28,1182.36,31.2,134961.52
1997-06-29,955.49,31.19,134714.56
1997-06-30,937.67,31.18,134471.92
1997-07-01,1244.48,31.19,134798.16
1997-07-02,1162.64,31.19,135041.41
1997-07-03,993.0,31.19,135041.41
1997-07-04,911.52,31.19,134877.81
1997-07-05,986.0,31.19,134877.81
1997-07-06,809.42,31.18,134551.38
1997-07-07,969.0,31.18,134551.38
1997-07-08,880.89,31.18,134388.52
1997-07-09,869.92,31.17,134225.72
1997-07-10,1021.13,31.17,134471.92
1997-07-11,782.87,31.17,134309.02
1997-07-12,954.13,31.17,134471.92
1997-07-13,889.0,31.18,134471.92
1997-07-14,885.0,31.18,134471.92
1997-07-15,836.95,31.18,134388.52
1997-07-16,856.92,31.17,134309.02
1997-07-17,886.0,31.17,134309.02
1997-07-18,847.0,31.17,134225.72
1997-07-19,868.0,31.17,134225.72
1997-07-20,851.0,31.17,134225.72
1997-07-21,862.0,31.17,134225.72
1997-07-22,746.11,31.17,133983.95
1997-07-23,953.89,31.16,134225.72
1997-07-24,792.03,31.17,134146.45
1997-07-25,1022.09,31.17,134471.92
1997-07-26,779.87,31.17,134309.02
1997-07-27,912.13,31.17,134471.92
1997-07-28,757.87,31.17,134309.02
1997-07-29,879.0,38.78,134309.02
1997-07-30,920.0,55.65,134309.02
1997-07-31,826.04,33.57,134146.45
1997-08-01,925.97,33.56,134225.72
1997-08-02,738.11,33.56,133983.95
1997-08-03,833.11,33.56,133900.86
1997-08-04,772.29,33.56,133738.8
1997-08-05,1164.49,33.56,134309.02
1997-08-06,924.08,33.57,134388.52
1997-08-07,935.05,33.57,134471.92
1997-08-08,772.87,33.57,134225.72
1997-08-09,723.22,33.56,133900.86
1997-08-10,1057.78,33.56,134225.72
1997-08-11,773.11,33.56,133983.95
1997-08-12,1101.97,33.56,134388.52
1997-08-13,681.03,33.56,133983.95
1997-08-14,911.0,33.56,133983.95
1997-08-15,861.11,33.56,133900.86
1997-08-16,866.0,33.56,133900.86
1997-08-17,784.14,33.55,133821.8
1997-08-18,687.47,33.55,133576.78
1997-08-19,779.0,33.54,133576.78
1997-08-20,792.0,33.54,133576.78
1997-08-21,745.24,33.54,133497.91
1997-08-22,720.47,33.54,133336.19
1997-08-23,806.0,33.54,133336.19
1997-08-24,908.53,33.54,133497.91
1997-08-25,831.0,33.54,133497.91
1997-08-26,786.26,33.54,133415.11
1997-08-27,790.21,33.54,133336.19
1997-08-28,776.31,33.54,133253.5
1997-08-29,810.6,42.97,133096.02
1997-08-30,856.22,33.52,132852.48
1997-08-31,798.37,33.51,132452.55
1997-09-01,713.75,33.5,131972.05
1997-09-02,975.31,33.49,132050.03
1997-09-03,936.69,33.49,131972.05
1997-09-04,873.19,33.48,131730.44
1997-09-05,890.37,33.47,131493.16
1997-09-06,908.7,46.63,131252.56
1997-09-07,930.81,31.07,131016.15
1997-09-08,961.02,31.06,130780.16
1997-09-09,920.42,31.05,130463.64
1997-09-10,1049.21,31.04,130382.73
1997-09-11,1240.57,31.04,130621.88
1997-09-12,911.02,31.04,130147.88
1997-09-13,832.77,31.02,129518.66
1997-09-14,933.12,31.01,129048.81
1997-09-15,923.91,30.99,128580.53
1997-09-16,876.62,36.03,128038.29
1997-09-17,925.82,33.34,127573.81
1997-09-18,823.14,33.32,126945.33
1997-09-19,749.82,33.3,126230.93
1997-09-20,940.11,57.46,125913.8
1997-09-21,1030.25,35.66,125755.61
1997-09-22,900.04,140.6,125358.99
1997-09-23,943.16,494.23,125047.91
1997-09-24,852.6,362.95,124577.04
1997-09-25,843.5,33.24,124107.95
1997-09-26,1001.31,33.23,123951.88
1997-09-27,610.26,33.22,123020.16
1997-09-28,992.08,33.21,122865.61
1997-09-29,876.54,33.2,122481.88
1997-09-30,740.11,33.18,121867.23
1997-10-01,754.64,33.17,121561.07
1997-10-02,760.0,33.17,121561.07
1997-10-03,743.77,33.17,121788.72
1997-10-04,822.68,33.19,122402.96
1997-10-05,643.42,33.19,122711.24
1997-10-06,699.96,92.15,123330.0
1997-10-07,781.22,33.22,124107.95
1997-10-08,796.12,32.86,124810.33
1997-10-09,823.09,30.88,125205.21
1997-10-10,984.84,30.9,125597.61
1997-10-11,938.66,32.72,125755.61
1997-10-12,808.15,33.26,125674.59
1997-10-13,800.19,31.94,125597.61
1997-10-14,758.38,30.93,125439.68
1997-10-15,799.32,32.4,125358.99
1997-10-16,829.22,32.04,125282.08
1997-10-17,771.94,31.89,125047.91
1997-10-18,648.6,32.05,124577.04
1997-10-19,804.09,32.5,124420.52
1997-10-20,722.41,33.04,124107.95
1997-10-21,798.31,31.59,123951.88
1997-10-22,759.27,30.85,123716.39
1997-10-23,795.64,30.85,123560.96
1997-10-24,739.41,134.77,123254.34
1997-10-25,813.95,37.95,122944.82
1997-10-26,828.28,37.94,122635.95
1997-10-27,769.0,37.93,122249.18
1997-10-28,652.7,37.91,121635.7
1997-10-29,878.95,37.9,121482.88
1997-10-30,880.86,37.89,121333.85
1997-10-31,681.46,35.49,120799.23
1997-11-01,829.16,30.78,120573.43
1997-11-02,710.03,30.76,120119.28
1997-11-03,786.92,30.75,119817.64
1997-11-04,745.27,30.75,119443.3
1997-11-05,822.59,30.74,119216.38
1997-11-06,633.44,30.73,118618.25
1997-11-07,786.76,30.72,118320.25
1997-11-08,749.69,30.7,117950.71
1997-11-09,666.73,30.69,117434.48
1997-11-10,774.26,30.69,117139.45
1997-11-11,699.62,30.67,116698.36
1997-11-12,700.46,30.66,116258.94
1997-11-13,625.93,30.65,115675.66
1997-11-14,661.75,30.64,115169.37
1997-11-15,768.13,30.63,114880.04
1997-11-16,619.41,30.61,114303.67
1997-11-17,727.95,30.6,113946.55
1997-11-18,788.86,30.59,113730.07
1997-11-19,816.96,30.59,113587.18
1997-11-20,638.36,30.58,113090.04
1997-11-21,709.76,30.57,112805.93
1997-11-22,647.18,30.56,112522.66
1997-11-23,727.45,30.56,112450.16
1997-11-24,657.03,30.55,112239.97
1997-11-25,692.48,30.55,112167.53
1997-11-26,814.71,30.55,112381.16
1997-11-27,637.82,30.55,112239.97
1997-11-28,669.48,30.55,112167.53
1997-11-29,664.7,30.54,112091.57
1997-11-30,627.22,30.54,111943.24
1997-12-01,642.38,30.54,111795.23
1997-12-02,606.48,30.53,111647.42
1997-12-03,655.0,30.53,111647.42
1997-12-04,622.67,30.53,111575.37
1997-12-05,660.0,30.53,111575.37
1997-12-06,622.84,30.53,111499.69
1997-12-07,736.48,30.53,111647.42
1997-12-08,708.15,30.53,111723.09
1997-12-09,669.0,30.53,111723.09
1997-12-10,625.85,30.53,111647.42
1997-12-11,594.52,30.53,111499.69
1997-12-12,670.0,30.52,111499.69
1997-12-13,595.68,30.52,111352.27
1997-12-14,634.77,30.52,111280.4
1997-12-15,664.0,30.52,111280.4
1997-12-16,653.0,30.52,111280.4
1997-12-17,803.71,30.52,111575.37
1997-12-18,845.47,30.53,111943.24
1997-12-19,623.57,30.53,111870.99
1997-12-20,619.8,30.53,111795.23
1997-12-21,584.48,30.53,111647.42
1997-12-22,663.0,30.53,111647.42
1997-12-23,662.0,30.53,111647.42
1997-12-24,591.52,30.53,111499.69
1997-12-25,632.78,30.53,111427.84
1997-12-26,670.0,30.52,111427.84
1997-12-27,596.67,30.52,111280.4
1997-12-28,743.33,30.52,111427.84
1997-12-29,640.9,30.52,111352.27
1997-12-30,642.77,30.52,111280.4
1997-12-31,675.0,30.52,111280.4
1998-01-01,641.01,30.52,111205.04
1998-01-02,758.23,30.52,111352.27
1998-01-03,679.0,30.52,111352.27
1998-01-04,752.32,30.52,111499.69
1998-01-05,646.78,30.52,111427.84
1998-01-06,681.0,30.52,111427.84
1998-01-07,756.38,30.52,111575.37
1998-01-08,720.33,30.53,111647.42
1998-01-09,648.67,30.53,111575.37
1998-01-10,799.85,30.53,111795.23
1998-01-11,727.2,30.54,111870.99
1998-01-12,728.43,30.54,111943.24
1998-01-13,805.08,30.54,112167.53
1998-01-14,757.52,30.55,112239.97
1998-01-15,821.18,30.55,112381.16
1998-01-16,735.0,30.55,112381.16
1998-01-17,673.56,30.55,112308.88
1998-01-18,730.44,30.55,112381.16
1998-01-19,801.11,30.56,112591.62
1998-01-20,694.0,30.56,112591.62
1998-01-21,694.0,30.56,112591.62
1998-01-22,761.47,30.56,112733.38
1998-01-23,652.12,30.56,112664.2
1998-01-24,684.0,30.56,112664.2
1998-01-25,719.88,30.56,112733.38
1998-01-26,720.58,30.56,112805.93
1998-01-27,648.42,30.56,112733.38
1998-01-28,684.0,30.56,112733.38
1998-01-29,680.0,30.56,112733.38
1998-01-30,678.0,30.56,112733.38
1998-01-31,677.0,30.56,112733.38
1998-02-01,643.12,30.56,112664.2
1998-02-02,710.88,30.56,112733.38
1998-02-03,641.12,30.56,112664.2
1998-02-04,704.88,30.56,112733.38
1998-02-05,636.12,30.56,112664.2
1998-02-06,670.0,30.56,112664.2
1998-02-07,671.0,30.56,112664.2
1998-02-08,673.0,30.56,112664.2
1998-02-09,705.88,30.56,112733.38
1998-02-10,671.0,30.56,112733.38
1998-02-11,631.12,30.56,112664.2
1998-02-12,668.0,30.56,112664.2
1998-02-13,701.88,30.56,112733.38
1998-02-14,810.08,30.56,113017.18
1998-02-15,635.1,30.57,112947.95
1998-02-16,634.32,30.57,112875.19
1998-02-17,632.08,30.57,112805.93
1998-02-18,596.54,30.56,112664.2
1998-02-19,666.0,30.56,112664.2
1998-02-20,669.0,30.56,112664.2
1998-02-21,775.37,30.56,112875.19
1998-02-22,639.08,30.56,112805.93
1998-02-23,641.42,30.56,112733.38
1998-02-24,741.5,30.55,112875.19
1998-02-25,583.5,30.56,112733.38
1998-02-26,641.12,30.56,112664.2
1998-02-27,692.0,30.56,112664.2
1998-02-28,626.64,30.56,112522.66
1998-03-01,683.45,30.56,112450.16
1998-03-02,717.0,30.55,112450.16
1998-03-03,750.55,30.55,112522.66
1998-03-04,718.0,30.56,112522.66
1998-03-05,672.66,153.44,112381.16
1998-03-06,729.56,35.18,112308.88
1998-03-07,643.44,30.55,112091.57
1998-03-08,685.53,30.54,112019.23
1998-03-09,568.07,30.54,111795.23
1998-03-10,717.2,30.54,111870.99
1998-03-11,679.0,30.54,111870.99
1998-03-12,603.43,30.53,111723.09
1998-03-13,563.37,30.53,111499.69
1998-03-14,635.78,30.52,111427.84
1998-03-15,612.67,30.52,111280.4
1998-03-16,665.0,30.52,111280.4
1998-03-17,709.56,30.52,111499.69
1998-03-18,529.78,30.52,111427.84
1998-03-19,644.38,30.53,111575.37
1998-03-20,576.0,30.53,111575.37
1998-03-21,610.33,30.53,111647.42
1998-03-22,720.14,30.53,111943.24
1998-03-23,685.08,30.54,112167.53
1998-03-24,754.04,30.55,112522.66
1998-03-25,750.73,30.56,112875.19
1998-03-26,791.09,30.57,113301.82
1998-03-27,824.88,30.59,113803.39
1998-03-28,707.74,30.6,114086.51
1998-03-29,598.02,30.6,114159.94
1998-03-30,606.33,30.6,114230.02
1998-03-31,608.13,30.6,114303.67
1998-04-01,601.32,30.61,114373.72
1998-04-02,675.76,30.61,114591.43
1998-04-03,684.19,30.62,114806.02
1998-04-04,679.24,30.62,115024.67
1998-04-05,712.0,30.63,115314.25
1998-04-06,657.87,30.64,115530.2
1998-04-07,661.69,34.36,115821.16
1998-04-08,752.7,37.73,116330.31
1998-04-09,637.72,37.74,116623.3
1998-04-10,634.02,37.75,116916.9
1998-04-11,747.95,37.76,117434.48
1998-04-12,709.95,37.78,117874.72
1998-04-13,676.02,37.79,118247.66
1998-04-14,788.68,37.8,118844.04
1998-04-15,752.4,37.83,119366.48
1998-04-16,641.5,37.84,119666.98
1998-04-17,642.95,37.85,119968.37
1998-04-18,523.13,221.67,120042.02
1998-04-19,678.48,312.77,120421.81
1998-04-20,642.91,33.99,120725.11
1998-04-21,715.05,30.78,121181.41
1998-04-22,678.41,30.79,121561.07
1998-04-23,951.24,30.8,122481.88
1998-04-24,837.47,30.83,123175.05
1998-04-25,918.02,30.85,124027.98
1998-04-26,842.83,31.6,124733.75
1998-04-27,1042.11,31.45,125832.81
1998-04-28,1049.9,30.99,126945.33
1998-04-29,1275.13,30.95,128504.6
1998-04-30,1436.89,31.01,130382.73
1998-05-01,1626.06,31.08,132530.95
1998-05-02,1825.57,31.15,134471.92
1998-05-03,2173.3,31.21,136085.08
1998-05-04,2240.26,90.71,137136.83
1998-05-05,1969.83,156.35,137295.17
1998-05-06,2023.84,156.37,137540.8
1998-05-07,1634.63,204.62,136974.77
1998-05-08,1786.67,234.83,136730.14
1998-05-09,1738.86,235.54,136489.86
1998-05-10,1941.14,235.47,136730.14
1998-05-11,1768.53,235.52,136568.55
1998-05-12,1515.67,278.26,135845.92
1998-05-13,1939.49,324.23,135924.25
1998-05-14,2022.68,343.41,136167.58
1998-05-15,1756.9,409.29,135685.39
1998-05-16,1735.33,448.95,135041.41
1998-05-17,2132.5,448.92,135205.05
1998-05-18,1620.38,448.72,134471.92
1998-05-19,1562.09,383.27,133900.86
1998-05-20,1436.61,217.21,133576.78
1998-05-21,1745.27,117.44,134063.27
1998-05-22,1888.36,117.51,134714.56
1998-05-23,1947.29,191.83,135205.05
1998-05-24,2001.4,278.45,135525.19
1998-05-25,1869.4,294.5,135603.33
1998-05-26,1619.18,276.0,135205.0
1998-05-27,1789.77,276.02,135125.2
1998-05-28,1665.27,275.96,134877.81
1998-05-29,1565.42,249.36,134551.38
1998-05-30,1702.09,210.4,134634.86
1998-05-31,1742.49,182.47,134877.81
1998-06-01,1385.36,158.46,134471.92
1998-06-02,1457.95,85.06,134388.52
1998-06-03,1992.32,31.2,135365.02
1998-06-04,1429.35,31.2,135205.05
1998-06-05,1479.74,31.2,135125.2
1998-06-06,1302.97,31.2,134714.56
1998-06-07,1727.03,31.2,135125.2
1998-06-08,1272.97,31.19,134714.56
1998-06-09,1828.69,31.19,135525.19
1998-06-10,1499.4,31.21,135603.33
1998-06-11,1450.0,31.21,135603.33
1998-06-12,1390.6,31.21,135525.19
1998-06-13,1550.28,31.21,135763.77
1998-06-14,1329.72,31.21,135525.19
1998-06-15,1388.59,31.21,135443.06
1998-06-16,1470.0,31.21,135443.06
1998-06-17,1440.65,31.21,135365.02
1998-06-18,1319.09,31.2,135125.2
1998-06-19,1530.26,31.2,135205.05
1998-06-20,1549.3,31.2,135283.0
1998-06-21,1450.7,31.2,135205.05
1998-06-22,1222.71,31.19,134714.56
1998-06-23,1797.94,31.19,135365.02
1998-06-24,1389.09,31.2,135125.2
1998-06-25,1771.06,31.2,135603.33
1998-06-26,1630.6,80.16,135525.19
1998-06-27,1850.28,117.69,135763.77
1998-06-28,1639.11,117.67,135603.33
1998-06-29,1509.2,117.62,135205.05
1998-06-30,1310.44,117.57,134551.38
1998-07-01,1499.94,69.71,134471.92
1998-07-02,1143.98,35.97,133983.95
1998-07-03,1503.89,173.35,134309.02
1998-07-04,1258.04,346.82,134146.45
1998-07-05,1238.07,347.67,133983.95
1998-07-06,1200.0,263.67,133983.95
1998-07-07,1114.89,197.67,134225.72
1998-07-08,1015.19,35.97,134551.38
1998-07-09,1108.3,35.99,135125.2
1998-07-10,749.55,36.0,135041.0
1998-07-11,752.21,36.0,135041.41
1998-07-12,837.5,66.88,135205.05
1998-07-13,752.0,36.0,135205.05
1998-07-14,744.0,36.0,135205.05
1998-07-15,703.5,36.0,135041.41
1998-07-16,684.03,212.37,134634.86
1998-07-17,633.82,206.56,134063.27
1998-07-18,695.52,35.95,133659.67
1998-07-19,657.22,35.94,133253.5
1998-07-20,512.71,35.92,132530.95
1998-07-21,815.06,35.9,132370.41
1998-07-22,613.35,35.88,131730.44
1998-07-23,500.01,107.4,130699.05
1998-07-24,820.96,179.13,130224.92
1998-07-25,527.42,178.97,129128.89
1998-07-26,676.77,178.8,128348.93
1998-07-27,551.46,178.58,127340.25
1998-07-28,875.77,178.45,126955.0
