#TIME             VMEM_MAX          VMEM              RMEM_MAX          RMEM              SHMEM             MEM_FREE          TMEM_MAX         
1648314359        0.109550          0.109550          0.003002          0.003002          0.000000          181.349000        0.003002         
1648314369        27.998200         27.998200         0.814945          0.814945          0.000000          180.549000        0.814945         
1648314379        28.552900         28.552900         1.024080          1.024080          0.000000          180.362000        1.024080         
1648314389        28.825200         28.825200         1.219980          1.219980          0.000000          180.159000        1.219980         
1648314400        30.796600         30.796600         1.310030          1.310030          0.000000          180.086000        1.310030         
1648314410        31.286200         31.286200         1.664520          1.664520          0.000000          179.654000        1.664520         
1648314420        35.397200         35.397200         5.789040          5.789040          0.000000          175.426000        5.789040         
1648314430        36.676200         36.676200         7.121270          7.121270          0.000000          174.110000        7.121270         
1648314440        37.625300         37.625300         7.816600          7.816600          0.000000          173.518000        7.816600         
1648314450        37.964200         37.964200         8.226630          8.226630          0.000000          172.935000        8.226630         
1648314461        37.964200         37.939900         8.236230          8.236230          0.000000          172.990000        8.236230         
1648314471        37.964200         37.827500         8.236230          8.123810          0.000000          173.105000        8.236230         
1648314481        38.034300         38.034300         8.330570          8.330570          0.000000          172.893000        8.330570         
1648314492        51.748200         51.748200         10.392600         10.392600         0.697800          169.939000        11.090400        
1648314506        56.374700         56.374700         11.682000         11.682000         1.062300          168.158000        12.744300        
1648314521        64.292700         64.292700         13.219300         13.219300         1.486500          167.404000        14.705800        
1648314539        65.257500         65.257500         13.863500         13.863500         1.486500          166.787000        15.350000        
1648314557        68.133000         68.133000         14.601700         14.601700         1.486500          166.192000        16.088200        
1648314574        69.754400         69.754400         15.135800         15.135800         1.486500          165.752000        16.622300        
1648314590        78.798700         78.798700         16.325400         16.325400         1.486500          164.873000        17.811900        
1648314602        82.421400         82.421400         16.597800         16.597800         1.486500          164.645000        18.084300        
1648314617        82.448900         82.448900         16.627900         16.627900         1.486500          164.590000        18.114400        
1648314632        82.538300         82.538300         16.745600         16.745600         1.486500          164.444000        18.232100        
1648314647        82.588000         82.588000         16.812400         16.812400         1.486500          164.423000        18.298900        
1648314662        82.613900         82.613900         16.844300         16.844300         1.486500          164.389000        18.330800        
1648314677        82.664500         82.664500         16.916800         16.916800         1.486500          164.302000        18.403300        
1648314692        82.736900         82.736900         17.018700         17.018700         1.486500          164.222000        18.505200        
1648314707        82.849400         82.849400         17.166500         17.166500         1.486500          164.066000        18.653000        
1648314722        82.849400         82.849400         17.176000         17.176000         1.486500          164.051000        18.662500        
1648314736        82.849400         82.846900         17.186000         17.186000         1.486500          164.044000        18.672500        
1648314751        82.849400         82.631300         17.206700         17.206700         1.486500          164.027000        18.693200        
1648314762        82.849400         82.201200         17.206700         17.199900         1.486500          164.031000        18.693200        
1648314772        82.849400         81.975800         17.206700         17.197000         1.486500          164.030000        18.693200        
1648314783        82.849400         81.285100         17.206700         17.159200         1.486500          164.067000        18.693200        
1648314793        82.849400         80.599500         17.206700         17.130500         1.486500          164.094000        18.693200        
1648314803        82.849400         79.047400         17.206700         17.083400         1.486500          164.132000        18.693200        
1648314813        82.849400         78.160200         17.206700         17.046900         1.486500          164.163000        18.693200        
1648314824        82.849400         76.808100         17.206700         16.977900         1.486500          164.226000        18.693200        
1648314834        82.849400         75.663600         17.206700         16.908700         1.486500          164.287000        18.693200        
