#TIME             VMEM_MAX          VMEM              RMEM_MAX          RMEM              SHMEM             MEM_FREE          TMEM_MAX         
1648314300        0.109550          0.109550          0.003002          0.003002          0.000000          180.608000        0.003002         
1648314310        0.109550          0.109550          0.003056          0.003056          0.000000          180.608000        0.003056         
1648314320        0.109550          0.109550          0.003059          0.003059          0.000000          180.605000        0.003059         
1648314330        0.109550          0.109550          0.003059          0.003059          0.000000          180.608000        0.003059         
1648314340        0.109550          0.109550          0.003059          0.003059          0.000000          180.609000        0.003059         
1648314350        0.109550          0.109550          0.003059          0.003059          0.000000          180.606000        0.003059         
1648314361        0.109550          0.109550          0.003059          0.003059          0.000000          180.604000        0.003059         
1648314371        28.031100         28.031100         0.823174          0.823174          0.000000          179.804000        0.823174         
1648314381        28.577900         28.577900         1.042110          1.042110          0.000000          179.604000        1.042110         
1648314391        28.839700         28.839700         1.215030          1.215030          0.000000          179.433000        1.215030         
1648314401        30.819100         30.819100         1.300110          1.300110          0.000000          179.367000        1.300110         
1648314411        31.295100         31.295100         1.712610          1.712610          0.000000          178.887000        1.712610         
1648314422        34.433100         34.433100         4.870450          4.870450          0.000000          175.623000        4.870450         
1648314432        36.691200         36.691200         7.130910          7.130910          0.000000          173.372000        7.130910         
1648314442        37.738800         37.738800         7.871270          7.871270          0.000000          172.629000        7.871270         
1648314452        38.077600         38.077600         8.298390          8.298390          0.000000          172.148000        8.298390         
1648314463        38.077600         37.918000         8.298390          8.188970          0.000000          172.309000        8.298390         
1648314473        38.077600         37.864200         8.298390          8.135170          0.000000          172.361000        8.298390         
1648314483        42.961600         42.961600         9.393200          9.393200          0.207200          171.048000        9.600400         
1648314493        58.228000         58.228000         11.616100         11.616100         1.050300          168.466000        12.666400        
1648314507        59.376600         59.376600         12.402700         12.402700         1.050300          167.248000        13.453000        
1648314521        66.719400         66.719400         13.858900         13.858900         1.471700          166.077000        15.330600        
1648314538        68.215400         68.215400         14.455800         14.455800         1.471700          165.586000        15.927500        
1648314555        73.343200         73.343200         15.370400         15.370400         1.471700          164.922000        16.842100        
1648314570        78.277100         78.277100         16.150100         16.150100         1.471700          164.277000        17.621800        
1648314583        82.422600         82.422600         16.720600         16.720600         1.471700          163.811000        18.192300        
1648314598        82.474500         82.474500         16.790400         16.790400         1.471700          163.733000        18.262100        
1648314613        82.495300         82.495300         16.827500         16.827500         1.471700          163.700000        18.299200        
1648314628        82.516500         82.516500         16.857800         16.857800         1.471700          163.671000        18.329500        
1648314643        82.516500         82.516500         16.858500         16.858500         1.471700          163.655000        18.330200        
1648314658        82.557200         82.557200         16.920200         16.920200         1.471700          163.593000        18.391900        
1648314673        82.641600         82.641600         17.047600         17.047600         1.471700          163.485000        18.519300        
1648314688        82.674900         82.674900         17.104300         17.104300         1.471700          163.422000        18.576000        
1648314703        82.710700         82.710700         17.158300         17.158300         1.471700          163.367000        18.630000        
1648314717        82.710700         82.271000         17.158300         17.143600         1.471700          163.381000        18.630000        
1648314727        82.710700         81.858700         17.158300         17.156800         1.471700          163.368000        18.630000        
1648314737        82.710700         81.858700         17.162800         17.162800         1.471700          163.365000        18.634500        
1648314748        82.710700         81.873000         17.184100         17.184100         1.471700          163.343000        18.655800        
1648314758        82.710700         81.873300         17.188200         17.188200         1.471700          163.339000        18.659900        
1648314769        82.710700         81.235000         17.207400         17.207400         1.471700          163.316000        18.679100        
1648314779        82.710700         80.584600         17.207400         17.193400         1.471700          163.325000        18.679100        
1648314789        82.710700         79.030600         17.207400         17.143000         1.471700          163.366000        18.679100        
1648314799        82.710700         78.347100         17.207400         17.096700         1.471700          163.410000        18.679100        
1648314810        82.710700         77.899500         17.207400         17.069700         1.471700          163.435000        18.679100        
1648314820        82.710700         76.445300         17.207400         17.092000         1.264500          163.647000        18.679100        
1648314830        82.710700         71.434200         17.207400         15.409500         1.264500          165.097000        18.679100        
1648314840        82.710700         70.531100         17.207400         15.353100         1.264500          165.148000        18.679100        
1648314851        82.710700         69.618600         17.207400         15.289300         1.264500          165.204000        18.679100        
1648314861        82.710700         68.349100         17.207400         15.295800         1.053400          165.401000        18.679100        
1648314871        82.710700         63.411800         17.207400         13.478400         1.053300          167.021000        18.679100        
1648314881        82.710700         53.590000         17.207400         10.312600         0.421300          170.424000        18.679100        
1648314891        82.710700         44.809700         17.207400         7.124220          0.213300          173.437000        18.679100        
1648314902        82.710700         40.315000         17.207400         5.537160          0.000000          175.056000        18.679100        
1648314912        82.710700         40.315000         17.207400         5.537510          0.000000          175.054000        18.679100        
1648314922        82.710700         40.315000         17.207400         5.537670          0.000000          175.056000        18.679100        
1648314932        82.710700         40.315000         17.207400         5.537780          0.000000          175.055000        18.679100        
1648314942        82.710700         40.315000         17.207400         5.537780          0.000000          175.054000        18.679100        
1648314952        82.710700         40.315000         17.207400         5.537960          0.000000          175.056000        18.679100        
1648314963        82.710700         40.315000         17.207400         5.537960          0.000000          175.056000        18.679100        
1648314973        82.710700         40.315000         17.207400         5.537960          0.000000          175.057000        18.679100        
1648314983        82.710700         0.109673          17.207400         0.003147          0.000000          180.276000        18.679100        
