#TIME             VMEM_MAX          VMEM              RMEM_MAX          RMEM              SHMEM             MEM_FREE          TMEM_MAX         
1648314328        0.109550          0.109550          0.003006          0.003006          0.000000          181.293000        0.003006         
1648314338        0.109550          0.109550          0.003056          0.003056          0.000000          181.293000        0.003056         
1648314348        0.109550          0.109550          0.003056          0.003056          0.000000          181.296000        0.003056         
1648314358        0.109550          0.109550          0.003056          0.003056          0.000000          181.294000        0.003056         
1648314368        26.362900         26.362900         0.805264          0.805264          0.000000          180.510000        0.805264         
1648314379        28.533200         28.533200         1.018450          1.018450          0.000000          180.310000        1.018450         
1648314389        28.788600         28.788600         1.209970          1.209970          0.000000          180.117000        1.209970         
1648314399        30.775500         30.775500         1.282880          1.282880          0.000000          180.062000        1.282880         
1648314409        31.208600         31.208600         1.644920          1.644920          0.000000          179.684000        1.644920         
1648314419        32.625200         32.625200         3.080360          3.080360          0.000000          178.113000        3.080360         
1648314429        36.602700         36.602700         7.057270          7.057270          0.000000          174.124000        7.057270         
1648314440        36.696500         36.696500         7.147920          7.147920          0.000000          174.029000        7.147920         
1648314450        37.902900         37.902900         8.167830          8.167830          0.000000          172.997000        8.167830         
1648314460        37.902900         37.843700         8.167830          8.120930          0.000000          173.055000        8.167830         
1648314470        37.902900         37.872200         8.167830          8.149070          0.000000          173.026000        8.167830         
1648314481        38.033400         38.033400         8.310630          8.310630          0.000000          172.863000        8.310630         
1648314491        51.735000         51.735000         10.374600         10.374600         0.677800          170.232000        11.052400        
1648314504        56.637000         56.637000         11.590000         11.590000         1.062700          168.953000        12.652700        
1648314518        64.579000         64.579000         13.244100         13.244100         1.488200          167.287000        14.732300        
1648314536        67.011000         67.011000         13.929900         13.929900         1.488200          166.791000        15.418100        
1648314553        68.377400         68.377400         14.540400         14.540400         1.488200          166.228000        16.028600        
1648314570        69.735000         69.735000         15.103600         15.103600         1.488200          165.701000        16.591800        
1648314587        78.666900         78.666900         16.221800         16.221800         1.488200          164.908000        17.710000        
1648314599        82.378600         82.378600         16.539500         16.539500         1.488200          164.646000        18.027700        
1648314613        82.392100         82.392100         16.556400         16.556400         1.488200          164.604000        18.044600        
1648314628        82.447300         82.447300         16.633200         16.633200         1.488200          164.531000        18.121400        
1648314643        82.471900         82.471900         16.669900         16.669900         1.488200          164.505000        18.158100        
1648314658        82.478500         82.478500         16.685400         16.685400         1.488200          164.485000        18.173600        
1648314673        82.514700         82.514700         16.740900         16.740900         1.488200          164.407000        18.229100        
1648314688        82.558400         82.558400         16.811700         16.811700         1.488200          164.364000        18.299900        
1648314703        82.647800         82.647800         16.945000         16.945000         1.488200          164.212000        18.433200        
1648314718        82.659900         82.659900         16.968600         16.968600         1.488200          164.186000        18.456800        
1648314733        82.659900         82.014600         16.975400         16.975400         1.488200          164.187000        18.463600        
1648314743        82.659900         82.014600         16.984800         16.984800         1.488200          164.182000        18.473000        
1648314753        82.659900         81.785100         16.984800         16.972300         1.488200          164.195000        18.473000        
1648314764        82.659900         81.785200         16.984800         16.978900         1.488200          164.189000        18.473000        
1648314774        82.659900         81.339700         16.984800         16.971300         1.488200          164.183000        18.473000        
1648314785        82.659900         80.887000         16.984800         16.957700         1.488200          164.219000        18.473000        
1648314795        82.659900         78.654900         16.984800         16.881300         1.488200          164.267000        18.473000        
1648314805        82.659900         78.222300         16.984800         16.880100         1.488200          164.272000        18.473000        
1648314815        82.659900         76.204200         16.984800         16.784500         1.488200          164.359000        18.473000        
1648314826        82.659900         75.521400         16.984800         16.745200         1.488200          164.395000        18.473000        
1648314836        82.659900         70.244400         16.984800         15.227100         1.276500          165.930000        18.473000        
1648314846        82.659900         70.018300         16.984800         15.214900         1.276500          165.942000        18.473000        
1648314856        82.659900         69.344800         16.984800         15.186100         1.276500          165.964000        18.473000        
1648314867        82.659900         68.668800         16.984800         15.153200         1.276500          165.993000        18.473000        
1648314877        82.659900         63.555800         16.984800         13.584800         1.062700          167.580000        18.473000        
1648314887        82.659900         53.998400         16.984800         10.483700         0.424100          170.965000        18.473000        
1648314897        82.659900         49.638000         16.984800         8.815500          0.424100          172.411000        18.473000        
1648314907        82.659900         44.707500         16.984800         7.221680          0.000000          174.233000        18.473000        
1648314918        82.659900         40.432800         16.984800         5.637890          0.000000          175.628000        18.473000        
1648314928        82.659900         40.432800         16.984800         5.637890          0.000000          175.628000        18.473000        
1648314938        82.659900         40.432800         16.984800         5.637890          0.000000          175.628000        18.473000        
1648314948        82.659900         40.432800         16.984800         5.637970          0.000000          175.628000        18.473000        
1648314958        82.659900         40.432800         16.984800         5.638150          0.000000          175.629000        18.473000        
1648314968        82.659900         40.432800         16.984800         5.638210          0.000000          175.629000        18.473000        
1648314979        82.659900         40.432800         16.984800         5.638220          0.000000          175.630000        18.473000        
1648314989        82.659900         0.109673          16.984800         0.003147          0.000000          180.953000        18.473000        
1648314999        82.659900         0.109673          16.984800         0.003147          0.000000          180.953000        18.473000        
1648315009        82.659900         0.109673          16.984800         0.003147          0.000000          180.956000        18.473000        
1648315019        82.659900         0.109673          16.984800         0.003147          0.000000          180.955000        18.473000        
