#TIME             VMEM_MAX          VMEM              RMEM_MAX          RMEM              SHMEM             MEM_FREE          TMEM_MAX         
1648314342        0.109550          0.109550          0.003002          0.003002          0.000000          181.240000        0.003002         
1648314352        0.109550          0.109550          0.003052          0.003052          0.000000          181.243000        0.003052         
1648314362        0.109550          0.109550          0.003056          0.003056          0.000000          181.242000        0.003056         
1648314372        28.289400         28.289400         0.915821          0.915821          0.000000          180.347000        0.915821         
1648314383        28.617500         28.617500         1.110900          1.110900          0.000000          180.162000        1.110900         
1648314393        30.687700         30.687700         1.258300          1.258300          0.000000          180.019000        1.258300         
1648314403        30.853100         30.853100         1.343810          1.343810          0.000000          179.943000        1.343810         
1648314414        32.000700         32.000700         2.371640          2.371640          0.000000          178.770000        2.371640         
1648314424        36.539600         36.539600         7.004640          7.004640          0.000000          174.117000        7.004640         
1648314434        36.757900         36.757900         7.222830          7.222830          0.000000          173.898000        7.222830         
1648314444        37.905900         37.905900         8.193540          8.193540          0.000000          172.923000        8.193540         
1648314454        37.905900         37.626200         8.193540          7.914520          0.000000          173.203000        8.193540         
1648314465        37.905900         37.871100         8.193540          8.159290          0.000000          172.954000        8.193540         
1648314475        37.921300         37.921300         8.209760          8.209760          0.000000          172.906000        8.209760         
1648314485        43.911900         43.911900         9.256670          9.256670          0.352300          171.517000        9.608970         
1648314496        52.527900         52.527900         10.845300         10.845300         0.842200          169.912000        11.687500        
1648314509        56.554200         56.554200         11.830900         11.830900         1.048700          167.922000        12.879600        
1648314524        64.447400         64.447400         13.373400         13.373400         1.469700          167.145000        14.843100        
1648314542        66.040900         66.040900         14.087000         14.087000         1.469700          166.519000        15.556700        
1648314560        69.068900         69.068900         14.809800         14.809800         1.469700          165.898000        16.279500        
1648314577        75.931800         75.931800         15.783900         15.783900         1.469700          165.198000        17.253600        
1648314591        82.344500         82.344500         16.662100         16.662100         1.469700          164.492000        18.131800        
1648314606        82.358300         82.358300         16.682800         16.682800         1.469700          164.455000        18.152500        
1648314621        82.412800         82.412800         16.756000         16.756000         1.469700          164.390000        18.225700        
1648314636        82.480800         82.480800         16.838600         16.838600         1.469700          164.309000        18.308300        
1648314650        82.505200         82.505200         16.875900         16.875900         1.469700          164.271000        18.345600        
1648314665        82.577000         82.577000         16.975500         16.975500         1.469700          164.158000        18.445200        
1648314680        82.695100         82.695100         17.120100         17.120100         1.469700          164.002000        18.589800        
1648314695        82.714100         82.714100         17.156700         17.156700         1.469700          163.989000        18.626400        
1648314710        82.714100         82.563100         17.229700         17.229700         1.469700          163.896000        18.699400        
1648314725        82.783100         82.783100         17.252300         17.252300         1.469700          163.894000        18.722000        
1648314740        82.783100         82.779500         17.260600         17.260600         1.469700          163.885000        18.730300        
1648314755        82.783100         82.777100         17.272200         17.272200         1.469700          163.872000        18.741900        
1648314770        82.783100         82.579500         17.297700         17.297700         1.469700          163.847000        18.767400        
1648314780        82.783100         81.900200         17.297700         17.268800         1.469700          163.869000        18.767400        
1648314791        82.783100         81.265800         17.297700         17.278600         1.469700          163.863000        18.767400        
1648314801        82.783100         80.599300         17.297700         17.258500         1.469700          163.879000        18.767400        
1648314811        82.783100         79.739000         17.297700         17.252900         1.469700          163.882000        18.767400        
1648314821        82.783100         78.828800         17.297700         17.194200         1.469700          163.934000        18.767400        
1648314832        82.783100         77.703100         17.297700         17.127700         1.469700          163.991000        18.767400        
1648314842        82.783100         76.804100         17.297700         17.070900         1.469700          164.041000        18.767400        
1648314852        82.783100         75.900500         17.297700         17.012900         1.469700          164.094000        18.767400        
1648314862        82.783100         73.657300         17.297700         16.881800         1.469700          164.212000        18.767400        
1648314873        82.783100         68.458500         17.297700         15.218700         1.258600          165.892000        18.767400        
1648314883        82.783100         63.759100         17.297700         13.635500         1.050200          167.488000        18.767400        
1648314893        82.783100         58.174900         17.297700         12.006300         0.625900          169.344000        18.767400        
1648314903        82.783100         49.220700         17.297700         8.650090          0.415600          172.528000        18.767400        
1648314913        82.783100         44.800000         17.297700         7.131810          0.206400          174.064000        18.767400        
1648314924        82.783100         44.800000         17.297700         7.131970          0.206400          174.064000        18.767400        
1648314934        82.783100         44.666900         17.297700         7.205610          0.000000          174.192000        18.767400        
1648314944        82.783100         40.386100         17.297700         5.612660          0.000000          175.600000        18.767400        
1648314954        82.783100         40.386100         17.297700         5.612660          0.000000          175.600000        18.767400        
1648314964        82.783100         40.386100         17.297700         5.612770          0.000000          175.599000        18.767400        
1648314975        82.783100         40.386100         17.297700         5.612770          0.000000          175.600000        18.767400        
1648314985        82.783100         0.109673          17.297700         0.003147          0.000000          180.897000        18.767400        
1648314995        82.783100         0.109673          17.297700         0.003147          0.000000          180.901000        18.767400        
1648315005        82.783100         0.109673          17.297700         0.003147          0.000000          180.901000        18.767400        
1648315015        82.783100         0.109673          17.297700         0.003147          0.000000          180.902000        18.767400        
1648315025        82.783100         0.109673          17.297700         0.003147          0.000000          180.901000        18.767400        
1648315035        82.783100         0.109673          17.297700         0.003147          0.000000          180.903000        18.767400        
1648315046        82.783100         0.109673          17.297700         0.003147          0.000000          180.902000        18.767400        
1648315056        82.783100         0.109673          17.297700         0.003147          0.000000          180.903000        18.767400        
1648315066        82.783100         0.109673          17.297700         0.003147          0.000000          180.903000        18.767400        
