#TIME             VMEM_MAX          VMEM              RMEM_MAX          RMEM              SHMEM             MEM_FREE          TMEM_MAX         
1648314350        0.109550          0.109550          0.003002          0.003002          0.000000          181.363000        0.003002         
1648314360        0.109550          0.109550          0.003056          0.003056          0.000000          181.361000        0.003056         
1648314370        28.023400         28.023400         0.829784          0.829784          0.000000          180.550000        0.829784         
1648314380        28.564400         28.564400         1.035430          1.035430          0.000000          180.364000        1.035430         
1648314391        28.831300         28.831300         1.220920          1.220920          0.000000          180.174000        1.220920         
1648314401        30.809000         30.809000         1.304660          1.304660          0.000000          180.104000        1.304660         
1648314411        31.620500         31.620500         2.021380          2.021380          0.000000          179.402000        2.021380         
1648314421        35.530100         35.530100         5.985190          5.985190          0.000000          175.256000        5.985190         
1648314431        36.679500         36.679500         7.134350          7.134350          0.000000          174.105000        7.134350         
1648314441        37.575300         37.575300         7.643650          7.643650          0.000000          173.515000        7.643650         
1648314452        37.958200         37.958200         8.249760          8.249760          0.000000          173.021000        8.249760         
1648314462        37.958200         37.819500         8.249760          8.112130          0.000000          173.123000        8.249760         
1648314472        37.958200         37.933900         8.249760          8.226310          0.000000          173.009000        8.249760         
1648314483        41.927800         41.927800         9.117370          9.117370          0.208600          172.053000        9.325970         
1648314493        54.649200         54.649200         11.021400         11.021400         0.850000          169.456000        11.871400        
1648314506        58.963200         58.963200         12.061900         12.061900         1.061400          168.722000        13.123300        
1648314519        66.381200         66.381200         13.586300         13.586300         1.481500          167.128000        15.067800        
1648314536        67.617100         67.617100         14.195100         14.195100         1.481500          166.597000        15.676600        
1648314553        69.380500         69.380500         14.819900         14.819900         1.481500          166.082000        16.301400        
1648314570        73.958600         73.958600         15.669900         15.669900         1.481500          165.314000        17.151400        
1648314585        82.331100         82.331100         16.549100         16.549100         1.481500          164.712000        18.030600        
1648314600        82.347100         82.347100         16.575400         16.575400         1.481500          164.677000        18.056900        
1648314615        82.369800         82.369800         16.610200         16.610200         1.481500          164.643000        18.091700        
1648314630        82.396000         82.396000         16.644300         16.644300         1.481500          164.610000        18.125800        
1648314645        82.416300         82.416300         16.672000         16.672000         1.481500          164.586000        18.153500        
1648314660        82.461600         82.461600         16.734600         16.734600         1.481500          164.512000        18.216100        
1648314675        82.554700         82.554700         16.863000         16.863000         1.481500          164.380000        18.344500        
1648314690        82.594000         82.594000         16.929300         16.929300         1.481500          164.309000        18.410800        
1648314705        82.594000         82.401800         16.970200         16.970200         1.481500          164.281000        18.451700        
1648314715        82.594000         82.420900         17.002500         17.002500         1.481500          164.247000        18.484000        
1648314726        82.594000         82.420900         17.007800         17.007800         1.481500          164.242000        18.489300        
1648314736        82.594000         81.877300         17.007800         16.991300         1.481500          164.258000        18.489300        
1648314747        82.594000         81.753400         17.007800         16.989600         1.481500          164.261000        18.489300        
1648314757        82.594000         81.529100         17.007800         16.989300         1.481500          164.263000        18.489300        
1648314767        82.594000         80.852000         17.007800         16.967400         1.481500          164.281000        18.489300        
1648314778        82.594000         80.178500         17.007800         16.936000         1.481500          164.307000        18.489300        
1648314788        82.594000         79.061200         17.007800         16.890500         1.481500          164.349000        18.489300        
1648314798        82.594000         78.409000         17.007800         16.889800         1.481500          164.342000        18.489300        
1648314808        82.594000         77.091500         17.007800         16.859700         1.481500          164.363000        18.489300        
1648314819        82.594000         76.188900         17.007800         16.812400         1.481500          164.405000        18.489300        
1648314829        82.594000         70.898200         17.007800         15.062400         1.272800          166.170000        18.489300        
1648314839        82.594000         69.768000         17.007800         14.990400         1.272800          166.236000        18.489300        
1648314849        82.594000         64.599600         17.007800         13.366100         1.060000          167.876000        18.489300        
1648314859        82.594000         64.149600         17.007800         13.346800         1.060000          167.893000        18.489300        
1648314870        82.594000         63.924900         17.007800         13.339600         1.060000          167.899000        18.489300        
1648314880        82.594000         63.474300         17.007800         13.315000         1.060000          167.922000        18.489300        
1648314890        82.594000         58.231400         17.007800         11.814000         0.633800          169.644000        18.489300        
1648314900        82.594000         49.068200         17.007800         8.680390          0.215000          172.821000        18.489300        
1648314911        82.594000         44.708400         17.007800         7.013090          0.214900          174.298000        18.489300        
1648314921        82.594000         44.708400         17.007800         7.013090          0.214900          174.298000        18.489300        
1648314931        82.594000         44.708400         17.007800         7.013090          0.214900          174.298000        18.489300        
1648314941        82.594000         40.283000         17.007800         5.496420          0.000000          175.839000        18.489300        
1648314951        82.594000         40.283000         17.007800         5.496420          0.000000          175.839000        18.489300        
1648314961        82.594000         40.283000         17.007800         5.496500          0.000000          175.841000        18.489300        
1648314972        82.594000         40.283000         17.007800         5.496500          0.000000          175.839000        18.489300        
1648314982        82.594000         0.109673          17.007800         0.003147          0.000000          181.023000        18.489300        
1648314992        82.594000         0.109673          17.007800         0.003147          0.000000          181.022000        18.489300        
1648315002        82.594000         0.109673          17.007800         0.003147          0.000000          181.024000        18.489300        
1648315012        82.594000         0.109673          17.007800         0.003147          0.000000          181.026000        18.489300        
1648315022        82.594000         0.109673          17.007800         0.003147          0.000000          181.025000        18.489300        
1648315033        82.594000         0.109673          17.007800         0.003147          0.000000          181.024000        18.489300        
1648315043        82.594000         0.109673          17.007800         0.003147          0.000000          181.025000        18.489300        
