#TIME             VMEM_MAX          VMEM              RMEM_MAX          RMEM              SHMEM             MEM_FREE          TMEM_MAX         
1648314362        0.109550          0.109550          0.003006          0.003006          0.000000          181.490000        0.003006         
1648314372        28.273400         28.273400         0.886932          0.886932          0.000000          180.621000        0.886932         
1648314382        28.606700         28.606700         1.082560          1.082560          0.000000          180.436000        1.082560         
1648314392        29.055100         29.055100         1.233210          1.233210          0.000000          180.293000        1.233210         
1648314403        30.829200         30.829200         1.311610          1.311610          0.000000          180.224000        1.311610         
1648314413        31.718500         31.718500         2.134670          2.134670          0.000000          179.270000        2.134670         
1648314423        36.105900         36.105900         6.552200          6.552200          0.000000          174.817000        6.552200         
1648314433        36.717700         36.717700         7.162840          7.162840          0.000000          174.205000        7.162840         
1648314443        37.642300         37.642300         7.834500          7.834500          0.000000          173.618000        7.834500         
1648314454        37.995500         37.995500         8.246570          8.246570          0.000000          173.162000        8.246570         
1648314464        37.995500         37.921900         8.246570          8.188790          0.000000          173.173000        8.246570         
1648314474        37.995500         37.886600         8.246570          8.145950          0.000000          173.200000        8.246570         
1648314484        41.554200         41.554200         8.863620          8.863620          0.201500          172.420000        9.065120         
1648314495        52.474600         52.474600         10.635800         10.635800         0.845800          170.232000        11.481600        
1648314508        55.507200         55.507200         11.640400         11.640400         0.845800          169.430000        12.486200        
1648314520        65.994500         65.994500         13.305700         13.305700         1.492500          167.464000        14.798200        
1648314537        67.232000         67.232000         14.140300         14.140300         1.492500          166.700000        15.632800        
1648314554        68.811500         68.811500         14.705600         14.705600         1.492500          166.244000        16.198100        
1648314571        75.233300         75.233300         15.627900         15.627900         1.492500          165.522000        17.120400        
1648314585        78.750600         78.750600         16.323100         16.323100         1.492500          164.973000        17.815600        
1648314598        82.565800         82.565800         16.666400         16.666400         1.492500          164.700000        18.158900        
1648314612        82.633700         82.633700         16.753900         16.753900         1.492500          164.600000        18.246400        
1648314627        82.701500         82.701500         16.840400         16.840400         1.492500          164.521000        18.332900        
1648314642        82.719200         82.719200         16.865400         16.865400         1.492500          164.500000        18.357900        
1648314657        82.733100         82.733100         16.884000         16.884000         1.492500          164.450000        18.376500        
1648314672        82.801700         82.801700         16.980000         16.980000         1.492500          164.383000        18.472500        
1648314687        82.885500         82.885500         17.091300         17.091300         1.492500          164.272000        18.583800        
1648314702        82.976600         82.976600         17.210500         17.210500         1.492500          164.129000        18.703000        
1648314716        82.992800         82.992800         17.244200         17.244200         1.492500          164.109000        18.736700        
1648314731        82.992800         82.990400         17.268400         17.268400         1.492500          164.104000        18.760900        
1648314743        82.992800         82.525300         17.268400         17.239500         1.492500          164.116000        18.760900        
1648314753        82.992800         81.372900         17.268400         17.182000         1.492500          164.168000        18.760900        
1648314764        82.992800         81.140400         17.268400         17.177700         1.492500          164.174000        18.760900        
1648314774        82.992800         80.215000         17.268400         17.139500         1.492500          164.208000        18.760900        
1648314784        82.992800         79.782200         17.268400         17.151200         1.492500          164.193000        18.760900        
1648314794        82.992800         77.307300         17.268400         17.014500         1.492500          164.318000        18.760900        
1648314805        82.992800         76.166000         17.268400         16.946400         1.492500          164.382000        18.760900        
1648314815        82.992800         74.339300         17.268400         16.871400         1.274900          164.664000        18.760900        
1648314825        82.992800         64.686100         17.268400         13.653300         1.058700          167.711000        18.760900        
1648314835        82.992800         60.182000         17.268400         12.060200         0.840300          169.331000        18.760900        
1648314846        82.992800         59.720500         17.268400         12.030900         0.840300          169.357000        18.760900        
1648314856        82.992800         58.844100         17.268400         11.979900         0.840300          169.407000        18.760900        
