#TIME             VMEM_MAX          VMEM              RMEM_MAX          RMEM              SHMEM             MEM_FREE          TMEM_MAX         
1648314309        0.109550          0.109550          0.003002          0.003002          0.000000          180.675000        0.003002         
1648314319        0.109550          0.109550          0.003056          0.003056          0.000000          180.678000        0.003056         
1648314330        0.109550          0.109550          0.003056          0.003056          0.000000          180.679000        0.003056         
1648314340        0.109550          0.109550          0.003056          0.003056          0.000000          180.679000        0.003056         
1648314350        0.109550          0.109550          0.003056          0.003056          0.000000          180.678000        0.003056         
1648314360        0.109550          0.109550          0.003056          0.003056          0.000000          180.678000        0.003056         
1648314370        28.025400         28.025400         0.816288          0.816288          0.000000          179.883000        0.816288         
1648314380        28.565600         28.565600         1.022930          1.022930          0.000000          179.693000        1.022930         
1648314391        28.833300         28.833300         1.211310          1.211310          0.000000          179.503000        1.211310         
1648314401        30.811000         30.811000         1.297660          1.297660          0.000000          179.431000        1.297660         
1648314411        31.293100         31.293100         1.714470          1.714470          0.000000          178.946000        1.714470         
1648314421        34.626600         34.626600         5.066760          5.066760          0.000000          175.497000        5.066760         
1648314431        36.682000         36.682000         7.125450          7.125450          0.000000          173.439000        7.125450         
1648314441        37.602000         37.602000         7.708520          7.708520          0.000000          172.923000        7.708520         
1648314452        38.095400         38.095400         8.325490          8.325490          0.000000          172.269000        8.325490         
1648314462        38.095400         37.869800         8.325490          8.135040          0.000000          172.421000        8.325490         
1648314473        38.095400         37.890600         8.325490          8.155920          0.000000          172.399000        8.325490         
1648314483        38.242700         38.242700         8.325490          8.320620          0.000000          172.223000        8.325490         
1648314493        45.946200         45.946200         9.827410          9.827410          0.418600          170.562000        10.246010        
1648314504        48.479200         48.479200         10.403200         10.403200         0.418600          170.099000        10.821800        
1648314515        58.079800         58.079800         12.169100         12.169100         0.842800          166.984000        13.011900        
1648314528        68.805000         68.805000         13.873500         13.873500         1.486200          166.234000        15.359700        
1648314544        69.626600         69.626600         14.476700         14.476700         1.486200          165.656000        15.962900        
1648314560        70.556900         70.556900         14.975800         14.975800         1.486200          165.226000        16.462000        
1648314576        74.483300         74.483300         15.734400         15.734400         1.486200          164.670000        17.220600        
1648314590        82.566000         82.566000         16.729700         16.729700         1.486200          163.840000        18.215900        
1648314605        82.580900         82.580900         16.749600         16.749600         1.486200          163.791000        18.235800        
1648314620        82.656300         82.656300         16.848400         16.848400         1.486200          163.690000        18.334600        
1648314635        82.752500         82.752500         16.969300         16.969300         1.486200          163.606000        18.455500        
1648314650        82.760900         82.760900         16.988200         16.988200         1.486200          163.577000        18.474400        
1648314665        82.816700         82.816700         17.060900         17.060900         1.486200          163.489000        18.547100        
1648314680        82.889300         82.889300         17.150900         17.150900         1.486200          163.415000        18.637100        
1648314695        82.926200         82.926200         17.203100         17.203100         1.486200          163.350000        18.689300        
1648314710        82.926200         82.779600         17.300600         17.300600         1.486200          163.252000        18.786800        
1648314721        82.926200         82.552000         17.300600         17.300200         1.486200          163.257000        18.786800        
1648314731        82.926200         82.552000         17.303200         17.303200         1.486200          163.256000        18.789400        
1648314741        82.926200         82.552000         17.318800         17.318800         1.486200          163.242000        18.805000        
1648314752        82.926200         81.882000         17.318800         17.289100         1.486200          163.272000        18.805000        
1648314762        82.926200         81.198700         17.318800         17.253900         1.486200          163.301000        18.805000        
1648314773        82.926200         80.052000         17.318800         17.183600         1.486200          163.366000        18.805000        
1648314783        82.926200         78.687100         17.318800         17.099100         1.486200          163.445000        18.805000        
1648314793        82.926200         77.649200         17.318800         17.126700         1.274100          163.622000        18.805000        
1648314803        82.926200         71.565900         17.318800         15.452700         1.274000          165.097000        18.805000        
1648314814        82.926200         70.652400         17.318800         15.392000         1.274000          165.154000        18.805000        
1648314824        82.926200         70.422500         17.318800         15.375400         1.274000          165.168000        18.805000        
1648314834        82.926200         69.274200         17.318800         15.301200         1.274000          165.236000        18.805000        
1648314844        82.926200         63.650400         17.318800         13.648100         1.067500          166.893000        18.805000        
1648314855        82.926200         54.190600         17.318800         10.437300         0.638000          170.150000        18.805000        
1648314865        82.926200         40.469400         17.318800         5.651490          0.000000          174.989000        18.805000        
1648314875        82.926200         40.469400         17.318800         5.651600          0.000000          174.988000        18.805000        
1648314885        82.926200         40.469400         17.318800         5.651800          0.000000          174.989000        18.805000        
1648314895        82.926200         40.469400         17.318800         5.651800          0.000000          174.987000        18.805000        
1648314905        82.926200         40.469400         17.318800         5.651800          0.000000          174.987000        18.805000        
1648314916        82.926200         40.469400         17.318800         5.651890          0.000000          174.991000        18.805000        
1648314926        82.926200         40.469400         17.318800         5.651890          0.000000          174.990000        18.805000        
1648314936        82.926200         40.469400         17.318800         5.651970          0.000000          174.988000        18.805000        
1648314946        82.926200         40.469400         17.318800         5.652240          0.000000          174.991000        18.805000        
1648314956        82.926200         40.469400         17.318800         5.652420          0.000000          174.991000        18.805000        
1648314967        82.926200         40.469400         17.318800         5.652500          0.000000          175.003000        18.805000        
1648314977        82.926200         40.469400         17.318800         5.652520          0.000000          175.000000        18.805000        
1648314987        82.926200         0.109673          17.318800         0.003143          0.000000          180.335000        18.805000        
1648314997        82.926200         0.109673          17.318800         0.003143          0.000000          180.336000        18.805000        
