#TIME             VMEM_MAX          VMEM              RMEM_MAX          RMEM              SHMEM             MEM_FREE          TMEM_MAX         
1648314347        0.109550          0.109550          0.003002          0.003002          0.000000          181.561000        0.003002         
1648314357        0.109550          0.109550          0.003056          0.003056          0.000000          181.561000        0.003056         
1648314368        26.362900         26.362900         0.793545          0.793545          0.000000          180.781000        0.793545         
1648314378        28.518700         28.518700         1.024670          1.024670          0.000000          180.576000        1.024670         
1648314388        28.763900         28.763900         1.214600          1.214600          0.000000          180.375000        1.214600         
1648314399        30.769900         30.769900         1.294410          1.294410          0.000000          180.315000        1.294410         
1648314409        31.168000         31.168000         1.609000          1.609000          0.000000          179.980000        1.609000         
1648314419        34.653700         34.653700         5.118960          5.118960          0.000000          176.327000        5.118960         
1648314429        36.650100         36.650100         7.117080          7.117080          0.000000          174.330000        7.117080         
1648314439        37.537000         37.537000         7.673010          7.673010          0.000000          173.768000        7.673010         
1648314449        38.014500         38.014500         8.261940          8.261940          0.000000          173.169000        8.261940         
1648314460        38.014500         37.896500         8.261940          8.179120          0.000000          173.263000        8.261940         
1648314471        38.014500         37.901000         8.261940          8.183310          0.000000          173.261000        8.261940         
1648314481        38.014500         37.982200         8.264810          8.264810          0.000000          173.180000        8.264810         
1648314491        51.766800         51.766800         10.356200         10.356200         0.840300          170.569000        11.196500        
1648314504        56.280500         56.280500         11.594700         11.594700         1.048700          169.350000        12.643400        
1648314519        64.106800         64.106800         13.138400         13.138400         1.479200          167.608000        14.617600        
1648314537        65.243700         65.243700         13.881400         13.881400         1.479200          166.931000        15.360600        
1648314555        68.736800         68.736800         14.632200         14.632200         1.479200          166.436000        16.111400        
1648314572        69.827400         69.827400         15.227000         15.227000         1.479200          165.797000        16.706200        
1648314588        78.667600         78.667600         16.338000         16.338000         1.479200          165.054000        17.817200        
1648314600        82.471500         82.471500         16.690200         16.690200         1.479200          164.774000        18.169400        
1648314615        82.508300         82.508300         16.736600         16.736600         1.479200          164.716000        18.215800        
1648314630        82.578200         82.578200         16.827200         16.827200         1.479200          164.628000        18.306400        
1648314645        82.578200         82.577200         16.834100         16.834100         1.479200          164.623000        18.313300        
1648314660        82.605700         82.605700         16.879500         16.879500         1.479200          164.576000        18.358700        
1648314675        82.651900         82.651900         16.951300         16.951300         1.479200          164.505000        18.430500        
1648314690        82.722400         82.722400         17.052400         17.052400         1.479200          164.385000        18.531600        
1648314704        82.821700         82.821700         17.175100         17.175100         1.479200          164.273000        18.654300        
1648314719        82.821700         82.816500         17.184700         17.184700         1.479200          164.276000        18.663900        
1648314734        82.821700         82.814100         17.186900         17.186900         1.479200          164.272000        18.666100        
1648314749        82.821700         82.811800         17.195800         17.195800         1.479200          164.260000        18.675000        
1648314764        82.821700         82.588500         17.216800         17.216800         1.479200          164.240000        18.696000        
1648314775        82.821700         81.680700         17.216800         17.168800         1.479200          164.285000        18.696000        
1648314785        82.821700         80.813200         17.216800         17.167400         1.479200          164.278000        18.696000        
1648314795        82.821700         80.175900         17.216800         17.177000         1.479200          164.267000        18.696000        
1648314805        82.821700         78.182800         17.216800         17.104100         1.479200          164.328000        18.696000        
1648314816        82.821700         77.729900         17.216800         17.073600         1.479200          164.358000        18.696000        
1648314826        82.821700         75.919300         17.216800         16.953200         1.479200          164.465000        18.696000        
1648314836        82.821700         75.022900         17.216800         16.918100         1.479200          164.499000        18.696000        
1648314846        82.821700         70.105400         17.216800         15.338400         1.262200          166.102000        18.696000        
1648314857        82.821700         69.430700         17.216800         15.300900         1.262100          166.135000        18.696000        
1648314867        82.821700         68.980200         17.216800         15.272700         1.262100          166.160000        18.696000        
1648314877        82.821700         68.159700         17.216800         15.298700         1.048800          166.342000        18.696000        
1648314887        82.821700         58.669000         17.216800         12.033600         0.838500          169.431000        18.696000        
1648314898        82.821700         58.241100         17.216800         12.037600         0.624800          169.618000        18.696000        
1648314908        82.821700         49.510500         17.216800         8.898790          0.417400          172.601000        18.696000        
1648314918        82.821700         44.960100         17.216800         7.253680          0.209000          174.264000        18.696000        
1648314928        82.821700         44.960100         17.216800         7.253790          0.209000          174.264000        18.696000        
1648314938        82.821700         44.960100         17.216800         7.253790          0.209000          174.265000        18.696000        
1648314949        82.821700         44.960100         17.216800         7.253790          0.209000          174.265000        18.696000        
1648314959        82.821700         40.489900         17.216800         5.687440          0.000000          175.847000        18.696000        
1648314969        82.821700         40.489900         17.216800         5.687440          0.000000          175.851000        18.696000        
1648314979        82.821700         40.489900         17.216800         5.687450          0.000000          175.851000        18.696000        
1648314989        82.821700         0.109673          17.216800         0.003147          0.000000          181.225000        18.696000        
1648315000        82.821700         0.109673          17.216800         0.003147          0.000000          181.225000        18.696000        
1648315010        82.821700         0.109673          17.216800         0.003147          0.000000          181.229000        18.696000        
1648315020        82.821700         0.109673          17.216800         0.003147          0.000000          181.229000        18.696000        
1648315030        82.821700         0.109673          17.216800         0.003147          0.000000          181.229000        18.696000        
1648315040        82.821700         0.109673          17.216800         0.003147          0.000000          181.229000        18.696000        
1648315050        82.821700         0.109673          17.216800         0.003147          0.000000          181.228000        18.696000        
1648315061        82.821700         0.109673          17.216800         0.003147          0.000000          181.228000        18.696000        
1648315071        82.821700         0.109673          17.216800         0.003147          0.000000          181.229000        18.696000        
1648315081        82.821700         0.109673          17.216800         0.003147          0.000000          181.229000        18.696000        
