#TIME             VMEM_MAX          VMEM              RMEM_MAX          RMEM              SHMEM             MEM_FREE          TMEM_MAX         
1648314299        0.109550          0.109550          0.003002          0.003002          0.000000          181.637000        0.003002         
1648314310        0.109550          0.109550          0.003056          0.003056          0.000000          181.633000        0.003056         
1648314320        0.109550          0.109550          0.003056          0.003056          0.000000          181.634000        0.003056         
1648314330        0.109550          0.109550          0.003059          0.003059          0.000000          181.633000        0.003059         
1648314340        0.109550          0.109550          0.003059          0.003059          0.000000          181.635000        0.003059         
1648314350        0.109550          0.109550          0.003059          0.003059          0.000000          181.633000        0.003059         
1648314360        0.109550          0.109550          0.003059          0.003059          0.000000          181.634000        0.003059         
1648314371        29.429300         29.429300         0.863510          0.863510          0.000000          180.816000        0.863510         
1648314381        29.978100         29.978100         1.080810          1.080810          0.000000          180.612000        1.080810         
1648314391        30.239200         30.239200         1.258460          1.258460          0.000000          180.428000        1.258460         
1648314401        32.215300         32.215300         1.342460          1.342460          0.000000          180.361000        1.342460         
1648314411        33.120900         33.120900         2.171370          2.171370          0.000000          179.461000        2.171370         
1648314422        37.666000         37.666000         6.749330          6.749330          0.000000          174.783000        6.749330         
1648314432        38.126900         38.126900         7.210730          7.210730          0.000000          174.327000        7.210730         
1648314442        39.115000         39.115000         7.867950          7.867950          0.000000          173.520000        7.867950         
1648314452        39.455700         39.455700         8.337380          8.337380          0.000000          173.220000        8.337380         
1648314463        39.455700         39.378700         8.337380          8.276390          0.000000          173.260000        8.337380         
1648314473        39.455700         39.267800         8.337380          8.165700          0.000000          173.369000        8.337380         
1648314483        39.455700         39.445500         8.343430          8.343430          0.000000          173.188000        8.343430         
1648314494        50.012400         50.012400         10.042200         10.042200         0.644400          171.173000        10.686600        
1648314506        51.259000         51.259000         10.694100         10.694100         0.644400          170.629000        11.338500        
1648314518        63.784800         63.784800         12.681300         12.681300         1.279400          167.900000        13.960700        
1648314535        68.871900         68.871900         13.902700         13.902700         1.493300          167.164000        15.396000        
1648314553        69.811400         69.811400         14.520400         14.520400         1.493300          166.537000        16.013700        
1648314570        74.441100         74.441100         15.255600         15.255600         1.493300          165.982000        16.748900        
1648314585        76.314700         76.314700         15.885600         15.885600         1.493300          165.418000        17.378900        
1648314599        83.862000         83.862000         16.588400         16.588400         1.493300          164.945000        18.081700        
1648314614        83.870500         83.870500         16.604300         16.604300         1.493300          164.915000        18.097600        
1648314630        83.990800         83.990800         16.758600         16.758600         1.493300          164.771000        18.251900        
1648314645        84.019100         84.019100         16.800000         16.800000         1.493300          164.734000        18.293300        
1648314660        84.044300         84.044300         16.848500         16.848500         1.493300          164.687000        18.341800        
1648314675        84.044300         83.846100         16.875900         16.875900         1.493300          164.649000        18.369200        
1648314690        84.199000         84.199000         17.046300         17.046300         1.493300          164.490000        18.539600        
1648314705        84.239300         84.239300         17.103200         17.103200         1.493300          164.432000        18.596500        
1648314720        84.239300         84.054400         17.157600         17.157600         1.493300          164.371000        18.650900        
1648314731        84.239300         84.052200         17.164300         17.164300         1.493300          164.364000        18.657600        
1648314742        84.239300         83.602200         17.164300         17.155300         1.493300          164.373000        18.657600        
1648314752        84.239300         83.378800         17.164300         17.148800         1.493300          164.381000        18.657600        
1648314762        84.239300         82.921700         17.164300         17.130900         1.493300          164.398000        18.657600        
1648314773        84.239300         81.118100         17.164300         17.071300         1.493300          164.450000        18.657600        
1648314783        84.239300         80.211000         17.164300         17.038400         1.493300          164.477000        18.657600        
1648314793        84.239300         79.092200         17.164300         16.992200         1.493300          164.519000        18.657600        
1648314804        84.239300         78.178300         17.164300         16.929200         1.493300          164.574000        18.657600        
1648314814        84.239300         77.499800         17.164300         16.901600         1.493300          164.597000        18.657600        
1648314824        84.239300         76.357200         17.164300         16.841600         1.493300          164.650000        18.657600        
1648314834        84.239300         75.212800         17.164300         16.776000         1.493300          164.708000        18.657600        
1648314845        84.239300         74.532300         17.164300         16.731000         1.493300          164.748000        18.657600        
1648314855        84.239300         70.016000         17.164300         15.122300         1.277500          166.377000        18.657600        
1648314865        84.239300         55.839200         17.164300         10.520100         0.419200          171.255000        18.657600        
1648314875        84.239300         51.397900         17.164300         8.975760          0.419100          172.609000        18.657600        
1648314885        84.239300         51.170000         17.164300         8.959600          0.419100          172.624000        18.657600        
1648314896        84.239300         46.456200         17.164300         7.360060          0.209200          174.247000        18.657600        
1648314906        84.239300         46.456200         17.164300         7.360220          0.209200          174.252000        18.657600        
1648314916        84.239300         41.940400         17.164300         5.748550          0.000000          175.881000        18.657600        
1648314926        84.239300         41.940400         17.164300         5.748660          0.000000          175.883000        18.657600        
1648314936        84.239300         41.940400         17.164300         5.748660          0.000000          175.882000        18.657600        
1648314947        84.239300         41.940400         17.164300         5.748870          0.000000          175.884000        18.657600        
1648314957        84.239300         41.940400         17.164300         5.748870          0.000000          175.883000        18.657600        
1648314967        84.239300         41.940400         17.164300         5.749100          0.000000          175.884000        18.657600        
1648314977        84.239300         41.940400         17.164300         5.749100          0.000000          175.883000        18.657600        
1648314987        84.239300         0.109673          17.164300         0.003159          0.000000          181.287000        18.657600        
