#TIME             VMEM_MAX          VMEM              RMEM_MAX          RMEM              SHMEM             MEM_FREE          TMEM_MAX         
1648314292        0.109550          0.109550          0.003002          0.003002          0.000000          181.561000        0.003002         
1648314302        0.109550          0.109550          0.003052          0.003052          0.000000          181.561000        0.003052         
1648314312        0.109550          0.109550          0.003052          0.003052          0.000000          181.558000        0.003052         
1648314322        0.109550          0.109550          0.003052          0.003052          0.000000          181.561000        0.003052         
1648314332        0.109550          0.109550          0.003056          0.003056          0.000000          181.560000        0.003056         
1648314342        0.109550          0.109550          0.003056          0.003056          0.000000          181.560000        0.003056         
1648314353        0.109550          0.109550          0.003056          0.003056          0.000000          181.561000        0.003056         
1648314363        0.109550          0.109550          0.003056          0.003056          0.000000          181.559000        0.003056         
1648314373        28.306900         28.306900         0.886658          0.886658          0.000000          180.698000        0.886658         
1648314383        28.643100         28.643100         1.090280          1.090280          0.000000          180.500000        1.090280         
1648314394        30.706500         30.706500         1.232370          1.232370          0.000000          180.366000        1.232370         
1648314404        30.874000         30.874000         1.309440          1.309440          0.000000          180.300000        1.309440         
1648314414        31.706300         31.706300         2.108870          2.108870          0.000000          179.365000        2.108870         
1648314424        36.565700         36.565700         6.999860          6.999860          0.000000          174.441000        6.999860         
1648314434        36.785100         36.785100         7.218960          7.218960          0.000000          174.223000        7.218960         
1648314444        37.894100         37.894100         8.132980          8.132980          0.000000          173.301000        8.132980         
1648314455        37.932500         37.932500         8.143130          8.143130          0.000000          173.260000        8.143130         
1648314465        38.019000         38.019000         8.262500          8.262500          0.000000          173.174000        8.262500         
1648314476        38.019000         37.860300         8.262500          8.103660          0.000000          173.331000        8.262500         
1648314486        42.286200         42.286200         9.074800          9.074800          0.208100          172.026000        9.282900         
1648314496        46.141700         46.141700         9.972240          9.972240          0.416200          171.357000        10.388440        
1648314507        52.137200         52.137200         10.974100         10.974100         0.626800          170.287000        11.600900        
1648314519        67.725200         67.725200         13.155300         13.155300         1.478000          167.531000        14.633300        
1648314535        69.333300         69.333300         14.225100         14.225100         1.478000          166.833000        15.703100        
1648314550        70.312500         70.312500         14.718400         14.718400         1.478000          166.363000        16.196400        
1648314566        72.831900         72.831900         15.390300         15.390300         1.478000          165.777000        16.868300        
1648314581        74.822800         74.822800         15.940900         15.940900         1.478000          165.357000        17.418900        
1648314595        82.428700         82.428700         16.660100         16.660100         1.478000          164.787000        18.138100        
1648314610        82.476500         82.476500         16.725900         16.725900         1.478000          164.730000        18.203900        
1648314625        82.554600         82.554600         16.828700         16.828700         1.478000          164.628000        18.306700        
1648314640        82.581300         82.581300         16.870300         16.870300         1.478000          164.592000        18.348300        
1648314655        82.615000         82.615000         16.912900         16.912900         1.478000          164.549000        18.390900        
1648314670        82.631400         82.631400         16.940300         16.940300         1.478000          164.521000        18.418300        
1648314685        82.748900         82.748900         17.088200         17.088200         1.478000          164.370000        18.566200        
1648314700        82.813700         82.813700         17.181300         17.181300         1.478000          164.277000        18.659300        
1648314715        82.845800         82.845800         17.236100         17.236100         1.478000          164.229000        18.714100        
1648314727        82.845800         82.619400         17.236100         17.227600         1.478000          164.224000        18.714100        
1648314737        82.845800         82.174600         17.236100         17.202300         1.478000          164.250000        18.714100        
1648314748        82.845800         81.744500         17.236100         17.206100         1.478000          164.248000        18.714100        
1648314758        82.845800         81.299900         17.236100         17.179700         1.478000          164.274000        18.714100        
1648314768        82.845800         80.841100         17.236100         17.147100         1.478000          164.294000        18.714100        
1648314779        82.845800         80.637200         17.236100         17.167700         1.478000          164.280000        18.714100        
1648314789        82.845800         79.951700         17.236100         17.126600         1.478000          164.321000        18.714100        
1648314799        82.845800         78.862000         17.236100         17.109200         1.478000          164.325000        18.714100        
1648314809        82.845800         77.314900         17.236100         17.048500         1.478000          164.382000        18.714100        
1648314820        82.845800         75.494700         17.236100         16.935500         1.478000          164.483000        18.714100        
1648314830        82.845800         74.157900         17.236100         16.870500         1.478000          164.531000        18.714100        
1648314840        82.845800         73.245300         17.236100         16.819700         1.478000          164.585000        18.714100        
1648314850        82.845800         68.361200         17.236100         15.259600         1.269900          166.157000        18.714100        
1648314861        82.845800         63.276100         17.236100         13.288900         0.851200          168.632000        18.714100        
1648314871        82.845800         58.266800         17.236100         12.048200         0.637400          169.610000        18.714100        
1648314881        82.845800         49.292800         17.236100         8.882770          0.212500          172.818000        18.714100        
1648314891        82.845800         40.467900         17.236100         5.658310          0.000000          175.872000        18.714100        
1648314901        82.845800         40.467900         17.236100         5.658420          0.000000          175.874000        18.714100        
1648314912        82.845800         40.467900         17.236100         5.658500          0.000000          175.876000        18.714100        
1648314922        82.845800         40.467900         17.236100         5.658550          0.000000          175.878000        18.714100        
1648314932        82.845800         40.467900         17.236100         5.658560          0.000000          175.879000        18.714100        
1648314942        82.845800         40.467900         17.236100         5.658780          0.000000          175.878000        18.714100        
1648314952        82.845800         40.467900         17.236100         5.658780          0.000000          175.877000        18.714100        
1648314962        82.845800         40.467900         17.236100         5.658930          0.000000          175.877000        18.714100        
1648314973        82.845800         40.467900         17.236100         5.659040          0.000000          175.877000        18.714100        
1648314983        82.845800         0.109673          17.236100         0.003143          0.000000          181.223000        18.714100        
