#TIME             VMEM_MAX          VMEM              RMEM_MAX          RMEM              SHMEM             MEM_FREE          TMEM_MAX         
1648314315        0.109550          0.109550          0.003002          0.003002          0.000000          181.776000        0.003002         
1648314325        0.109550          0.109550          0.003052          0.003052          0.000000          181.775000        0.003052         
1648314335        0.109550          0.109550          0.003052          0.003052          0.000000          181.776000        0.003052         
1648314345        0.109550          0.109550          0.003052          0.003052          0.000000          181.775000        0.003052         
1648314355        0.109550          0.109550          0.003056          0.003056          0.000000          181.775000        0.003056         
1648314365        0.387260          0.387260          0.009457          0.009457          0.000000          181.766000        0.009457         
1648314376        28.371700         28.371700         0.916695          0.916695          0.000000          180.890000        0.916695         
1648314386        28.694900         28.694900         1.122070          1.122070          0.000000          180.685000        1.122070         
1648314396        30.725800         30.725800         1.237930          1.237930          0.000000          180.583000        1.237930         
1648314406        30.958100         30.958100         1.360520          1.360520          0.000000          180.469000        1.360520         
1648314416        32.608500         32.608500         3.036670          3.036670          0.000000          178.637000        3.036670         
1648314426        36.594900         36.594900         7.022920          7.022920          0.000000          174.637000        7.022920         
1648314437        36.696400         36.696400         7.123830          7.123830          0.000000          174.534000        7.123830         
1648314447        37.945900         37.945900         8.199250          8.199250          0.000000          173.455000        8.199250         
1648314457        37.945900         37.818100         8.199250          8.071600          0.000000          173.585000        8.199250         
1648314467        37.945900         37.858400         8.199250          8.112130          0.000000          173.543000        8.199250         
1648314478        37.945900         37.931900         8.199250          8.185340          0.000000          173.467000        8.199250         
1648314488        47.875600         47.875600         10.144400         10.144400         0.411600          171.435000        10.556000        
1648314498        58.568100         58.568100         11.921100         11.921100         1.045100          169.354000        12.966200        
1648314512        62.897400         62.897400         13.091600         13.091600         1.253500          167.675000        14.345100        
1648314528        67.430900         67.430900         14.090100         14.090100         1.467400          167.121000        15.557500        
1648314545        68.593100         68.593100         14.748100         14.748100         1.467400          166.431000        16.215500        
1648314561        71.636200         71.636200         15.358200         15.358200         1.467400          165.988000        16.825600        
1648314577        78.586100         78.586100         16.329900         16.329900         1.467400          165.276000        17.797300        
1648314589        82.412900         82.412900         16.734700         16.734700         1.467400          164.949000        18.202100        
1648314604        82.434500         82.434500         16.761100         16.761100         1.467400          164.915000        18.228500        
1648314619        82.502800         82.502800         16.850500         16.850500         1.467400          164.823000        18.317900        
1648314634        82.529100         82.529100         16.882500         16.882500         1.467400          164.786000        18.349900        
1648314648        82.538300         82.538300         16.906700         16.906700         1.467400          164.764000        18.374100        
1648314663        82.580600         82.580600         16.971900         16.971900         1.467400          164.695000        18.439300        
1648314678        82.665100         82.665100         17.081200         17.081200         1.467400          164.591000        18.548600        
1648314693        82.665100         82.496700         17.146400         17.146400         1.467400          164.484000        18.613800        
1648314708        82.761700         82.761700         17.227200         17.227200         1.467400          164.441000        18.694600        
1648314723        82.769500         82.769500         17.238700         17.238700         1.467400          164.423000        18.706100        
1648314738        82.776100         82.776100         17.254500         17.254500         1.467400          164.410000        18.721900        
1648314752        82.776100         82.541700         17.254500         17.243000         1.467400          164.417000        18.721900        
1648314763        82.776100         82.560400         17.273600         17.273600         1.467400          164.387000        18.741000        
1648314774        82.776100         81.676800         17.273600         17.251700         1.467400          164.409000        18.741000        
1648314784        82.776100         80.560300         17.273600         17.186500         1.467400          164.470000        18.741000        
1648314794        82.776100         79.031600         17.273600         17.156700         1.467400          164.492000        18.741000        
1648314805        82.776100         78.196000         17.273600         17.167300         1.467400          164.478000        18.741000        
1648314815        82.776100         77.064800         17.273600         17.095300         1.467400          164.545000        18.741000        
1648314825        82.776100         76.162300         17.273600         17.046000         1.467400          164.587000        18.741000        
1648314835        82.776100         75.719200         17.273600         17.017300         1.467400          164.614000        18.741000        
1648314845        82.776100         75.060200         17.273600         16.977300         1.467400          164.649000        18.741000        
1648314856        82.776100         73.946000         17.273600         16.918600         1.467400          164.702000        18.741000        
1648314866        82.776100         73.721200         17.273600         16.904600         1.467400          164.724000        18.741000        
1648314876        82.776100         67.872800         17.273600         15.229100         1.055700          166.599000        18.741000        
1648314886        82.776100         53.920200         17.273600         10.410500         0.633400          171.262000        18.741000        
1648314897        82.776100         53.787000         17.273600         10.488700         0.419600          171.395000        18.741000        
1648314907        82.776100         44.902600         17.273600         7.202380          0.211100          174.513000        18.741000        
1648314917        82.776100         40.461400         17.273600         5.668440          0.000000          176.067000        18.741000        
1648314927        82.776100         40.461400         17.273600         5.668680          0.000000          176.067000        18.741000        
1648314937        82.776100         40.461400         17.273600         5.668980          0.000000          176.069000        18.741000        
1648314948        82.776100         40.461400         17.273600         5.669130          0.000000          176.067000        18.741000        
1648314958        82.776100         40.461400         17.273600         5.669130          0.000000          176.068000        18.741000        
1648314968        82.776100         40.461400         17.273600         5.669220          0.000000          176.070000        18.741000        
1648314978        82.776100         40.461400         17.273600         5.669220          0.000000          176.068000        18.741000        
1648314988        82.776100         0.109673          17.273600         0.003143          0.000000          181.422000        18.741000        
1648314998        82.776100         0.109673          17.273600         0.003143          0.000000          181.425000        18.741000        
