#TIME             VMEM_MAX          VMEM              RMEM_MAX          RMEM              SHMEM             MEM_FREE          TMEM_MAX         
1648314322        0.109550          0.109550          0.003002          0.003002          0.000000          180.856000        0.003002         
1648314333        0.109550          0.109550          0.003056          0.003056          0.000000          180.854000        0.003056         
1648314343        0.109550          0.109550          0.003059          0.003059          0.000000          180.853000        0.003059         
1648314353        0.109550          0.109550          0.003059          0.003059          0.000000          180.853000        0.003059         
1648314363        0.109550          0.109550          0.003059          0.003059          0.000000          180.852000        0.003059         
1648314373        28.305600         28.305600         0.900242          0.900242          0.000000          179.976000        0.900242         
1648314383        28.648300         28.648300         1.105460          1.105460          0.000000          179.781000        1.105460         
1648314394        30.704600         30.704600         1.240910          1.240910          0.000000          179.650000        1.240910         
1648314404        30.875900         30.875900         1.327230          1.327230          0.000000          179.577000        1.327230         
1648314414        31.942600         31.942600         2.291960          2.291960          0.000000          178.463000        2.291960         
1648314424        36.523600         36.523600         6.968590          6.968590          0.000000          173.769000        6.968590         
1648314434        36.741900         36.741900         7.187030          7.187030          0.000000          173.548000        7.187030         
1648314444        37.839700         37.839700         8.100650          8.100650          0.000000          172.623000        8.100650         
1648314455        37.839700         37.795000         8.100650          8.054280          0.000000          172.676000        8.100650         
1648314465        37.880300         37.880300         8.141910          8.141910          0.000000          172.591000        8.141910         
1648314475        37.880300         37.879100         8.141910          8.140510          0.000000          172.593000        8.141910         
1648314486        39.781600         39.781600         8.432410          8.432410          0.000000          172.094000        8.432410         
1648314496        48.883100         48.883100         10.191200         10.191200         0.629300          170.289000        10.820500        
1648314508        52.874700         52.874700         11.099300         11.099300         0.839700          168.779000        11.939000        
1648314521        63.984600         63.984600         13.083700         13.083700         1.471200          167.035000        14.554900        
1648314539        67.144600         67.144600         14.029100         14.029100         1.471200          166.232000        15.500300        
1648314556        68.364200         68.364200         14.547200         14.547200         1.471200          165.749000        16.018400        
1648314573        72.996400         72.996400         15.360600         15.360600         1.471200          165.078000        16.831800        
1648314588        74.941400         74.941400         16.007800         16.007800         1.471200          164.521000        17.479000        
1648314601        82.434800         82.434800         16.724700         16.724700         1.471200          164.038000        18.195900        
1648314616        82.450700         82.450700         16.751700         16.751700         1.471200          164.013000        18.222900        
1648314631        82.509300         82.509300         16.834900         16.834900         1.471200          163.928000        18.306100        
1648314646        82.533000         82.533000         16.864100         16.864100         1.471200          163.881000        18.335300        
1648314661        82.574700         82.574700         16.928300         16.928300         1.471200          163.830000        18.399500        
1648314676        82.596200         82.596200         16.958500         16.958500         1.471200          163.798000        18.429700        
1648314691        82.722800         82.722800         17.128300         17.128300         1.471200          163.632000        18.599500        
1648314705        82.773600         82.773600         17.192000         17.192000         1.471200          163.558000        18.663200        
1648314720        82.804400         82.804400         17.250100         17.250100         1.471200          163.508000        18.721300        
1648314735        82.804400         82.801800         17.254100         17.254100         1.471200          163.493000        18.725300        
1648314750        82.826600         82.826600         17.295500         17.295500         1.471200          163.462000        18.766700        
1648314765        82.826600         82.375000         17.295500         17.278400         1.471200          163.477000        18.766700        
1648314776        82.826600         82.164900         17.295500         17.289700         1.471200          163.464000        18.766700        
1648314786        82.826600         81.726400         17.295500         17.290100         1.471200          163.460000        18.766700        
1648314796        82.826600         81.275500         17.295500         17.271200         1.471200          163.476000        18.766700        
1648314806        82.826600         80.390900         17.295500         17.236500         1.471200          163.505000        18.766700        
1648314817        82.826600         78.831500         17.295500         17.172700         1.471200          163.564000        18.766700        
1648314827        82.826600         77.936800         17.295500         17.122500         1.471200          163.613000        18.766700        
1648314837        82.826600         76.138700         17.295500         17.018900         1.471200          163.709000        18.766700        
1648314848        82.826600         75.693000         17.295500         16.999700         1.471200          163.723000        18.766700        
1648314858        82.826600         74.799600         17.295500         16.943200         1.471200          163.774000        18.766700        
1648314868        82.826600         72.781700         17.295500         16.201600         1.256900          165.435000        18.766700        
1648314878        82.826600         68.157900         17.295500         15.321900         1.050000          165.601000        18.766700        
1648314889        82.826600         59.123300         17.295500         12.094200         0.837700          168.669000        18.766700        
1648314899        82.826600         54.080400         17.295500         10.583600         0.414700          170.398000        18.766700        
1648314909        82.826600         49.452600         17.295500         8.861480          0.414700          171.934000        18.766700        
1648314919        82.826600         44.991000         17.295500         7.298730          0.206700          173.514000        18.766700        
1648314929        82.826600         44.991000         17.295500         7.298730          0.206700          173.516000        18.766700        
1648314940        82.826600         44.991000         17.295500         7.298840          0.206700          173.516000        18.766700        
1648314950        82.826600         40.478900         17.295500         5.686520          0.000000          175.143000        18.766700        
1648314960        82.826600         40.478900         17.295500         5.686520          0.000000          175.147000        18.766700        
1648314970        82.826600         40.478900         17.295500         5.686680          0.000000          175.146000        18.766700        
1648314980        82.826600         40.478900         17.295500         5.686710          0.000000          175.145000        18.766700        
1648314990        82.826600         0.109673          17.295500         0.003147          0.000000          180.519000        18.766700        
1648315001        82.826600         0.109673          17.295500         0.003147          0.000000          180.520000        18.766700        
