#TIME             VMEM_MAX          VMEM              RMEM_MAX          RMEM              SHMEM             MEM_FREE          TMEM_MAX         
1648314359        0.109550          0.109550          0.003002          0.003002          0.000000          181.301000        0.003002         
1648314369        27.993700         27.993700         0.799450          0.799450          0.000000          180.523000        0.799450         
1648314379        28.551000         28.551000         1.004860          1.004860          0.000000          180.334000        1.004860         
1648314389        28.822300         28.822300         1.197900          1.197900          0.000000          180.133000        1.197900         
1648314400        30.792900         30.792900         1.287360          1.287360          0.000000          180.063000        1.287360         
1648314410        31.379700         31.379700         1.795830          1.795830          0.000000          179.528000        1.795830         
1648314420        34.552500         34.552500         4.984470          4.984470          0.000000          176.195000        4.984470         
1648314430        36.649200         36.649200         7.083290          7.083290          0.000000          174.105000        7.083290         
1648314440        37.581700         37.581700         7.678790          7.678790          0.000000          173.509000        7.678790         
1648314450        37.998100         37.998100         8.208950          8.208950          0.000000          172.942000        8.208950         
1648314461        37.998100         37.887100         8.208950          8.130860          0.000000          173.055000        8.208950         
1648314471        37.998100         37.852800         8.208950          8.096410          0.000000          173.087000        8.208950         
1648314481        37.998100         37.933600         8.208950          8.177190          0.000000          173.005000        8.208950         
1648314491        51.792800         51.792800         10.315200         10.315200         0.845200          170.413000        11.160400        
1648314505        56.209900         56.209900         11.524400         11.524400         1.054200          168.765000        12.578600        
1648314519        63.836300         63.836300         13.098600         13.098600         1.475200          167.458000        14.573800        
1648314537        65.093300         65.093300         13.764500         13.764500         1.475200          166.883000        15.239700        
1648314555        66.876000         66.876000         14.415300         14.415300         1.475200          166.328000        15.890500        
1648314573        71.351400         71.351400         15.230500         15.230500         1.475200          165.636000        16.705700        
1648314589        76.875300         76.875300         16.125300         16.125300         1.475200          164.891000        17.600500        
1648314601        82.455000         82.455000         16.668800         16.668800         1.475200          164.530000        18.144000        
1648314617        82.485900         82.485900         16.713200         16.713200         1.475200          164.490000        18.188400        
1648314632        82.505400         82.505400         16.741200         16.741200         1.475200          164.456000        18.216400        
1648314646        82.505400         82.505400         16.741500         16.741500         1.475200          164.454000        18.216700        
1648314661        82.552900         82.552900         16.805000         16.805000         1.475200          164.375000        18.280200        
1648314676        82.656400         82.656400         16.946900         16.946900         1.475200          164.252000        18.422100        
1648314691        82.767900         82.767900         17.089800         17.089800         1.475200          164.111000        18.565000        
1648314706        82.866500         82.866500         17.219600         17.219600         1.475200          163.976000        18.694800        
1648314721        82.876000         82.876000         17.245200         17.245200         1.475200          163.954000        18.720400        
1648314736        82.889600         82.889600         17.269700         17.269700         1.475200          163.925000        18.744900        
1648314751        82.889600         82.841700         17.278000         17.278000         1.475200          163.920000        18.753200        
1648314765        82.889600         82.675500         17.289300         17.289300         1.475200          163.891000        18.764500        
1648314780        82.889600         82.682800         17.315600         17.315600         1.475200          163.880000        18.790800        
1648314790        82.889600         81.114900         17.315600         17.250900         1.475200          163.962000        18.790800        
1648314801        82.889600         78.913400         17.315600         17.175000         1.475200          163.999000        18.790800        
1648314811        82.889600         78.007700         17.315600         17.122200         1.475200          164.054000        18.790800        
1648314821        82.889600         76.659600         17.315600         17.044700         1.475200          164.123000        18.790800        
1648314831        82.889600         75.979400         17.315600         17.004100         1.475200          164.162000        18.790800        
1648314842        82.889600         75.759100         17.315600         16.994100         1.475200          164.172000        18.790800        
1648314852        82.889600         75.070400         17.315600         16.945200         1.475200          164.216000        18.790800        
1648314862        82.889600         74.632900         17.315600         16.929900         1.475200          164.228000        18.790800        
1648314872        82.889600         73.737400         17.315600         16.884000         1.475200          164.271000        18.790800        
1648314883        82.889600         69.040800         17.315600         15.310200         1.262500          165.865000        18.790800        
1648314893        82.889600         68.586100         17.315600         15.283000         1.262500          165.890000        18.790800        
1648314903        82.889600         58.796600         17.315600         12.144600         0.630800          169.265000        18.790800        
1648314913        82.889600         53.572600         17.315600         10.459200         0.209100          171.167000        18.790800        
1648314924        82.889600         40.438300         17.315600         5.612130          0.000000          175.666000        18.790800        
1648314934        82.889600         40.438300         17.315600         5.612270          0.000000          175.669000        18.790800        
1648314944        82.889600         40.438300         17.315600         5.612380          0.000000          175.667000        18.790800        
1648314954        82.889600         40.438300         17.315600         5.612590          0.000000          175.668000        18.790800        
1648314964        82.889600         40.438300         17.315600         5.612590          0.000000          175.669000        18.790800        
1648314975        82.889600         40.438300         17.315600         5.612670          0.000000          175.673000        18.790800        
1648314985        82.889600         0.109673          17.315600         0.003147          0.000000          180.966000        18.790800        
1648314995        82.889600         0.109673          17.315600         0.003147          0.000000          180.969000        18.790800        
1648315005        82.889600         0.109673          17.315600         0.003147          0.000000          180.971000        18.790800        
1648315015        82.889600         0.109673          17.315600         0.003147          0.000000          180.970000        18.790800        
1648315025        82.889600         0.109673          17.315600         0.003147          0.000000          180.971000        18.790800        
1648315035        82.889600         0.109673          17.315600         0.003147          0.000000          180.970000        18.790800        
1648315046        82.889600         0.109673          17.315600         0.003147          0.000000          180.969000        18.790800        
1648315056        82.889600         0.109673          17.315600         0.003147          0.000000          180.970000        18.790800        
1648315066        82.889600         0.109673          17.315600         0.003147          0.000000          180.970000        18.790800        
1648315076        82.889600         0.109673          17.315600         0.003147          0.000000          180.971000        18.790800        
1648315086        82.889600         0.109673          17.315600         0.003147          0.000000          180.970000        18.790800        
1648315096        82.889600         0.109673          17.315600         0.003147          0.000000          180.972000        18.790800        
1648315106        82.889600         0.109673          17.315600         0.003147          0.000000          180.972000        18.790800        
1648315117        82.889600         0.109673          17.315600         0.003147          0.000000          180.971000        18.790800        
1648315127        82.889600         0.109673          17.315600         0.003147          0.000000          180.971000        18.790800        
