#TIME             VMEM_MAX          VMEM              RMEM_MAX          RMEM              SHMEM             MEM_FREE          TMEM_MAX         
1648314317        0.109550          0.109550          0.003002          0.003002          0.000000          181.059000        0.003002         
1648314327        0.109550          0.109550          0.003056          0.003056          0.000000          181.056000        0.003056         
1648314337        0.109550          0.109550          0.003056          0.003056          0.000000          181.057000        0.003056         
1648314348        0.109550          0.109550          0.003056          0.003056          0.000000          181.055000        0.003056         
1648314358        0.109550          0.109550          0.003059          0.003059          0.000000          181.056000        0.003059         
1648314368        26.362900         26.362900         0.788990          0.788990          0.000000          180.273000        0.788990         
1648314378        28.477400         28.477400         0.975967          0.975967          0.000000          180.113000        0.975967         
1648314388        28.763900         28.763900         1.192650          1.192650          0.000000          179.895000        1.192650         
1648314398        30.769900         30.769900         1.277000          1.277000          0.000000          179.830000        1.277000         
1648314409        31.168000         31.168000         1.590260          1.590260          0.000000          179.498000        1.590260         
1648314419        34.193500         34.193500         4.480000          4.480000          0.000000          176.446000        4.480000         
1648314429        36.611000         36.611000         7.060500          7.060500          0.000000          173.884000        7.060500         
1648314439        37.326700         37.326700         7.549840          7.549840          0.000000          173.445000        7.549840         
1648314449        37.932100         37.932100         8.202370          8.202370          0.000000          172.737000        8.202370         
1648314460        37.932100         37.869500         8.202370          8.142530          0.000000          172.799000        8.202370         
1648314470        37.932100         37.887300         8.202370          8.160420          0.000000          172.781000        8.202370         
1648314481        41.845700         41.845700         9.090930          9.090930          0.205600          171.781000        9.296530         
1648314491        55.133000         55.133000         11.344800         11.344800         0.844700          169.292000        12.189500        
1648314503        59.270000         59.270000         12.346200         12.346200         1.060800          167.956000        13.407000        
1648314517        66.854800         66.854800         13.830900         13.830900         1.479900          166.614000        15.310800        
1648314534        68.253700         68.253700         14.434000         14.434000         1.479900          166.118000        15.913900        
1648314550        72.964700         72.964700         15.264200         15.264200         1.479900          165.446000        16.744100        
1648314565        76.287400         76.287400         15.916600         15.916600         1.479900          164.906000        17.396500        
1648314579        82.405600         82.405600         16.615100         16.615100         1.479900          164.350000        18.095000        
1648314594        82.437900         82.437900         16.663300         16.663300         1.479900          164.300000        18.143200        
1648314609        82.470600         82.470600         16.702100         16.702100         1.479900          164.252000        18.182000        
1648314624        82.505400         82.505400         16.755400         16.755400         1.479900          164.203000        18.235300        
1648314639        82.560100         82.560100         16.832400         16.832400         1.479900          164.132000        18.312300        
1648314654        82.580600         82.580600         16.862800         16.862800         1.479900          164.089000        18.342700        
1648314669        82.669200         82.669200         16.983000         16.983000         1.479900          163.974000        18.462900        
1648314683        82.695400         82.695400         17.026500         17.026500         1.479900          163.930000        18.506400        
1648314698        82.738400         82.738400         17.095100         17.095100         1.479900          163.863000        18.575000        
1648314713        82.738400         82.293200         17.095100         17.089400         1.479900          163.857000        18.575000        
1648314724        82.738400         82.293200         17.096900         17.096900         1.479900          163.866000        18.576800        
1648314734        82.738400         81.844400         17.096900         17.081700         1.479900          163.883000        18.576800        
1648314744        82.738400         81.393500         17.096900         17.062600         1.479900          163.893000        18.576800        
1648314755        82.738400         81.389300         17.096900         17.072600         1.479900          163.892000        18.576800        
1648314765        82.738400         80.498200         17.096900         17.041700         1.479900          163.917000        18.576800        
1648314775        82.738400         79.840500         17.096900         17.030200         1.479900          163.924000        18.576800        
1648314786        82.738400         78.040400         17.096900         16.955200         1.479900          163.986000        18.576800        
1648314796        82.738400         77.372500         17.096900         16.918200         1.479900          164.023000        18.576800        
1648314806        82.738400         75.374100         17.096900         16.834400         1.479900          164.093000        18.576800        
1648314816        82.738400         74.470400         17.096900         16.781000         1.479900          164.139000        18.576800        
1648314827        82.738400         74.244900         17.096900         16.768400         1.479900          164.152000        18.576800        
1648314837        82.738400         73.465200         17.096900         16.831300         1.274400          164.289000        18.576800        
1648314847        82.738400         68.901500         17.096900         15.170100         1.274300          165.759000        18.576800        
1648314857        82.738400         59.908400         17.096900         11.996100         0.846800          168.978000        18.576800        
1648314867        82.738400         54.759500         17.096900         10.388300         0.635200          170.603000        18.576800        
1648314878        82.738400         54.091600         17.096900         10.356800         0.635200          170.625000        18.576800        
1648314888        82.738400         49.483600         17.096900         8.870420          0.209300          172.343000        18.576800        
1648314898        82.738400         45.105100         17.096900         7.184950          0.209300          173.839000        18.576800        
1648314908        82.738400         45.105100         17.096900         7.184950          0.209300          173.839000        18.576800        
1648314918        82.738400         44.767400         17.096900         7.269220          0.000000          173.960000        18.576800        
1648314929        82.738400         40.262000         17.096900         5.454780          0.000000          175.583000        18.576800        
1648314939        82.738400         40.262000         17.096900         5.454900          0.000000          175.583000        18.576800        
1648314949        82.738400         40.262000         17.096900         5.455050          0.000000          175.584000        18.576800        
1648314959        82.738400         40.262000         17.096900         5.455140          0.000000          175.584000        18.576800        
1648314969        82.738400         40.262000         17.096900         5.455140          0.000000          175.584000        18.576800        
1648314980        82.738400         40.262000         17.096900         5.455220          0.000000          175.584000        18.576800        
1648314990        82.738400         0.109673          17.096900         0.003147          0.000000          180.718000        18.576800        
1648315000        82.738400         0.109673          17.096900         0.003147          0.000000          180.718000        18.576800        
