#TIME             VMEM_MAX          VMEM              RMEM_MAX          RMEM              SHMEM             MEM_FREE          TMEM_MAX         
1648314332        0.109550          0.109550          0.003002          0.003002          0.000000          181.333000        0.003002         
1648314342        0.109550          0.109550          0.003056          0.003056          0.000000          181.334000        0.003056         
1648314352        0.109550          0.109550          0.003056          0.003056          0.000000          181.330000        0.003056         
1648314362        0.109550          0.109550          0.003056          0.003056          0.000000          181.331000        0.003056         
1648314373        28.282600         28.282600         0.896317          0.896317          0.000000          180.459000        0.896317         
1648314383        28.602200         28.602200         1.089460          1.089460          0.000000          180.275000        1.089460         
1648314393        30.678100         30.678100         1.239620          1.239620          0.000000          180.135000        1.239620         
1648314403        30.836900         30.836900         1.325410          1.325410          0.000000          180.058000        1.325410         
1648314413        31.927300         31.927300         2.291880          2.291880          0.000000          178.948000        2.291880         
1648314423        36.483400         36.483400         6.936530          6.936530          0.000000          174.279000        6.936530         
1648314434        36.718100         36.718100         7.163230          7.163230          0.000000          174.052000        7.163230         
1648314444        37.897200         37.897200         8.151960          8.151960          0.000000          173.060000        8.151960         
1648314454        37.897200         37.698000         8.151960          7.920550          0.000000          173.194000        8.151960         
1648314464        37.897200         37.883400         8.151960          8.138690          0.000000          173.071000        8.151960         
1648314474        37.897200         37.872600         8.151960          8.127650          0.000000          173.081000        8.151960         
1648314485        43.482900         43.482900         9.033670          9.033670          0.212200          171.851000        9.245870         
1648314495        49.140100         49.140100         10.322400         10.322400         0.630200          170.637000        10.952600        
1648314507        56.378100         56.378100         11.717900         11.717900         1.046300          168.023000        12.764200        
1648314523        64.539500         64.539500         13.380700         13.380700         1.472000          167.245000        14.852700        
1648314541        67.980400         67.980400         14.248600         14.248600         1.472000          166.572000        15.720600        
1648314558        70.539000         70.539000         14.894300         14.894300         1.472000          165.965000        16.366300        
1648314573        74.214700         74.214700         15.615500         15.615500         1.472000          165.414000        17.087500        
1648314588        79.316200         79.316200         16.510700         16.510700         1.472000          164.610000        17.982700        
1648314601        82.450600         82.450600         16.727600         16.727600         1.472000          164.506000        18.199600        
1648314616        82.457100         82.457100         16.737000         16.737000         1.472000          164.489000        18.209000        
1648314631        82.574300         82.574300         16.883200         16.883200         1.472000          164.356000        18.355200        
1648314646        82.614400         82.614400         16.934200         16.934200         1.472000          164.282000        18.406200        
1648314661        82.658300         82.658300         16.998900         16.998900         1.472000          164.217000        18.470900        
1648314676        82.702800         82.702800         17.059800         17.059800         1.472000          164.169000        18.531800        
1648314690        82.785200         82.785200         17.170800         17.170800         1.472000          164.061000        18.642800        
1648314705        82.869600         82.869600         17.282200         17.282200         1.472000          163.950000        18.754200        
1648314720        82.871400         82.871400         17.296500         17.296500         1.472000          163.932000        18.768500        
1648314735        82.871400         82.865300         17.301600         17.301600         1.472000          163.931000        18.773600        
1648314750        82.871400         82.655500         17.317300         17.317300         1.472000          163.912000        18.789300        
1648314761        82.871400         82.203700         17.317300         17.292000         1.472000          163.935000        18.789300        
1648314771        82.871400         81.769000         17.317300         17.288700         1.472000          163.928000        18.789300        
1648314781        82.871400         80.890100         17.317300         17.282700         1.472000          163.941000        18.789300        
1648314792        82.871400         79.974100         17.317300         17.223900         1.472000          163.994000        18.789300        
1648314802        82.871400         78.473100         17.317300         17.215000         1.472000          163.995000        18.789300        
1648314812        82.871400         78.026600         17.317300         17.186800         1.472000          164.022000        18.789300        
1648314822        82.871400         77.350700         17.317300         17.147300         1.472000          164.060000        18.789300        
1648314833        82.871400         75.775500         17.317300         17.055700         1.472000          164.144000        18.789300        
1648314843        82.871400         70.857700         17.317300         15.473300         1.259800          165.743000        18.789300        
1648314853        82.871400         65.281000         17.317300         13.856300         1.046500          167.378000        18.789300        
1648314863        82.871400         64.832600         17.317300         13.831500         1.046500          167.400000        18.789300        
1648314874        82.871400         64.608900         17.317300         13.820200         1.046500          167.410000        18.789300        
1648314884        82.871400         63.707600         17.317300         13.758500         1.046500          167.467000        18.789300        
1648314894        82.871400         63.388500         17.317300         13.730600         1.046500          167.490000        18.789300        
1648314904        82.871400         58.789900         17.317300         12.165800         0.838600          169.073000        18.789300        
1648314914        82.871400         54.189700         17.317300         10.682100         0.416100          170.783000        18.789300        
1648314925        82.871400         45.098400         17.317300         7.397980          0.207000          173.893000        18.789300        
1648314935        82.871400         40.597300         17.317300         5.795980          0.000000          175.512000        18.789300        
1648314945        82.871400         40.597300         17.317300         5.795980          0.000000          175.513000        18.789300        
1648314955        82.871400         40.597300         17.317300         5.795980          0.000000          175.513000        18.789300        
1648314965        82.871400         40.597300         17.317300         5.795990          0.000000          175.514000        18.789300        
1648314976        82.871400         40.597300         17.317300         5.795990          0.000000          175.514000        18.789300        
1648314986        82.871400         0.109673          17.317300         0.003147          0.000000          180.993000        18.789300        
1648314996        82.871400         0.109673          17.317300         0.003147          0.000000          180.997000        18.789300        
1648315006        82.871400         0.109673          17.317300         0.003147          0.000000          180.998000        18.789300        
1648315016        82.871400         0.109673          17.317300         0.003147          0.000000          180.996000        18.789300        
1648315026        82.871400         0.109673          17.317300         0.003147          0.000000          180.996000        18.789300        
1648315036        82.871400         0.109673          17.317300         0.003147          0.000000          181.000000        18.789300        
