#TIME             VMEM_MAX          VMEM              RMEM_MAX          RMEM              SHMEM             MEM_FREE          TMEM_MAX         
1648314307        0.109550          0.109550          0.003002          0.003002          0.000000          180.898000        0.003002         
1648314317        0.109550          0.109550          0.003052          0.003052          0.000000          180.900000        0.003052         
1648314327        0.109550          0.109550          0.003052          0.003052          0.000000          180.901000        0.003052         
1648314338        0.109550          0.109550          0.003052          0.003052          0.000000          180.901000        0.003052         
1648314348        0.109550          0.109550          0.003052          0.003052          0.000000          180.900000        0.003052         
1648314358        0.109550          0.109550          0.003056          0.003056          0.000000          180.900000        0.003056         
1648314368        26.362900         26.362900         0.790302          0.790302          0.000000          180.122000        0.790302         
1648314378        28.518700         28.518700         1.009250          1.009250          0.000000          179.927000        1.009250         
1648314388        28.781000         28.781000         1.205490          1.205490          0.000000          179.730000        1.205490         
1648314399        30.770600         30.770600         1.283320          1.283320          0.000000          179.672000        1.283320         
1648314409        31.168000         31.168000         1.596490          1.596490          0.000000          179.339000        1.596490         
1648314419        34.490400         34.490400         4.939840          4.939840          0.000000          175.854000        4.939840         
1648314429        36.668800         36.668800         7.120430          7.120430          0.000000          173.669000        7.120430         
1648314439        37.520300         37.520300         7.696880          7.696880          0.000000          173.046000        7.696880         
1648314449        38.041100         38.041100         8.311670          8.311670          0.000000          172.478000        8.311670         
1648314460        38.041100         37.896400         8.311670          8.156260          0.000000          172.617000        8.311670         
1648314470        38.041100         37.898400         8.311670          8.169500          0.000000          172.618000        8.311670         
1648314481        38.052200         38.052200         8.323560          8.323560          0.000000          172.462000        8.323560         
1648314491        52.065800         52.065800         10.623000         10.623000         0.757700          168.883000        11.380700        
1648314505        63.045700         63.045700         12.532600         12.532600         1.501400          167.553000        14.034000        
1648314523        64.624100         64.624100         13.352500         13.352500         1.501400          166.777000        14.853900        
1648314541        67.195300         67.195300         14.068700         14.068700         1.501400          166.165000        15.570100        
1648314558        68.249300         68.249300         14.667100         14.667100         1.501400          165.674000        16.168500        
1648314575        70.629100         70.629100         15.319400         15.319400         1.501400          165.147000        16.820800        
1648314591        82.501200         82.501200         16.536300         16.536300         1.501400          164.258000        18.037700        
1648314606        82.501600         82.501600         16.539900         16.539900         1.501400          164.243000        18.041300        
1648314621        82.501600         82.320100         16.582000         16.582000         1.501400          164.182000        18.083400        
1648314636        82.611500         82.611500         16.691100         16.691100         1.501400          164.092000        18.192500        
1648314651        82.633100         82.633100         16.721800         16.721800         1.501400          164.059000        18.223200        
1648314666        82.657300         82.657300         16.759200         16.759200         1.501400          164.009000        18.260600        
1648314681        82.742600         82.742600         16.873700         16.873700         1.501400          163.907000        18.375100        
1648314696        82.766000         82.766000         16.904000         16.904000         1.501400          163.873000        18.405400        
1648314711        82.886900         82.886900         17.072500         17.072500         1.501400          163.698000        18.573900        
1648314726        82.887200         82.887200         17.085500         17.085500         1.501400          163.679000        18.586900        
1648314741        82.887200         82.887200         17.101700         17.101700         1.501400          163.667000        18.603100        
1648314756        82.887200         82.116400         17.101700         17.082900         1.501400          163.687000        18.603100        
1648314766        82.887200         81.516600         17.101700         17.046000         1.501400          163.724000        18.603100        
1648314777        82.887200         80.601600         17.101700         17.014800         1.501400          163.764000        18.603100        
1648314787        82.887200         79.915300         17.101700         16.982300         1.501400          163.780000        18.603100        
1648314797        82.887200         77.869400         17.101700         16.874500         1.501400          163.880000        18.603100        
1648314807        82.887200         76.740800         17.101700         16.831400         1.501400          163.918000        18.603100        
1648314818        82.887200         75.613700         17.101700         16.781700         1.501400          163.963000        18.603100        
1648314828        82.887200         74.699500         17.101700         16.735700         1.501400          164.004000        18.603100        
1648314838        82.887200         73.264900         17.101700         16.808300         1.073700          164.310000        18.603100        
1648314848        82.887200         63.689500         17.101700         13.474900         1.073600          167.297000        18.603100        
1648314859        82.887200         58.782800         17.101700         11.903900         0.857100          168.890000        18.603100        
1648314869        82.887200         49.220400         17.101700         8.804560          0.215400          172.236000        18.603100        
1648314879        82.887200         40.453400         17.101700         5.636970          0.000000          175.245000        18.603100        
1648314889        82.887200         40.453400         17.101700         5.637100          0.000000          175.249000        18.603100        
1648314899        82.887200         40.453400         17.101700         5.637100          0.000000          175.249000        18.603100        
1648314910        82.887200         40.453400         17.101700         5.637180          0.000000          175.249000        18.603100        
1648314920        82.887200         40.453400         17.101700         5.637180          0.000000          175.249000        18.603100        
1648314930        82.887200         40.453400         17.101700         5.637370          0.000000          175.250000        18.603100        
1648314940        82.887200         40.453400         17.101700         5.637450          0.000000          175.251000        18.603100        
1648314950        82.887200         40.453400         17.101700         5.637450          0.000000          175.251000        18.603100        
1648314960        82.887200         40.453400         17.101700         5.637480          0.000000          175.250000        18.603100        
1648314971        82.887200         40.453400         17.101700         5.637480          0.000000          175.251000        18.603100        
1648314981        82.887200         40.453400         17.101700         5.637480          0.000000          175.251000        18.603100        
1648314991        82.887200         0.109673          17.101700         0.003136          0.000000          180.572000        18.603100        
